hsa,gene_name,gene_concept,year
hsa04810,C6,gene_729,1953
hsa04810,C7,gene_730,1964
hsa04810,C9,gene_735,1972
hsa04810,PTK2,gene_5747,1976
hsa04810,SRC,gene_6714,1970
hsa04810,HRAS,gene_3265,1982
hsa04810,KRAS,gene_3845,1959
hsa04810,NRAS,gene_4893,1983
hsa04810,PIK3R2,gene_5296,1978
hsa04810,MOS,gene_4342,1953
hsa04810,AKT1,gene_207,1975
hsa04810,RAC1,gene_5879,1976
hsa04810,PAK3,gene_5063,1955
hsa04810,MYLK,gene_4638,1974
hsa04810,MYH14,gene_79784,1891
hsa04810,DIAPH2,gene_1730,1956
hsa04810,TMSB4X,gene_7114,1981
hsa04810,CFL1,gene_1072,1976
hsa04810,VCL,gene_7414,1976
hsa04810,GSN,gene_2934,1979
hsa04810,ACTN1,gene_87,1965
hsa04810,APC,gene_324,1955
hsa04910,INS,gene_3630,1922
hsa04910,INSR,gene_3643,1962
hsa04910,PIK3R2,gene_5296,1978
hsa04910,AKT1,gene_207,1975
hsa04910,CALML3,gene_810,1969
hsa04910,CALM3,gene_808,1799
hsa04910,CALM1,gene_801,1979
hsa04910,PYGB,gene_5834,1968
hsa04910,PDE3B,gene_5140,1966
hsa04910,LIPE,gene_3991,1964
hsa04910,CBL,gene_867,1968
hsa04910,FASN,gene_2194,1975
hsa04910,HK3,gene_3101,1951
hsa04910,HK1,gene_3098,1945
hsa04910,GCK,gene_2645,1952
hsa04910,G6PC1,gene_2538,1948
hsa04910,PCK1,gene_5105,1965
hsa04910,PCK2,gene_5106,1963
hsa04910,RPS6,gene_6194,1977
hsa04910,EIF4E,gene_1977,1981
hsa04910,SHC2,gene_25759,1977
hsa04910,HRAS,gene_3265,1982
hsa04910,KRAS,gene_3845,1959
hsa04910,NRAS,gene_4893,1983
hsa04910,SOCS1,gene_8651,1946
hsa04910,SOCS2,gene_8835,1948
hsa04910,SOCS3,gene_9021,1963
hsa04911,SLC2A1,gene_6513,1974
hsa04911,GCK,gene_2645,1952
hsa04911,ATP1B1,gene_481,1941
hsa04911,ABCC8,gene_6833,1823
hsa04911,KCNMB2,gene_10242,1946
hsa04911,GCG,gene_2641,1947
hsa04911,GIP,gene_2695,1974
hsa04911,GNAS,gene_2778,1970
hsa04911,ADCY1,gene_107,1962
hsa04911,INS,gene_3630,1922
hsa04911,CCK,gene_885,1946
hsa04912,GNRH1,gene_2796,1969
hsa04912,GNRHR,gene_2798,1981
hsa04912,GNAS,gene_2778,1970
hsa04912,ADCY1,gene_107,1962
hsa04912,CALML3,gene_810,1969
hsa04912,CALM3,gene_808,1799
hsa04912,CALM1,gene_801,1979
hsa04912,MAPK14,gene_1432,1978
hsa04912,SRC,gene_6714,1970
hsa04912,CGA,gene_1081,1974
hsa04912,EGFR,gene_1956,1966
hsa04912,HRAS,gene_3265,1982
hsa04912,KRAS,gene_3845,1959
hsa04912,NRAS,gene_4893,1983
hsa04914,PGR,gene_5241,1947
hsa04914,PIK3R2,gene_5296,1978
hsa04914,MAPK14,gene_1432,1978
hsa04914,GNAI1,gene_2770,1964
hsa04914,ADCY1,gene_107,1962
hsa04914,AURKA,gene_6790,1961
hsa04914,MOS,gene_4342,1953
hsa04914,INS,gene_3630,1922
hsa04914,IGF1,gene_3479,1974
hsa04914,AKT1,gene_207,1975
hsa04914,PDE3B,gene_5140,1966
hsa04914,KRAS,gene_3845,1959
hsa04915,ESR1,gene_2099,1967
hsa04915,ESR2,gene_2100,1915
hsa04915,KRT12,gene_3859,1964
hsa04915,CTSD,gene_1509,1962
hsa04915,PGR,gene_5241,1947
hsa04915,TGFA,gene_7039,1967
hsa04915,FOS,gene_2353,1955
hsa04915,GNAS,gene_2778,1970
hsa04915,SRC,gene_6714,1970
hsa04915,ADCY1,gene_107,1962
hsa04915,EGFR,gene_1956,1966
hsa04915,SHC2,gene_25759,1977
hsa04915,HRAS,gene_3265,1982
hsa04915,KRAS,gene_3845,1959
hsa04915,NRAS,gene_4893,1983
hsa04915,PIK3R2,gene_5296,1978
hsa04915,AKT1,gene_207,1975
hsa04915,GNAI1,gene_2770,1964
hsa04915,POMC,gene_5443,1946
hsa04915,OPRM1,gene_4988,1945
hsa04915,CALML3,gene_810,1969
hsa04915,CALM3,gene_808,1799
hsa04915,CALM1,gene_801,1979
hsa04916,POMC,gene_5443,1946
hsa04916,GNAS,gene_2778,1970
hsa04916,ADCY1,gene_107,1962
hsa04916,CREBBP,gene_1387,1978
hsa04916,EP300,gene_2033,1975
hsa04916,WNT1,gene_7471,1982
hsa04916,WNT2,gene_7472,1967
hsa04916,CTNNB1,gene_1499,1897
hsa04916,KITLG,gene_4254,1965
hsa04916,KIT,gene_3815,1885
hsa04916,HRAS,gene_3265,1982
hsa04916,KRAS,gene_3845,1959
hsa04916,NRAS,gene_4893,1983
hsa04916,TYR,gene_7299,1906
hsa04916,TYRP1,gene_7306,1973
hsa04916,GNAI1,gene_2770,1964
hsa04916,CALML3,gene_810,1969
hsa04916,CALM3,gene_808,1799
hsa04916,CALM1,gene_801,1979
hsa04917,PRL,gene_5617,1936
hsa04917,PRLR,gene_5618,1974
hsa04917,SHC2,gene_25759,1977
hsa04917,SRC,gene_6714,1970
hsa04917,PIK3R2,gene_5296,1978
hsa04917,AKT1,gene_207,1975
hsa04917,GALT,gene_2592,1931
hsa04917,HRAS,gene_3265,1982
hsa04917,KRAS,gene_3845,1959
hsa04917,NRAS,gene_4893,1983
hsa04917,FOS,gene_2353,1955
hsa04917,MAPK14,gene_1432,1978
hsa04917,CCND1,gene_595,1980
hsa04917,CISH,gene_1154,1953
hsa04917,SOCS1,gene_8651,1946
hsa04917,SOCS2,gene_8835,1948
hsa04917,SOCS3,gene_9021,1963
hsa04917,SOCS6,gene_9306,1964
hsa04917,STAT5A,gene_6776,1931
hsa04917,NFKB1,gene_4790,1972
hsa04917,RELA,gene_5970,1925
hsa04917,CSN2,gene_1447,1947
hsa04917,CGA,gene_1081,1974
hsa04917,LHCGR,gene_3973,1964
hsa04917,ESR1,gene_2099,1967
hsa04917,ESR2,gene_2100,1915
hsa04917,IRF1,gene_3659,1952
hsa04917,TH,gene_7054,1965
hsa04917,GCK,gene_2645,1952
hsa04917,INS,gene_3630,1922
hsa04918,CGA,gene_1081,1974
hsa04918,TSHR,gene_7253,1974
hsa04918,GNAS,gene_2778,1970
hsa04918,ADCY1,gene_107,1962
hsa04918,TTF2,gene_8458,1962
hsa04918,TG,gene_7038,1925
hsa04918,ASGR1,gene_432,1971
hsa04918,TPO,gene_7173,1959
hsa04918,ATP1B1,gene_481,1941
hsa04918,GSR,gene_2936,1951
hsa04918,ALB,gene_213,1876
hsa04918,TTR,gene_7276,1961
hsa04918,SERPINA7,gene_6906,1959
hsa04919,ITGB3,gene_3690,1980
hsa04919,HRAS,gene_3265,1982
hsa04919,KRAS,gene_3845,1959
hsa04919,NRAS,gene_4893,1983
hsa04919,TP53,gene_7157,1976
hsa04919,ESR1,gene_2099,1967
hsa04919,THRA,gene_7067,1948
hsa04919,KAT2B,gene_8850,1953
hsa04919,CREBBP,gene_1387,1978
hsa04919,EP300,gene_2033,1975
hsa04919,CCND1,gene_595,1980
hsa04919,MYC,gene_4609,1959
hsa04919,CTNNB1,gene_1499,1897
hsa04919,ATP1B1,gene_481,1941
hsa04919,SRC,gene_6714,1970
hsa04919,PIK3R2,gene_5296,1978
hsa04919,AKT1,gene_207,1975
hsa04919,SLC2A1,gene_6513,1974
hsa04920,TNF,gene_7124,1971
hsa04920,IKBKG,gene_8517,1947
hsa04920,NFKB1,gene_4790,1972
hsa04920,RELA,gene_5970,1925
hsa04920,SOCS3,gene_9021,1963
hsa04920,AKT1,gene_207,1975
hsa04920,ACSBG1,gene_23205,1968
hsa04920,LEP,gene_3952,1947
hsa04920,POMC,gene_5443,1946
hsa04920,NPY,gene_4852,1976
hsa04920,PCK1,gene_5105,1965
hsa04920,PCK2,gene_5106,1963
hsa04920,G6PC1,gene_2538,1948
hsa04920,SLC2A1,gene_6513,1974
hsa04921,OXT,gene_5020,1929
hsa04921,HRAS,gene_3265,1982
hsa04921,KRAS,gene_3845,1959
hsa04921,NRAS,gene_4893,1983
hsa04921,FOS,gene_2353,1955
hsa04921,CCND1,gene_595,1980
hsa04921,EEF2,gene_1938,1970
hsa04921,CALML3,gene_810,1969
hsa04921,CALM3,gene_808,1799
hsa04921,CALM1,gene_801,1979
hsa04921,NPPA,gene_4878,1964
hsa04921,MYLK,gene_4638,1974
hsa04921,GNAS,gene_2778,1970
hsa04921,ADCY1,gene_107,1962
hsa04921,GNAI1,gene_2770,1964
hsa04921,SRC,gene_6714,1970
hsa04921,EGFR,gene_1956,1966
hsa04922,AKT1,gene_207,1975
hsa04922,PDE3B,gene_5140,1966
hsa04922,GCG,gene_2641,1947
hsa04922,GCGR,gene_2642,1947
hsa04922,GNAS,gene_2778,1970
hsa04922,CREBBP,gene_1387,1978
hsa04922,EP300,gene_2033,1975
hsa04922,G6PC1,gene_2538,1948
hsa04922,PCK1,gene_5105,1965
hsa04922,PCK2,gene_5106,1963
hsa04922,CALML3,gene_810,1969
hsa04922,CALM3,gene_808,1799
hsa04922,CALM1,gene_801,1979
hsa04922,PYGB,gene_5834,1968
hsa04922,SLC2A1,gene_6513,1974
hsa04922,GCK,gene_2645,1952
hsa04922,PKM,gene_5315,1974
hsa04922,LDHA,gene_3939,1964
hsa04922,LDHB,gene_3945,1964
hsa04922,LDHC,gene_3948,1969
hsa04923,CGA,gene_1081,1974
hsa04923,TSHR,gene_7253,1974
hsa04923,ADRB1,gene_153,1975
hsa04923,ADRB2,gene_154,1967
hsa04923,GNAS,gene_2778,1970
hsa04923,ADCY1,gene_107,1962
hsa04923,NPPA,gene_4878,1964
hsa04923,LIPE,gene_3991,1964
hsa04923,PNPLA2,gene_57104,1975
hsa04923,INS,gene_3630,1922
hsa04923,INSR,gene_3643,1962
hsa04923,PIK3R2,gene_5296,1978
hsa04923,AKT1,gene_207,1975
hsa04923,PDE3B,gene_5140,1966
hsa04923,NPY,gene_4852,1976
hsa04923,GNAI1,gene_2770,1964
hsa04924,ADRB1,gene_153,1975
hsa04924,ADRB2,gene_154,1967
hsa04924,GNAS,gene_2778,1970
hsa04924,PDE3B,gene_5140,1966
hsa04924,REN,gene_5972,1940
hsa04924,GNAI1,gene_2770,1964
hsa04924,AGTR1,gene_185,1945
hsa04924,CALML3,gene_810,1969
hsa04924,CALM3,gene_808,1799
hsa04924,CALM1,gene_801,1979
hsa04924,NPPA,gene_4878,1964
hsa04924,CTSB,gene_1508,1957
hsa04924,AGT,gene_183,1958
hsa04924,ACE,gene_1636,1949
hsa04925,AGT,gene_183,1958
hsa04925,AGTR1,gene_185,1945
hsa04925,ATP1B1,gene_481,1941
hsa04925,CALML3,gene_810,1969
hsa04925,CALM3,gene_808,1799
hsa04925,CALM1,gene_801,1979
hsa04925,LIPE,gene_3991,1964
hsa04925,LDLR,gene_3949,1948
hsa04925,POMC,gene_5443,1946
hsa04925,GNAS,gene_2778,1970
hsa04925,ADCY1,gene_107,1962
hsa04925,STAR,gene_6770,1886
hsa04925,NR4A1,gene_3164,1954
hsa04925,CYP11A1,gene_1583,1976
hsa04925,HSD3B1,gene_3283,1960
hsa04925,CYP21A2,gene_1589,1960
hsa04925,NPPA,gene_4878,1964
hsa04927,POMC,gene_5443,1946
hsa04927,MRAP,gene_56246,1975
hsa04927,GNAS,gene_2778,1970
hsa04927,ADCY1,gene_107,1962
hsa04927,NR5A1,gene_2516,1976
hsa04927,NR4A1,gene_3164,1954
hsa04927,STAR,gene_6770,1886
hsa04927,AGT,gene_183,1958
hsa04927,AGTR1,gene_185,1945
hsa04927,LDLR,gene_3949,1948
hsa04927,CYP11A1,gene_1583,1976
hsa04927,HSD3B1,gene_3283,1960
hsa04927,CYP21A2,gene_1589,1960
hsa04928,CASR,gene_846,1977
hsa04928,GNAI1,gene_2770,1964
hsa04928,ADCY1,gene_107,1962
hsa04928,VDR,gene_7421,1980
hsa04928,KL,gene_9365,1961
hsa04928,PTH,gene_5741,1925
hsa04928,GNAS,gene_2778,1970
hsa04928,NACA,gene_4666,1973
hsa04928,BGLAP,gene_632,1974
hsa04928,FOS,gene_2353,1955
hsa04928,EGFR,gene_1956,1966
hsa04930,INS,gene_3630,1922
hsa04930,INSR,gene_3643,1962
hsa04930,PIK3R2,gene_5296,1978
hsa04930,SOCS1,gene_8651,1946
hsa04930,SOCS2,gene_8835,1948
hsa04930,SOCS3,gene_9021,1963
hsa04930,TNF,gene_7124,1971
hsa04930,HK3,gene_3101,1951
hsa04930,HK1,gene_3098,1945
hsa04930,GCK,gene_2645,1952
hsa04930,PKM,gene_5315,1974
hsa04930,ABCC8,gene_6833,1823
hsa04934,CRH,gene_1392,1956
hsa04934,GNAS,gene_2778,1970
hsa04934,ADCY1,gene_107,1962
hsa04934,CDKN2B,gene_1030,1950
hsa04934,CDKN2A,gene_1029,1971
hsa04934,CCND1,gene_595,1980
hsa04934,RB1,gene_5925,1947
hsa04934,GNAI1,gene_2770,1964
hsa04934,AHR,gene_196,1969
hsa04934,NR4A1,gene_3164,1954
hsa04934,EGFR,gene_1956,1966
hsa04934,POMC,gene_5443,1946
hsa04934,MRAP,gene_56246,1975
hsa04934,NR5A1,gene_2516,1976
hsa04934,STAR,gene_6770,1886
hsa04934,AGT,gene_183,1958
hsa04934,AGTR1,gene_185,1945
hsa04934,LDLR,gene_3949,1948
hsa04934,CYP11A1,gene_1583,1976
hsa04934,HSD3B1,gene_3283,1960
hsa04934,CYP21A2,gene_1589,1960
hsa04934,FH,gene_2271,1928
hsa04934,WNT1,gene_7471,1982
hsa04934,WNT2,gene_7472,1967
hsa04934,CTNNB1,gene_1499,1897
hsa04934,APC,gene_324,1955
hsa04940,INS,gene_3630,1922
hsa04940,GAD1,gene_2571,1969
hsa04940,CPE,gene_1363,1956
hsa04940,ICA1,gene_3382,1976
hsa04940,HLA-DOA,gene_3111,1965
hsa04940,HLA-DRA,gene_3122,1981
hsa04940,HLA-DRB4,gene_3126,1977
hsa04940,CD80,gene_941,1957
hsa04940,IL2,gene_3558,1973
hsa04940,IFNG,gene_3458,1978
hsa04940,HLA-A,gene_3105,1968
hsa04940,HLA-B,gene_3106,1975
hsa04940,HLA-C,gene_3107,1976
hsa04940,HLA-G,gene_3135,1977
hsa04940,HLA-E,gene_3133,1978
hsa04940,LTA,gene_4049,1976
hsa04940,TNF,gene_7124,1971
hsa04940,IL1A,gene_3552,1980
hsa04940,IL1B,gene_3553,1980
hsa04960,NR3C2,gene_4306,1976
hsa04960,KRAS,gene_3845,1959
hsa04960,ATP1B1,gene_481,1941
hsa04960,INS,gene_3630,1922
hsa04960,IGF1,gene_3479,1974
hsa04960,INSR,gene_3643,1962
hsa04960,PIK3R2,gene_5296,1978
hsa04961,PTH,gene_5741,1925
hsa04961,GNAS,gene_2778,1970
hsa04961,VDR,gene_7421,1980
hsa04961,ESR1,gene_2099,1967
hsa04961,KL,gene_9365,1961
hsa04961,AP2B1,gene_163,1966
hsa04961,ATP1B1,gene_481,1941
hsa04962,AVP,gene_551,1929
hsa04962,GNAS,gene_2778,1970
hsa04962,DYNLL1,gene_8655,1785
hsa04962,DCTN6,gene_10671,1974
hsa04962,NSF,gene_4905,1946
hsa04964,CA2,gene_760,1952
hsa04964,ATP1B1,gene_481,1941
hsa04964,SLC38A3,gene_10991,1971
hsa04964,GLS2,gene_27165,1949
hsa04964,GLS,gene_2744,1948
hsa04964,GLUD1,gene_2746,1972
hsa04964,MDH1,gene_4190,1967
hsa04964,PCK1,gene_5105,1965
hsa04964,PCK2,gene_5106,1963
hsa04966,CA2,gene_760,1952
hsa04966,ATP6V1E1,gene_529,1978
hsa04966,TCIRG1,gene_10312,1948
hsa04966,ATP6V0A2,gene_23545,1946
hsa04966,SLC4A1,gene_6521,1946
hsa04970,ADRB1,gene_153,1975
hsa04970,ADRB2,gene_154,1967
hsa04970,GNAS,gene_2778,1970
hsa04970,ADCY1,gene_107,1962
hsa04970,ADRA1D,gene_146,1963
hsa04970,CALML3,gene_810,1969
hsa04970,CALM3,gene_808,1799
hsa04970,CALM1,gene_801,1979
hsa04970,ATP1B1,gene_481,1941
hsa04970,MUC5AC,gene_4586,1946
hsa04970,AMY2A,gene_279,1948
hsa04970,AMY1A,gene_276,1937
hsa04970,PRB1,gene_5542,1963
hsa04970,CST3,gene_1471,1967
hsa04970,STATH,gene_6779,1946
hsa04970,LYZ,gene_4069,1928
hsa04970,LPO,gene_4025,1957
hsa04970,CAMP,gene_820,1799
hsa04971,GAST,gene_2520,1860
hsa04971,CALML3,gene_810,1969
hsa04971,CALM3,gene_808,1799
hsa04971,CALM1,gene_801,1979
hsa04971,MYLK,gene_4638,1974
hsa04971,HRH2,gene_3274,1972
hsa04971,GNAS,gene_2778,1970
hsa04971,ADCY1,gene_107,1962
hsa04971,SST,gene_6750,1962
hsa04971,GNAI1,gene_2770,1964
hsa04971,ATP1B1,gene_481,1941
hsa04971,CA2,gene_760,1952
hsa04972,CCK,gene_885,1946
hsa04972,RAC1,gene_5879,1976
hsa04972,AMY2A,gene_279,1948
hsa04972,AMY1A,gene_276,1937
hsa04972,PRSS1,gene_5644,1970
hsa04972,CPA1,gene_1357,1952
hsa04972,CPB1,gene_1360,1947
hsa04972,PNLIP,gene_5406,1927
hsa04972,CEL,gene_1056,1948
hsa04972,PLA2G1B,gene_5319,1967
hsa04972,ATP1B1,gene_481,1941
hsa04972,SCT,gene_6343,1906
hsa04972,GNAS,gene_2778,1970
hsa04972,ADCY1,gene_107,1962
hsa04972,SLC26A3,gene_1811,1954
hsa04972,CA2,gene_760,1952
hsa04973,AMY2A,gene_279,1948
hsa04973,AMY1A,gene_276,1937
hsa04973,LCT,gene_3938,1804
hsa04973,SI,gene_6476,1940
hsa04973,ATP1B1,gene_481,1941
hsa04973,HK3,gene_3101,1951
hsa04973,HK1,gene_3098,1945
hsa04973,G6PC1,gene_2538,1948
hsa04973,PIK3R2,gene_5296,1978
hsa04973,AKT1,gene_207,1975
hsa04974,PRSS1,gene_5644,1970
hsa04974,CPA1,gene_1357,1952
hsa04974,CPB1,gene_1360,1947
hsa04974,ATP1B1,gene_481,1941
hsa04974,MME,gene_4311,1919
hsa04974,DPP4,gene_1803,1976
hsa04974,SLC3A2,gene_6520,1981
hsa04974,ELN,gene_2006,1925
hsa04974,COL1A2,gene_1278,1976
hsa04974,COL2A1,gene_1280,1971
hsa04974,COL5A1,gene_1289,1970
hsa04974,COL5A2,gene_1290,1979
hsa04975,PNLIP,gene_5406,1927
hsa04975,CEL,gene_1056,1948
hsa04975,PLA2G1B,gene_5319,1967
hsa04975,CLPS,gene_1208,1971
hsa04975,GOT2,gene_2806,1956
hsa04975,ACAT1,gene_38,1973
hsa04975,APOA4,gene_337,1979
hsa04975,APOB,gene_338,1970
hsa04975,APOA1,gene_335,1972
hsa04975,ABCA1,gene_19,1964
hsa04976,EPHX1,gene_2052,1961
hsa04976,SLC22A1,gene_6580,1849
hsa04976,HMGCR,gene_3156,1970
hsa04976,LDLR,gene_3949,1948
hsa04976,CYP7A1,gene_1581,1968
hsa04976,SULT2A1,gene_6822,1971
hsa04976,CA2,gene_760,1952
hsa04976,ABCB1,gene_5243,1982
hsa04976,ATP1B1,gene_481,1941
hsa04976,SCT,gene_6343,1906
hsa04976,GNAS,gene_2778,1970
hsa04976,ADCY1,gene_107,1962
hsa04976,SLC2A1,gene_6513,1974
hsa04978,VDR,gene_7421,1980
hsa04978,S100G,gene_795,1974
hsa04978,SLC26A3,gene_1811,1954
hsa04978,ATP1B1,gene_481,1941
hsa04978,HMOX2,gene_3163,1975
hsa04978,FTH1,gene_2495,1942
hsa04978,TF,gene_7018,1948
hsa04978,MT1B,gene_4490,1977
hsa04978,MT2A,gene_4502,1977
hsa04979,ABCA1,gene_19,1964
hsa04979,APOA1,gene_335,1972
hsa04979,LPL,gene_4023,1956
hsa04979,LCAT,gene_3931,1966
hsa04979,CETP,gene_1071,1975
hsa04979,LIPC,gene_3990,1961
hsa04979,LPA,gene_4018,1949
hsa04979,LDLR,gene_3949,1948
hsa04979,APOC1,gene_341,1975
hsa04979,APOC2,gene_344,1975
hsa04979,APOH,gene_350,1966
hsa04979,APOB,gene_338,1970
hsa04979,APOE,gene_348,1961
hsa04979,LRP1,gene_4035,1973
hsa04979,LRPAP1,gene_4043,1962
hsa04979,LIPA,gene_3988,1967
hsa04979,TSPO,gene_706,1972
hsa04979,CYP27A1,gene_1593,1973
hsa04979,NPC1,gene_4864,1977
hsa04979,STAR,gene_6770,1886
hsa04979,CYP7A1,gene_1581,1968
hsa04979,APOA2,gene_336,1972
hsa04979,APOC3,gene_345,1974
hsa04979,APOA4,gene_337,1979
hsa05010,APP,gene_351,1928
hsa05010,GAPDH,gene_2597,1952
hsa05010,BACE2,gene_25825,1947
hsa05010,PSEN1,gene_5663,1961
hsa05010,IDE,gene_3416,1938
hsa05010,MME,gene_4311,1919
hsa05010,MAPT,gene_4137,1925
hsa05010,ND1,gene_4535,1971
hsa05010,NDUFA2,gene_4695,1975
hsa05010,NDUFA5,gene_4698,1948
hsa05010,NDUFA6,gene_4700,1970
hsa05010,NDUFB3,gene_4709,1948
hsa05010,NDUFB4,gene_4710,1956
hsa05010,NDUFB6,gene_4712,1965
hsa05010,NDUFB7,gene_4713,1957
hsa05010,SDHB,gene_6390,1962
hsa05010,CYTB,gene_4519,1948
hsa05010,CYC1,gene_1537,1949
hsa05010,COX3,gene_4514,1967
hsa05010,COX2,gene_4513,1965
hsa05010,COX8A,gene_1351,1806
hsa05010,ATP5F1E,gene_514,1960
hsa05010,ATP5PO,gene_539,1972
hsa05010,SLC25A5,gene_292,1964
hsa05010,SLC25A6,gene_293,1898
hsa05010,LPL,gene_4023,1956
hsa05010,APOE,gene_348,1961
hsa05010,LRP1,gene_4035,1973
hsa05010,BID,gene_637,1951
hsa05010,CALML3,gene_810,1969
hsa05010,CALM3,gene_808,1799
hsa05010,CALM1,gene_801,1979
hsa05010,CYCS,gene_54205,1939
hsa05010,CHRM1,gene_1128,1970
hsa05010,DDIT3,gene_1649,1976
hsa05010,EIF2S1,gene_1965,1977
hsa05010,CAPN1,gene_823,1981
hsa05010,WNT1,gene_7471,1982
hsa05010,WNT2,gene_7472,1967
hsa05010,CSNK2B,gene_1460,1952
hsa05010,APC,gene_324,1955
hsa05010,CTNNB1,gene_1499,1897
hsa05010,TUBA1B,gene_10376,1975
hsa05010,TUBA4A,gene_7277,1975
hsa05010,AGER,gene_177,1786
hsa05010,HRAS,gene_3265,1982
hsa05010,KRAS,gene_3845,1959
hsa05010,NRAS,gene_4893,1983
hsa05010,RELA,gene_5970,1925
hsa05010,NFKB1,gene_4790,1972
hsa05010,TNF,gene_7124,1971
hsa05010,IL6,gene_3569,1978
hsa05010,IL1A,gene_3552,1980
hsa05010,IL1B,gene_3553,1980
hsa05010,CSF1,gene_1435,1980
hsa05010,SNCA,gene_6622,1972
hsa05010,IKBKG,gene_8517,1947
hsa05010,INS,gene_3630,1922
hsa05010,INSR,gene_3643,1962
hsa05010,PIK3R2,gene_5296,1978
hsa05010,AKT1,gene_207,1975
hsa05012,GNAS,gene_2778,1970
hsa05012,DRD2,gene_1813,1976
hsa05012,GNAI1,gene_2770,1964
hsa05012,SNCA,gene_6622,1972
hsa05012,CALML3,gene_810,1969
hsa05012,CALM3,gene_808,1799
hsa05012,CALM1,gene_801,1979
hsa05012,MAPT,gene_4137,1925
hsa05012,DDIT3,gene_1649,1976
hsa05012,EIF2S1,gene_1965,1977
hsa05012,TH,gene_7054,1965
hsa05012,MAOB,gene_4129,1928
hsa05012,MAOA,gene_4128,1978
hsa05012,SLC6A3,gene_6531,1960
hsa05012,ND1,gene_4535,1971
hsa05012,NDUFA2,gene_4695,1975
hsa05012,NDUFA5,gene_4698,1948
hsa05012,NDUFA6,gene_4700,1970
hsa05012,NDUFB3,gene_4709,1948
hsa05012,NDUFB4,gene_4710,1956
hsa05012,NDUFB6,gene_4712,1965
hsa05012,NDUFB7,gene_4713,1957
hsa05012,SDHB,gene_6390,1962
hsa05012,CYTB,gene_4519,1948
hsa05012,CYC1,gene_1537,1949
hsa05012,COX3,gene_4514,1967
hsa05012,COX2,gene_4513,1965
hsa05012,COX8A,gene_1351,1806
hsa05012,ATP5F1E,gene_514,1960
hsa05012,ATP5PO,gene_539,1972
hsa05012,SLC25A5,gene_292,1964
hsa05012,SLC25A6,gene_293,1898
hsa05012,CYCS,gene_54205,1939
hsa05012,TUBA1B,gene_10376,1975
hsa05012,TUBA4A,gene_7277,1975
hsa05012,TP53,gene_7157,1976
hsa05012,TXN,gene_7295,1967
hsa05012,SOD1,gene_6647,1958
hsa05014,TP53,gene_7157,1976
hsa05014,BID,gene_637,1951
hsa05014,CYCS,gene_54205,1939
hsa05014,SOD1,gene_6647,1958
hsa05014,ND1,gene_4535,1971
hsa05014,NDUFA2,gene_4695,1975
hsa05014,NDUFA5,gene_4698,1948
hsa05014,NDUFA6,gene_4700,1970
hsa05014,NDUFB3,gene_4709,1948
hsa05014,NDUFB4,gene_4710,1956
hsa05014,NDUFB6,gene_4712,1965
hsa05014,NDUFB7,gene_4713,1957
hsa05014,SDHB,gene_6390,1962
hsa05014,CYTB,gene_4519,1948
hsa05014,CYC1,gene_1537,1949
hsa05014,COX3,gene_4514,1967
hsa05014,COX2,gene_4513,1965
hsa05014,COX8A,gene_1351,1806
hsa05014,ATP5F1E,gene_514,1960
hsa05014,ATP5PO,gene_539,1972
hsa05014,SQSTM1,gene_8878,1974
hsa05014,TBK1,gene_29110,1947
hsa05014,RAC1,gene_5879,1976
hsa05014,ANG,gene_283,1953
hsa05014,NXF1,gene_10482,1897
hsa05014,TPR,gene_7175,1958
hsa05014,DDIT3,gene_1649,1976
hsa05014,EIF2S1,gene_1965,1977
hsa05014,TNF,gene_7124,1971
hsa05014,MAPK14,gene_1432,1978
hsa05014,CAT,gene_847,1876
hsa05014,ANXA7,gene_310,1978
hsa05014,TUBA1B,gene_10376,1975
hsa05014,TUBA4A,gene_7277,1975
hsa05014,DCTN6,gene_10671,1974
hsa05014,DNAH8,gene_1769,1945
hsa05022,APP,gene_351,1928
hsa05022,MAPT,gene_4137,1925
hsa05022,SNCA,gene_6622,1972
hsa05022,SOD1,gene_6647,1958
hsa05022,ATXN1L,gene_342371,1827
hsa05022,ATXN3,gene_4287,1970
hsa05022,PRNP,gene_5621,1957
hsa05022,CHRM1,gene_1128,1970
hsa05022,PDYN,gene_5173,1976
hsa05022,PSEN1,gene_5663,1961
hsa05022,DDIT3,gene_1649,1976
hsa05022,EIF2S1,gene_1965,1977
hsa05022,SLC6A3,gene_6531,1960
hsa05022,ND1,gene_4535,1971
hsa05022,NDUFA2,gene_4695,1975
hsa05022,NDUFA5,gene_4698,1948
hsa05022,NDUFA6,gene_4700,1970
hsa05022,NDUFB3,gene_4709,1948
hsa05022,NDUFB4,gene_4710,1956
hsa05022,NDUFB6,gene_4712,1965
hsa05022,NDUFB7,gene_4713,1957
hsa05022,SDHB,gene_6390,1962
hsa05022,CYTB,gene_4519,1948
hsa05022,CYC1,gene_1537,1949
hsa05022,COX3,gene_4514,1967
hsa05022,COX2,gene_4513,1965
hsa05022,COX8A,gene_1351,1806
hsa05022,ATP5F1E,gene_514,1960
hsa05022,ATP5PO,gene_539,1972
hsa05022,CALML3,gene_810,1969
hsa05022,CALM3,gene_808,1799
hsa05022,CALM1,gene_801,1979
hsa05022,BID,gene_637,1951
hsa05022,SLC25A5,gene_292,1964
hsa05022,SLC25A6,gene_293,1898
hsa05022,CYCS,gene_54205,1939
hsa05022,SQSTM1,gene_8878,1974
hsa05022,TBK1,gene_29110,1947
