hsa,kegg_id,drug_name,drug_concept
hsa04721,dr:D00818,Maprotiline,chemical_mesh_d008376
hsa04721,dr:D01285,Lofepramine,chemical_mesh_d008127
hsa04721,dr:D01296,Methylphenidate,chemical_mesh_d008774
hsa04721,dr:D01304,amezinium,chemical_mesh_c027784
hsa04721,dr:D01546,Dothiepin,chemical_mesh_d004308
hsa04721,dr:D02074,Amphetamine,chemical_mesh_d000661
hsa04721,dr:D02078,Dextroamphetamine,chemical_mesh_d003913
hsa04721,dr:D02237,Guanethidine,chemical_mesh_d006145
hsa04721,dr:D02242,Methamphetamine,chemical_mesh_d008694
hsa04721,dr:D02572,Viloxazine,chemical_mesh_d014745
hsa04721,dr:D03491,Tolnaftate,chemical_mesh_d014047
hsa04721,dr:D03801,Diethylpropion,chemical_mesh_d004053
hsa04721,dr:D04473,p-Hydroxyamphetamine,chemical_mesh_d010136
hsa04721,dr:D05173,nisoxetine,chemical_mesh_c011386
hsa04721,dr:D05200,Nomifensine,chemical_mesh_d009627
hsa04721,dr:D05284,hydroxymaprotilin,chemical_mesh_c027299
hsa04721,dr:D05454,Phenmetrazine,chemical_mesh_d010633
hsa04721,dr:D05458,Phentermine,chemical_mesh_d010645
hsa04721,dr:D06004,tandamine,chemical_mesh_c021259
hsa04721,dr:D07334,imipramine N-oxide,chemical_mesh_c002921
hsa04721,dr:D07449,amitriptyline N-oxide,chemical_mesh_c006566
hsa04721,dr:D08575,Tetrabenazine,chemical_mesh_d013747
hsa04723,dr:D05117,nantradol,chemical_mesh_c025490
hsa04724,dr:D00711,Ketamine,chemical_mesh_d007649
hsa04724,dr:D00774,Orphenadrine,chemical_mesh_d009966
hsa04724,dr:D00777,Amantadine,chemical_mesh_d000547
hsa04724,dr:D00848,Dextromethorphan,chemical_mesh_d003915
hsa04724,dr:D02102,Methadone,chemical_mesh_d008691
hsa04724,dr:D04905,Memantine,chemical_mesh_d008559
hsa04724,dr:D05453,Phencyclidine,chemical_mesh_d010622
hsa04725,dr:D00043,Isoflurophate,chemical_mesh_d007531
hsa04725,dr:D00113,Atropine,chemical_mesh_d001285
hsa04725,dr:D00138,Scopolamine,chemical_mesh_d012601
hsa04725,dr:D00147,Hyoscyamine,chemical_mesh_d064692
hsa04725,dr:D00193,dexpanthenol,chemical_mesh_c007288
hsa04725,dr:D00196,Physostigmine,chemical_mesh_d010830
hsa04725,dr:D00232,octotropine methylbromide,chemical_mesh_c100237
hsa04725,dr:D00270,Chlorpromazine,chemical_mesh_d002746
hsa04725,dr:D00397,Tropicamide,chemical_mesh_d014331
hsa04725,dr:D00465,oxybutynin,chemical_mesh_c005419
hsa04725,dr:D00469,pralidoxime,chemical_mesh_c028797
hsa04725,dr:D00481,Propantheline,chemical_mesh_d011413
hsa04725,dr:D00487,Pyridostigmine Bromide,chemical_mesh_d011729
hsa04725,dr:D00524,Carbachol,chemical_mesh_d002217
hsa04725,dr:D00525,Pilocarpine,chemical_mesh_d010862
hsa04725,dr:D00540,Glycopyrrolate,chemical_mesh_d006024
hsa04725,dr:D00667,demecarium,chemical_mesh_c100193
hsa04725,dr:D00717,Dicyclomine,chemical_mesh_d004025
hsa04725,dr:D00778,Benztropine,chemical_mesh_d001590
hsa04725,dr:D00779,Biperiden,chemical_mesh_d001712
hsa04725,dr:D00782,Procyclidine,chemical_mesh_d011352
hsa04725,dr:D00787,Trihexyphenidyl,chemical_mesh_d014282
hsa04725,dr:D00994,Edrophonium,chemical_mesh_d004491
hsa04725,dr:D00995,Neostigmine,chemical_mesh_d009388
hsa04725,dr:D00999,Acetylcholine,chemical_mesh_d000109
hsa04725,dr:D01000,Bethanechol,chemical_mesh_d018723
hsa04725,dr:D01001,Ambenonium Chloride,chemical_mesh_d000549
hsa04725,dr:D01002,Cyclopentolate,chemical_mesh_d003519
hsa04725,dr:D01004,homatropine,chemical_mesh_c100236
hsa04725,dr:D01005,isopropamide iodide,chemical_mesh_c084831
hsa04725,dr:D01006,oxyphencyclimine,chemical_mesh_c100201
hsa04725,dr:D01007,propiverine,chemical_mesh_c015586
hsa04725,dr:D01077,methylatropine,chemical_mesh_c006649
hsa04725,dr:D01118,profenamine,chemical_mesh_c084820
hsa04725,dr:D01228,distigmine,chemical_mesh_c084645
hsa04725,dr:D01297,Pirenzepine,chemical_mesh_d010890
hsa04725,dr:D01318,diphenidol,chemical_mesh_c004858
hsa04725,dr:D01377,pyrodifenium bromide,chemical_mesh_c084641
hsa04725,dr:D02068,Tacrine,chemical_mesh_d013619
hsa04725,dr:D02173,Galantamine,chemical_mesh_d005702
hsa04725,dr:D02193,Echothiophate Iodide,chemical_mesh_d004456
hsa04725,dr:D02204,Hexamethonium,chemical_mesh_d018738
hsa04725,dr:D02212,Ipratropium,chemical_mesh_d009241
hsa04725,dr:D02292,Gallamine Triethiodide,chemical_mesh_d005703
hsa04725,dr:D02364,Lobeline,chemical_mesh_d008120
hsa04725,dr:D02418,physostigmine salicylate,chemical_mesh_c026718
hsa04725,dr:D02565,dimethacrine,chemical_mesh_c100110
hsa04725,dr:D02750,aceclidine,chemical_mesh_c084650
hsa04725,dr:D03087,Dexetimide,chemical_mesh_d003909
hsa04725,dr:D03365,Nicotine,chemical_mesh_d009538
hsa04725,dr:D04087,ethybenztropine,chemical_mesh_c027641
hsa04725,dr:D04868,mebeverine,chemical_mesh_c005096
hsa04725,dr:D04970,Methacholine Chloride,chemical_mesh_d016210
hsa04725,dr:D06877,Oxyphenonium,chemical_mesh_d010115
hsa04725,dr:D07078,rociverine,chemical_mesh_c021082
hsa04725,dr:D07083,octylonium,chemical_mesh_c013934
hsa04725,dr:D07349,Glycerylphosphorylcholine,chemical_mesh_d005997
hsa04725,dr:D10111,Mecamylamine,chemical_mesh_d008464
hsa04725,dr:D10529,Paraoxon,chemical_mesh_d010261
hsa04726,dr:D00197,Reserpine,chemical_mesh_d012110
hsa04726,dr:D00228,Amoxapine,chemical_mesh_d000657
hsa04726,dr:D00270,Chlorpromazine,chemical_mesh_d002746
hsa04726,dr:D00274,Cisapride,chemical_mesh_d020117
hsa04726,dr:D00283,Clozapine,chemical_mesh_d003024
hsa04726,dr:D00326,Fluoxetine,chemical_mesh_d005473
hsa04726,dr:D00367,Mazindol,chemical_mesh_d008454
hsa04726,dr:D00394,Trimipramine,chemical_mesh_d014299
hsa04726,dr:D00484,Protriptyline,chemical_mesh_d011530
hsa04726,dr:D00505,Phenelzine,chemical_mesh_d010624
hsa04726,dr:D00558,Carbidopa,chemical_mesh_d002230
hsa04726,dr:D00681,Methysergide,chemical_mesh_d008784
hsa04726,dr:D00702,Buspirone,chemical_mesh_d002065
hsa04726,dr:D00785,Selegiline,chemical_mesh_d012642
hsa04726,dr:D00794,Loxapine,chemical_mesh_d008152
hsa04726,dr:D00809,Amitriptyline,chemical_mesh_d000639
hsa04726,dr:D00811,Clomipramine,chemical_mesh_d002997
hsa04726,dr:D00812,Desipramine,chemical_mesh_d003891
hsa04726,dr:D00814,Doxepin,chemical_mesh_d004316
hsa04726,dr:D00815,Imipramine,chemical_mesh_d007099
hsa04726,dr:D00816,Nortriptyline,chemical_mesh_d009661
hsa04726,dr:D00820,Trazodone,chemical_mesh_d014196
hsa04726,dr:D00822,Citalopram,chemical_mesh_d015283
hsa04726,dr:D00824,Fluvoxamine,chemical_mesh_d016666
hsa04726,dr:D00826,Tranylcypromine,chemical_mesh_d014191
hsa04726,dr:D01285,Lofepramine,chemical_mesh_d008127
hsa04726,dr:D01321,zotepine,chemical_mesh_c022172
hsa04726,dr:D01358,Mianserin,chemical_mesh_d008803
hsa04726,dr:D01477,Opipramol,chemical_mesh_d009888
hsa04726,dr:D01485,periciazine,chemical_mesh_c084584
hsa04726,dr:D01546,Dothiepin,chemical_mesh_d004308
hsa04726,dr:D02211,Dihydroergotamine,chemical_mesh_d004087
hsa04726,dr:D02234,Cyproheptadine,chemical_mesh_d003533
hsa04726,dr:D02242,Methamphetamine,chemical_mesh_d008694
hsa04726,dr:D02260,Paroxetine,chemical_mesh_d017374
hsa04726,dr:D02363,Ketanserin,chemical_mesh_d007650
hsa04726,dr:D02559,toloxatone,chemical_mesh_c010798
hsa04726,dr:D02561,Moclobemide,chemical_mesh_d020912
hsa04726,dr:D02564,Pargyline,chemical_mesh_d010293
hsa04726,dr:D02579,Iproniazid,chemical_mesh_d007490
hsa04726,dr:D02580,Isocarboxazid,chemical_mesh_d007520
hsa04726,dr:D02581,cimoxatone,chemical_mesh_c026234
hsa04726,dr:D02671,Mesoridazine,chemical_mesh_d008653
hsa04726,dr:D02680,pipothiazine palmitate,chemical_mesh_c084607
hsa04726,dr:D02787,alaproclate,chemical_mesh_c025293
hsa04726,dr:D03073,bemesetron,chemical_mesh_c042253
hsa04726,dr:D03082,Benserazide,chemical_mesh_d001545
hsa04726,dr:D03248,Clorgyline,chemical_mesh_d003010
hsa04726,dr:D03409,caroxazone,chemical_mesh_c006919
hsa04726,dr:D03491,Tolnaftate,chemical_mesh_d014047
hsa04726,dr:D03713,Dexfenfluramine,chemical_mesh_d020372
hsa04726,dr:D04148,Fenfluramine,chemical_mesh_d005277
hsa04726,dr:D05039,minaprine,chemical_mesh_c006149
hsa04726,dr:D05458,Phentermine,chemical_mesh_d010645
hsa04726,dr:D05523,Pizotyline,chemical_mesh_d010918
hsa04726,dr:D05685,Quipazine,chemical_mesh_d011814
hsa04726,dr:D05738,Ritanserin,chemical_mesh_d016713
hsa04726,dr:D07334,imipramine N-oxide,chemical_mesh_c002921
hsa04726,dr:D07337,Nialamide,chemical_mesh_d009526
hsa04726,dr:D07449,amitriptyline N-oxide,chemical_mesh_c006566
hsa04726,dr:D08385,pipothiazine,chemical_mesh_c084783
hsa04726,dr:D08392,pirlindole,chemical_mesh_c009830
hsa04726,dr:D08575,Tetrabenazine,chemical_mesh_d013747
hsa04727,dr:D00058,gamma-Aminobutyric Acid,chemical_mesh_d005680
hsa04727,dr:D00225,Alprazolam,chemical_mesh_d000525
hsa04727,dr:D00241,Baclofen,chemical_mesh_d001418
hsa04727,dr:D00267,Chlordiazepoxide,chemical_mesh_d002707
hsa04727,dr:D00280,Clonazepam,chemical_mesh_d002998
hsa04727,dr:D00293,Diazepam,chemical_mesh_d003975
hsa04727,dr:D00304,Valproic Acid,chemical_mesh_d014635
hsa04727,dr:D00311,Estazolam,chemical_mesh_d004949
hsa04727,dr:D00329,Flurazepam,chemical_mesh_d005479
hsa04727,dr:D00338,halazepam,chemical_mesh_c010175
hsa04727,dr:D00365,Lorazepam,chemical_mesh_d008140
hsa04727,dr:D00370,Temazepam,chemical_mesh_d013693
hsa04727,dr:D00376,Meprobamate,chemical_mesh_d008620
hsa04727,dr:D00387,Triazolam,chemical_mesh_d014229
hsa04727,dr:D00430,Secobarbital,chemical_mesh_d012631
hsa04727,dr:D00457,quazepam,chemical_mesh_c025130
hsa04727,dr:D00464,Oxazepam,chemical_mesh_d010076
hsa04727,dr:D00470,Prazepam,chemical_mesh_d011222
hsa04727,dr:D00499,Pentobarbital,chemical_mesh_d010424
hsa04727,dr:D00506,Phenobarbital,chemical_mesh_d010634
hsa04727,dr:D00531,Nitrazepam,chemical_mesh_d009567
hsa04727,dr:D00532,Glutethimide,chemical_mesh_d005984
hsa04727,dr:D00535,Vigabatrin,chemical_mesh_d020888
hsa04727,dr:D00549,Propofol,chemical_mesh_d015742
hsa04727,dr:D00550,Midazolam,chemical_mesh_d008874
hsa04727,dr:D00555,Amobarbital,chemical_mesh_d000654
hsa04727,dr:D00694,Clorazepate Dipotassium,chemical_mesh_d003009
hsa04727,dr:D00697,Flumazenil,chemical_mesh_d005442
hsa04727,dr:D00699,secbutabarbital,chemical_mesh_c084833
hsa04727,dr:D00700,Mephobarbital,chemical_mesh_d008618
hsa04727,dr:D00713,Thiamylal,chemical_mesh_d013840
hsa04727,dr:D00714,Thiopental,chemical_mesh_d013874
hsa04727,dr:D01071,Hexobarbital,chemical_mesh_d006591
hsa04727,dr:D01150,methyprylon,chemical_mesh_c084583
hsa04727,dr:D01230,Flunitrazepam,chemical_mesh_d005445
hsa04727,dr:D01245,Bromazepam,chemical_mesh_d001960
hsa04727,dr:D01254,tofisopam,chemical_mesh_c012582
hsa04727,dr:D01268,cloxazolam,chemical_mesh_c005522
hsa04727,dr:D01278,oxazolam,chemical_mesh_c000425
hsa04727,dr:D01279,flutoprazepam,chemical_mesh_c029163
hsa04727,dr:D01286,flutazolam,chemical_mesh_c013367
hsa04727,dr:D01292,Medazepam,chemical_mesh_d008472
hsa04727,dr:D01293,ethyl loflazepate,chemical_mesh_c029617
hsa04727,dr:D01328,clotiazepam,chemical_mesh_c084599
hsa04727,dr:D01354,fludiazepam,chemical_mesh_c006107
hsa04727,dr:D01372,zopiclone,chemical_mesh_c515050
hsa04727,dr:D01593,nimetazepam,chemical_mesh_c002714
hsa04727,dr:D01657,lormetazepam,chemical_mesh_c023842
hsa04727,dr:D01740,Barbital,chemical_mesh_d001462
hsa04727,dr:D01744,brotizolam,chemical_mesh_c020960
hsa04727,dr:D02618,butobarbital,chemical_mesh_c027712
hsa04727,dr:D04282,gaboxadol,chemical_mesh_c015542
hsa04727,dr:D04650,ketazolam,chemical_mesh_c002072
hsa04727,dr:D05621,progabide,chemical_mesh_c017985
hsa04727,dr:D07298,barbexaclone,chemical_mesh_c011019
hsa04727,dr:D07326,triazulenone,chemical_mesh_c020168
hsa04727,dr:D07330,Chlormethiazole,chemical_mesh_d002719
hsa04727,dr:D07784,chlordesmethyldiazepam,chemical_mesh_c013434
hsa04727,dr:D08283,Nordazepam,chemical_mesh_d003708
hsa04727,dr:D11149,Pregnanolone,chemical_mesh_d011280
hsa04728,dr:D00059,Levodopa,chemical_mesh_d007980
hsa04728,dr:D00136,Haloperidol,chemical_mesh_d006220
hsa04728,dr:D00152,Phloroglucinol,chemical_mesh_d010696
hsa04728,dr:D00197,Reserpine,chemical_mesh_d012110
hsa04728,dr:D00252,Carbamazepine,chemical_mesh_d002220
hsa04728,dr:D00270,Chlorpromazine,chemical_mesh_d002746
hsa04728,dr:D00283,Clozapine,chemical_mesh_d003024
hsa04728,dr:D00303,Disopyramide,chemical_mesh_d004206
hsa04728,dr:D00308,Droperidol,chemical_mesh_d004329
hsa04728,dr:D00358,Lidocaine,chemical_mesh_d008012
hsa04728,dr:D00367,Mazindol,chemical_mesh_d008454
hsa04728,dr:D00373,Thioridazine,chemical_mesh_d013881
hsa04728,dr:D00374,Thiothixene,chemical_mesh_d013888
hsa04728,dr:D00375,Mephenytoin,chemical_mesh_d008617
hsa04728,dr:D00390,Triflupromazine,chemical_mesh_d014273
hsa04728,dr:D00403,Methotrimeprazine,chemical_mesh_d008728
hsa04728,dr:D00477,Procainamide,chemical_mesh_d011342
hsa04728,dr:D00479,Prochlorperazine,chemical_mesh_d011346
hsa04728,dr:D00502,Pergolide,chemical_mesh_d010479
hsa04728,dr:D00503,Perphenazine,chemical_mesh_d010546
hsa04728,dr:D00505,Phenelzine,chemical_mesh_d010624
hsa04728,dr:D00512,Phenytoin,chemical_mesh_d010672
hsa04728,dr:D00551,Tetracaine,chemical_mesh_d013748
hsa04728,dr:D00552,Benzocaine,chemical_mesh_d001566
hsa04728,dr:D00553,Prilocaine,chemical_mesh_d011318
hsa04728,dr:D00558,Carbidopa,chemical_mesh_d002230
hsa04728,dr:D00560,Pimozide,chemical_mesh_d010868
hsa04728,dr:D00613,Fenoldopam,chemical_mesh_d018818
hsa04728,dr:D00633,Dopamine,chemical_mesh_d004298
hsa04728,dr:D00638,Flecainide,chemical_mesh_d005424
hsa04728,dr:D00639,Mexiletine,chemical_mesh_d008801
hsa04728,dr:D00640,Propafenone,chemical_mesh_d011405
hsa04728,dr:D00702,Buspirone,chemical_mesh_d002065
hsa04728,dr:D00726,Metoclopramide,chemical_mesh_d008787
hsa04728,dr:D00732,chloroprocaine,chemical_mesh_c004616
hsa04728,dr:D00733,Dibucaine,chemical_mesh_d003992
hsa04728,dr:D00737,Etidocaine,chemical_mesh_d005041
hsa04728,dr:D00738,Mepivacaine,chemical_mesh_d008619
hsa04728,dr:D00740,Procaine,chemical_mesh_d011343
hsa04728,dr:D00777,Amantadine,chemical_mesh_d000547
hsa04728,dr:D00780,Bromocriptine,chemical_mesh_d001971
hsa04728,dr:D00785,Selegiline,chemical_mesh_d012642
hsa04728,dr:D00790,Chlorprothixene,chemical_mesh_d002749
hsa04728,dr:D00791,Fluphenazine,chemical_mesh_d005476
hsa04728,dr:D00792,fluphenazine enanthate,chemical_mesh_c017610
hsa04728,dr:D00793,fluphenazine depot,chemical_mesh_c011825
hsa04728,dr:D00794,Loxapine,chemical_mesh_d008152
hsa04728,dr:D00796,Molindone,chemical_mesh_d008972
hsa04728,dr:D00797,Promazine,chemical_mesh_d011395
hsa04728,dr:D00799,Trifluoperazine,chemical_mesh_d014268
hsa04728,dr:D00817,Bupropion,chemical_mesh_d016642
hsa04728,dr:D00826,Tranylcypromine,chemical_mesh_d014191
hsa04728,dr:D01044,Flupenthixol,chemical_mesh_d005475
hsa04728,dr:D01051,Spiperone,chemical_mesh_d013134
hsa04728,dr:D01101,bromperidol,chemical_mesh_c006820
hsa04728,dr:D01130,Thiethylperazine,chemical_mesh_d013847
hsa04728,dr:D01152,oxethazaine,chemical_mesh_c100289
hsa04728,dr:D01226,Sulpiride,chemical_mesh_d013469
hsa04728,dr:D01296,Methylphenidate,chemical_mesh_d008774
hsa04728,dr:D01321,zotepine,chemical_mesh_c022172
hsa04728,dr:D01326,Aprindine,chemical_mesh_d001073
hsa04728,dr:D01348,dironyl,chemical_mesh_c006208
hsa04728,dr:D01412,Perazine,chemical_mesh_d010464
hsa04728,dr:D01447,thioproperazine,chemical_mesh_c084825
hsa04728,dr:D01450,Bupivacaine,chemical_mesh_d002045
hsa04728,dr:D01455,cifenline,chemical_mesh_c032151
hsa04728,dr:D01462,Lisuride,chemical_mesh_d008090
hsa04728,dr:D01468,nemonapride,chemical_mesh_c030265
hsa04728,dr:D01477,Opipramol,chemical_mesh_d009888
hsa04728,dr:D01482,pipamperone,chemical_mesh_c005569
hsa04728,dr:D01485,periciazine,chemical_mesh_c084584
hsa04728,dr:D01505,talipexole,chemical_mesh_c024763
hsa04728,dr:D01522,Tiapride Hydrochloride,chemical_mesh_d063325
hsa04728,dr:D01745,Domperidone,chemical_mesh_d004294
hsa04728,dr:D01768,benoxinate,chemical_mesh_c005298
hsa04728,dr:D01898,haloperidol decanoate,chemical_mesh_c033563
hsa04728,dr:D02004,Apomorphine,chemical_mesh_d001058
hsa04728,dr:D02074,Amphetamine,chemical_mesh_d000661
hsa04728,dr:D02078,Dextroamphetamine,chemical_mesh_d003913
hsa04728,dr:D02088,Tocainide,chemical_mesh_d016677
hsa04728,dr:D02102,Methadone,chemical_mesh_d008691
hsa04728,dr:D02242,Methamphetamine,chemical_mesh_d008694
hsa04728,dr:D02559,toloxatone,chemical_mesh_c010798
hsa04728,dr:D02561,Moclobemide,chemical_mesh_d020912
hsa04728,dr:D02564,Pargyline,chemical_mesh_d010293
hsa04728,dr:D02579,Iproniazid,chemical_mesh_d007490
hsa04728,dr:D02580,Isocarboxazid,chemical_mesh_d007520
hsa04728,dr:D02581,cimoxatone,chemical_mesh_c026234
hsa04728,dr:D02604,Acepromazine,chemical_mesh_d000075
hsa04728,dr:D02625,Trifluperidol,chemical_mesh_d014272
hsa04728,dr:D02627,Benperidol,chemical_mesh_d001544
hsa04728,dr:D02671,Mesoridazine,chemical_mesh_d008653
hsa04728,dr:D02676,oxiperomide,chemical_mesh_c015411
hsa04728,dr:D02680,pipothiazine palmitate,chemical_mesh_c084607
hsa04728,dr:D02991,Carticaine,chemical_mesh_d002355
hsa04728,dr:D03082,Benserazide,chemical_mesh_d001545
hsa04728,dr:D03248,Clorgyline,chemical_mesh_d003010
hsa04728,dr:D03409,caroxazone,chemical_mesh_c006919
hsa04728,dr:D03534,clebopride,chemical_mesh_c014417
hsa04728,dr:D03556,Clopenthixol,chemical_mesh_d003006
hsa04728,dr:D03801,Diethylpropion,chemical_mesh_d004053
hsa04728,dr:D03991,Encainide,chemical_mesh_d016700
hsa04728,dr:D04488,ibopamine,chemical_mesh_c023487
hsa04728,dr:D04521,indecainide,chemical_mesh_c042398
hsa04728,dr:D04693,lergotrile,chemical_mesh_c031875
hsa04728,dr:D04694,lergotrile mesylate,chemical_mesh_c084809
hsa04728,dr:D05010,metopimazine,chemical_mesh_c005260
hsa04728,dr:D05039,minaprine,chemical_mesh_c006149
hsa04728,dr:D05454,Phenmetrazine,chemical_mesh_d010633
hsa04728,dr:D05458,Phentermine,chemical_mesh_d010645
hsa04728,dr:D06517,pirmenol,chemical_mesh_c024318
hsa04728,dr:D07101,bromopride,chemical_mesh_c013855
hsa04728,dr:D07102,alizapride,chemical_mesh_c033968
hsa04728,dr:D07305,Piribedil,chemical_mesh_d010891
hsa04728,dr:D07309,metylperon,chemical_mesh_c008522
hsa04728,dr:D07337,Nialamide,chemical_mesh_d009526
hsa04728,dr:D07835,Dihydroergocryptine,chemical_mesh_d025443
hsa04728,dr:D07976,flupenthixol decanoate,chemical_mesh_c007761
hsa04728,dr:D08342,perphenazine enanthate,chemical_mesh_c028675
hsa04728,dr:D08385,pipothiazine,chemical_mesh_c084783
hsa04728,dr:D08392,pirlindole,chemical_mesh_c009830
hsa04728,dr:D08458,quinidine gluconate,chemical_mesh_c016713
hsa04728,dr:D08575,Tetrabenazine,chemical_mesh_d013747
hsa04742,dr:D02381,Aspartame,chemical_mesh_d001218
hsa04750,dr:D00234,Astemizole,chemical_mesh_d016589
hsa04750,dr:D00419,Misoprostol,chemical_mesh_d016595
hsa04750,dr:D00480,Promethazine,chemical_mesh_d011398
hsa04750,dr:D00521,Terfenadine,chemical_mesh_d016593
hsa04750,dr:D00662,azatadine,chemical_mesh_c006656
hsa04750,dr:D00663,Brompheniramine,chemical_mesh_d001977
hsa04750,dr:D00665,Chlorpheniramine,chemical_mesh_d002744
hsa04750,dr:D00668,dexchlorpheniramine,chemical_mesh_c018904
hsa04750,dr:D00814,Doxepin,chemical_mesh_d004316
hsa04750,dr:D01317,Meclizine,chemical_mesh_d008468
hsa04750,dr:D01332,Ketotifen,chemical_mesh_d007665
hsa04750,dr:D01782,Triprolidine,chemical_mesh_d014311
hsa04750,dr:D02089,buclizine,chemical_mesh_c046894
hsa04750,dr:D02234,Cyproheptadine,chemical_mesh_d003533
hsa04750,dr:D02249,emedastine,chemical_mesh_c043345
hsa04750,dr:D02975,Arbaprostil,chemical_mesh_d001101
hsa04750,dr:D03491,Tolnaftate,chemical_mesh_d014047
hsa04750,dr:D03621,Cyclizine,chemical_mesh_d003501
hsa04750,dr:D03704,dexbrompheniramine,chemical_mesh_c015121
hsa04750,dr:D06240,trimoprostil,chemical_mesh_c038879
hsa04750,dr:D07125,Trimeprazine,chemical_mesh_d014291
hsa04750,dr:D07878,Doxylamine,chemical_mesh_d004319
hsa04750,dr:D10230,quifenadine,chemical_mesh_c014742
hsa04910,dr:D00595,Buformin,chemical_mesh_d002026
hsa04910,dr:D00944,Metformin,chemical_mesh_d008687
hsa04910,dr:D01238,Bucladesine,chemical_mesh_d003994
hsa04910,dr:D08351,Phenformin,chemical_mesh_d010629
hsa04911,dr:D00219,Acetohexamide,chemical_mesh_d000092
hsa04911,dr:D00271,Chlorpropamide,chemical_mesh_d002747
hsa04911,dr:D00294,Diazoxide,chemical_mesh_d003981
hsa04911,dr:D00335,Glipizide,chemical_mesh_d005913
hsa04911,dr:D00336,Glyburide,chemical_mesh_d005905
hsa04911,dr:D00379,Tolazamide,chemical_mesh_d014042
hsa04911,dr:D00380,Tolbutamide,chemical_mesh_d014044
hsa04911,dr:D01599,Gliclazide,chemical_mesh_d005907
hsa04911,dr:D02425,Carbutamide,chemical_mesh_d002271
hsa04911,dr:D02430,gliquidone,chemical_mesh_c010969
hsa04911,dr:D07118,glisoxepide,chemical_mesh_c100171
hsa04914,dr:D00066,Progesterone,chemical_mesh_d011374
hsa04914,dr:D00182,Norethindrone,chemical_mesh_d009640
hsa04914,dr:D00289,Danazol,chemical_mesh_d003613
hsa04914,dr:D00585,Mifepristone,chemical_mesh_d015735
hsa04914,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258
hsa04914,dr:D00952,Megestrol Acetate,chemical_mesh_d019290
hsa04914,dr:D00954,Levonorgestrel,chemical_mesh_d016912
hsa04914,dr:D01159,Gestonorone Caproate,chemical_mesh_d005866
hsa04914,dr:D01217,Dydrogesterone,chemical_mesh_d004394
hsa04914,dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040
hsa04914,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715
hsa04914,dr:D01374,Allylestrenol,chemical_mesh_d000500
hsa04914,dr:D01580,Lynestrenol,chemical_mesh_d008234
hsa04914,dr:D02367,Desogestrel,chemical_mesh_d017135
hsa04914,dr:D03799,dienogest,chemical_mesh_c023635
hsa04914,dr:D04885,Medrogestone,chemical_mesh_d008524
hsa04914,dr:D05207,Norethynodrel,chemical_mesh_d009641
hsa04914,dr:D05679,quingestanol,chemical_mesh_c100039
hsa04914,dr:D07968,Flurogestone Acetate,chemical_mesh_d003425
hsa04914,dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326
hsa04914,dr:D08166,Medroxyprogesterone,chemical_mesh_d008525
hsa04914,dr:D08285,norethindrone enanthate,chemical_mesh_c024319
hsa04914,dr:D08431,Promegestone,chemical_mesh_d011397
hsa04914,dr:D10986,ST 1435,chemical_mesh_c029167
hsa04915,dr:D00066,Progesterone,chemical_mesh_d011374
hsa04915,dr:D00067,Estrone,chemical_mesh_d004970
hsa04915,dr:D00105,Estradiol,chemical_mesh_d004958
hsa04915,dr:D00182,Norethindrone,chemical_mesh_d009640
hsa04915,dr:D00185,Estriol,chemical_mesh_d004964
hsa04915,dr:D00269,Chlorotrianisene,chemical_mesh_d002741
hsa04915,dr:D00289,Danazol,chemical_mesh_d003613
hsa04915,dr:D00312,estrone sulfate,chemical_mesh_c017296
hsa04915,dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997
hsa04915,dr:D00575,Mestranol,chemical_mesh_d008656
hsa04915,dr:D00576,Quinestrol,chemical_mesh_d011800
hsa04915,dr:D00577,Diethylstilbestrol,chemical_mesh_d004054
hsa04915,dr:D00585,Mifepristone,chemical_mesh_d015735
hsa04915,dr:D00898,Dienestrol,chemical_mesh_d004028
hsa04915,dr:D00946,fosfestrol,chemical_mesh_c004955
hsa04915,dr:D00948,estropipate,chemical_mesh_c009927
hsa04915,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258
hsa04915,dr:D00952,Megestrol Acetate,chemical_mesh_d019290
hsa04915,dr:D00954,Levonorgestrel,chemical_mesh_d016912
hsa04915,dr:D00966,Tamoxifen,chemical_mesh_d013629
hsa04915,dr:D01159,Gestonorone Caproate,chemical_mesh_d005866
hsa04915,dr:D01217,Dydrogesterone,chemical_mesh_d004394
hsa04915,dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040
hsa04915,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715
hsa04915,dr:D01374,Allylestrenol,chemical_mesh_d000500
hsa04915,dr:D01414,Ethylestrenol,chemical_mesh_d005032
hsa04915,dr:D01580,Lynestrenol,chemical_mesh_d008234
hsa04915,dr:D01602,mepitiostane,chemical_mesh_c006242
hsa04915,dr:D01617,estradiol dipropionate,chemical_mesh_c023482
hsa04915,dr:D01641,Hexestrol,chemical_mesh_d006589
hsa04915,dr:D01953,estradiol 3-benzoate,chemical_mesh_c074283
hsa04915,dr:D02217,Raloxifene Hydrochloride,chemical_mesh_d020849
hsa04915,dr:D02367,Desogestrel,chemical_mesh_d017135
