hsa,kegg_id,drug_name,drug_concept,year
hsa04726,dr:D02581,cimoxatone,chemical_mesh_c026234,1980
hsa04726,dr:D02656,fananserin,chemical_mesh_c070475,1991
hsa04726,dr:D02666,iloperidone,chemical_mesh_c081732,1995
hsa04726,dr:D02671,Mesoridazine,chemical_mesh_d008653,1966
hsa04726,dr:D02675,ocaperidone,chemical_mesh_c072259,1992
hsa04726,dr:D02680,pipothiazine palmitate,chemical_mesh_c084607,1972
hsa04726,dr:D02686,setoperone,chemical_mesh_c045359,1985
hsa04726,dr:D02688,tiospirone,chemical_mesh_c042709,1985
hsa04726,dr:D02730,tegaserod,chemical_mesh_c105050,1997
hsa04726,dr:D02787,alaproclate,chemical_mesh_c025293,1977
hsa04726,dr:D02824,almotriptan,chemical_mesh_c409045,2000
hsa04726,dr:D02826,alniditan,chemical_mesh_c100822,1996
hsa04726,dr:D02829,alosetron,chemical_mesh_c090840,1994
hsa04726,dr:D02833,alpidem,chemical_mesh_c052036,1986
hsa04726,dr:D02836,altanserin,chemical_mesh_c071983,1985
hsa04726,dr:D02893,amesergide,chemical_mesh_c066736,1990
hsa04726,dr:D03014,avitriptan,chemical_mesh_c103231,1996
hsa04726,dr:D03060,batanopride,chemical_mesh_c060190,1988
hsa04726,dr:D03073,bemesetron,chemical_mesh_c042253,1984
hsa04726,dr:D03082,Benserazide,chemical_mesh_d001545,1965
hsa04726,dr:D03239,(N-propargyl-(3R) aminoindan-5-yl)-ethyl methyl carbamate,chemical_mesh_c423264,2001
hsa04726,dr:D03248,Clorgyline,chemical_mesh_d003010,1969
hsa04726,dr:D03409,caroxazone,chemical_mesh_c006919,1969
hsa04726,dr:D03491,Tolnaftate,chemical_mesh_d014047,1950
hsa04726,dr:D03495,cilansetron,chemical_mesh_c084473,1993
hsa04726,dr:D03649,dapoxetine,chemical_mesh_c080598,1993
hsa04726,dr:D03713,Dexfenfluramine,chemical_mesh_d020372,1975
hsa04726,dr:D03721,Dexmethylphenidate Hydrochloride,chemical_mesh_d064699,1976
hsa04726,dr:D03733,mofegiline,chemical_mesh_c058000,1988
hsa04726,dr:D04148,Fenfluramine,chemical_mesh_d005277,1954
hsa04726,dr:D04264,frovatriptan,chemical_mesh_c108128,1997
hsa04726,dr:D04314,gepirone,chemical_mesh_c039979,1985
hsa04726,dr:D04533,indorenate,chemical_mesh_c033600,1981
hsa04726,dr:D04611,ipsapirone,chemical_mesh_c043077,1984
hsa04726,dr:D04642,itasetron,chemical_mesh_c070191,1991
hsa04726,dr:D04788,lubazodone hydrochloride,chemical_mesh_c105748,1996
hsa04726,dr:D05015,metrenperone,chemical_mesh_c046881,1983
hsa04726,dr:D05039,minaprine,chemical_mesh_c006149,1972
hsa04726,dr:D05348,pancopride,chemical_mesh_c078370,1992
hsa04726,dr:D05395,pelanserin,chemical_mesh_c043157,1984
hsa04726,dr:D05458,Phentermine,chemical_mesh_d010645,1960
hsa04726,dr:D05523,Pizotyline,chemical_mesh_d010918,1967
hsa04726,dr:D05685,Quipazine,chemical_mesh_d011814,1966
hsa04726,dr:D05738,Ritanserin,chemical_mesh_d016713,1985
hsa04726,dr:D05804,sarizotan,chemical_mesh_c443959,2001
hsa04726,dr:D05829,sergolexole,chemical_mesh_c054583,1988
hsa04726,dr:D06358,zatosetron,chemical_mesh_c064877,1990
hsa04726,dr:D06396,renzapride,chemical_mesh_c053006,1987
hsa04726,dr:D06566,bifeprunox,chemical_mesh_c509981,2003
hsa04726,dr:D06613,lorcaserin,chemical_mesh_c506658,2006
hsa04726,dr:D07307,cyamemazine,chemical_mesh_c028457,1961
hsa04726,dr:D07334,imipramine N-oxide,chemical_mesh_c002921,1963
hsa04726,dr:D07337,Nialamide,chemical_mesh_d009526,1959
hsa04726,dr:D07449,amitriptyline N-oxide,chemical_mesh_c006566,1969
hsa04726,dr:D07700,cinitapride,chemical_mesh_c045316,1985
hsa04726,dr:D08385,pipothiazine,chemical_mesh_c084783,1971
hsa04726,dr:D08392,pirlindole,chemical_mesh_c009830,1975
hsa04726,dr:D08575,Tetrabenazine,chemical_mesh_d013747,1959
hsa04726,dr:D08969,pimavanserin,chemical_mesh_c510793,2005
hsa04726,dr:D09205,prucalopride,chemical_mesh_c406662,1998
hsa04726,dr:D09366,pardoprunox,chemical_mesh_c480679,2006
hsa04726,dr:D10006,SR 46349B,chemical_mesh_c076033,1992
hsa04726,dr:D10158,safinamide,chemical_mesh_c092797,1994
hsa04726,dr:D11172,"N-Methyl-3,4-methylenedioxyamphetamine",chemical_mesh_d018817,1975
hsa04727,dr:D00058,gamma-Aminobutyric Acid,chemical_mesh_d005680,1950
hsa04727,dr:D00225,Alprazolam,chemical_mesh_d000525,1971
hsa04727,dr:D00241,Baclofen,chemical_mesh_d001418,1971
hsa04727,dr:D00267,Chlordiazepoxide,chemical_mesh_d002707,1960
hsa04727,dr:D00280,Clonazepam,chemical_mesh_d002998,1969
hsa04727,dr:D00293,Diazepam,chemical_mesh_d003975,1961
hsa04727,dr:D00304,Valproic Acid,chemical_mesh_d014635,1967
hsa04727,dr:D00311,Estazolam,chemical_mesh_d004949,1971
hsa04727,dr:D00329,Flurazepam,chemical_mesh_d005479,1968
hsa04727,dr:D00338,halazepam,chemical_mesh_c010175,1971
hsa04727,dr:D00365,Lorazepam,chemical_mesh_d008140,1969
hsa04727,dr:D00370,Temazepam,chemical_mesh_d013693,1969
hsa04727,dr:D00376,Meprobamate,chemical_mesh_d008620,1954
hsa04727,dr:D00387,Triazolam,chemical_mesh_d014229,1974
hsa04727,dr:D00430,Secobarbital,chemical_mesh_d012631,1948
hsa04727,dr:D00457,quazepam,chemical_mesh_c025130,1977
hsa04727,dr:D00464,Oxazepam,chemical_mesh_d010076,1964
hsa04727,dr:D00470,Prazepam,chemical_mesh_d011222,1966
hsa04727,dr:D00499,Pentobarbital,chemical_mesh_d010424,1932
hsa04727,dr:D00506,Phenobarbital,chemical_mesh_d010634,1921
hsa04727,dr:D00530,zaleplon,chemical_mesh_c085665,1994
hsa04727,dr:D00531,Nitrazepam,chemical_mesh_d009567,1962
hsa04727,dr:D00532,Glutethimide,chemical_mesh_d005984,1954
hsa04727,dr:D00535,Vigabatrin,chemical_mesh_d020888,1977
hsa04727,dr:D00549,Propofol,chemical_mesh_d015742,1980
hsa04727,dr:D00550,Midazolam,chemical_mesh_d008874,1951
hsa04727,dr:D00555,Amobarbital,chemical_mesh_d000654,1930
hsa04727,dr:D00694,Clorazepate Dipotassium,chemical_mesh_d003009,1968
hsa04727,dr:D00697,Flumazenil,chemical_mesh_d005442,1981
hsa04727,dr:D00699,secbutabarbital,chemical_mesh_c084833,1948
hsa04727,dr:D00700,Mephobarbital,chemical_mesh_d008618,1950
hsa04727,dr:D00713,Thiamylal,chemical_mesh_d013840,1947
hsa04727,dr:D00714,Thiopental,chemical_mesh_d013874,1936
hsa04727,dr:D01071,Hexobarbital,chemical_mesh_d006591,1934
hsa04727,dr:D01150,methyprylon,chemical_mesh_c084583,1955
hsa04727,dr:D01230,Flunitrazepam,chemical_mesh_d005445,1971
hsa04727,dr:D01245,Bromazepam,chemical_mesh_d001960,1966
hsa04727,dr:D01254,tofisopam,chemical_mesh_c012582,1975
hsa04727,dr:D01268,cloxazolam,chemical_mesh_c005522,1972
hsa04727,dr:D01278,oxazolam,chemical_mesh_c000425,1970
hsa04727,dr:D01279,flutoprazepam,chemical_mesh_c029163,1980
hsa04727,dr:D01286,flutazolam,chemical_mesh_c013367,1976
hsa04727,dr:D01292,Medazepam,chemical_mesh_d008472,1966
hsa04727,dr:D01293,ethyl loflazepate,chemical_mesh_c029617,1980
hsa04727,dr:D01316,mexazolam,chemical_mesh_c014262,1977
hsa04727,dr:D01328,clotiazepam,chemical_mesh_c084599,1972
hsa04727,dr:D01354,fludiazepam,chemical_mesh_c006107,1974
hsa04727,dr:D01372,zopiclone,chemical_mesh_c515050,1979
hsa04727,dr:D01382,metharbital,chemical_mesh_c084822,1953
hsa04727,dr:D01514,etizolam,chemical_mesh_c044610,1974
hsa04727,dr:D01564,rilmazafone,chemical_mesh_c041075,1984
hsa04727,dr:D01593,nimetazepam,chemical_mesh_c002714,1972
hsa04727,dr:D01657,lormetazepam,chemical_mesh_c023842,1978
hsa04727,dr:D01740,Barbital,chemical_mesh_d001462,1929
hsa04727,dr:D01744,brotizolam,chemical_mesh_c020960,1979
hsa04727,dr:D01758,haloxazolam,chemical_mesh_c018779,1978
hsa04727,dr:D02283,iomazenil,chemical_mesh_c063038,1989
hsa04727,dr:D02594,abecarnil,chemical_mesh_c062769,1989
hsa04727,dr:D02616,pagoclone,chemical_mesh_c447412,2001
hsa04727,dr:D02618,butobarbital,chemical_mesh_c027712,1940
hsa04727,dr:D02640,indiplon,chemical_mesh_c469870,2003
hsa04727,dr:D02770,adinazolam,chemical_mesh_c039668,1983
hsa04727,dr:D02771,adinazolam mesylate,chemical_mesh_c074080,1984
hsa04727,dr:D02833,alpidem,chemical_mesh_c052036,1986
hsa04727,dr:D03155,bretazenil,chemical_mesh_c054626,1987
hsa04727,dr:D04257,fospropofol,chemical_mesh_c472965,2003
hsa04727,dr:D04282,gaboxadol,chemical_mesh_c015542,1975
hsa04727,dr:D04300,ganaxolone,chemical_mesh_c105051,1997
hsa04727,dr:D04650,ketazolam,chemical_mesh_c002072,1972
hsa04727,dr:D05346,panadiplon,chemical_mesh_c069443,1991
hsa04727,dr:D05378,pazinaclone,chemical_mesh_c060382,1989
hsa04727,dr:D05621,progabide,chemical_mesh_c017985,1980
hsa04727,dr:D07298,barbexaclone,chemical_mesh_c011019,1977
hsa04727,dr:D07326,triazulenone,chemical_mesh_c020168,1979
hsa04727,dr:D07330,Chlormethiazole,chemical_mesh_d002719,1961
hsa04727,dr:D07784,chlordesmethyldiazepam,chemical_mesh_c013434,1973
hsa04727,dr:D08283,Nordazepam,chemical_mesh_d003708,1971
hsa04727,dr:D08507,sarmazenil,chemical_mesh_c102747,1992
hsa04727,dr:D09539,1-(((alpha-isobutanoyloxyethoxy)carbonyl)aminomethyl)-1-cyclohexaneacetic acid,chemical_mesh_c493250,2004
hsa04727,dr:D11149,Pregnanolone,chemical_mesh_d011280,1947
hsa04728,dr:D00059,Levodopa,chemical_mesh_d007980,1926
hsa04728,dr:D00136,Haloperidol,chemical_mesh_d006220,1958
hsa04728,dr:D00152,Phloroglucinol,chemical_mesh_d010696,1930
hsa04728,dr:D00197,Reserpine,chemical_mesh_d012110,1953
hsa04728,dr:D00252,Carbamazepine,chemical_mesh_d002220,1962
hsa04728,dr:D00270,Chlorpromazine,chemical_mesh_d002746,1952
hsa04728,dr:D00283,Clozapine,chemical_mesh_d003024,1970
hsa04728,dr:D00303,Disopyramide,chemical_mesh_d004206,1962
hsa04728,dr:D00308,Droperidol,chemical_mesh_d004329,1963
hsa04728,dr:D00358,Lidocaine,chemical_mesh_d008012,1948
hsa04728,dr:D00367,Mazindol,chemical_mesh_d008454,1970
hsa04728,dr:D00373,Thioridazine,chemical_mesh_d013881,1958
hsa04728,dr:D00374,Thiothixene,chemical_mesh_d013888,1965
hsa04728,dr:D00375,Mephenytoin,chemical_mesh_d008617,1946
hsa04728,dr:D00390,Triflupromazine,chemical_mesh_d014273,1957
hsa04728,dr:D00403,Methotrimeprazine,chemical_mesh_d008728,1957
hsa04728,dr:D00426,Risperidone,chemical_mesh_d018967,1988
hsa04728,dr:D00477,Procainamide,chemical_mesh_d011342,1948
hsa04728,dr:D00479,Prochlorperazine,chemical_mesh_d011346,1957
hsa04728,dr:D00502,Pergolide,chemical_mesh_d010479,1979
hsa04728,dr:D00503,Perphenazine,chemical_mesh_d010546,1957
hsa04728,dr:D00505,Phenelzine,chemical_mesh_d010624,1959
hsa04728,dr:D00512,Phenytoin,chemical_mesh_d010672,1939
hsa04728,dr:D00551,Tetracaine,chemical_mesh_d013748,1933
hsa04728,dr:D00552,Benzocaine,chemical_mesh_d001566,1946
hsa04728,dr:D00553,Prilocaine,chemical_mesh_d011318,1960
hsa04728,dr:D00558,Carbidopa,chemical_mesh_d002230,1970
hsa04728,dr:D00560,Pimozide,chemical_mesh_d010868,1968
hsa04728,dr:D00561,sertindole,chemical_mesh_c066304,1990
hsa04728,dr:D00613,Fenoldopam,chemical_mesh_d018818,1982
hsa04728,dr:D00633,Dopamine,chemical_mesh_d004298,1941
hsa04728,dr:D00638,Flecainide,chemical_mesh_d005424,1977
hsa04728,dr:D00639,Mexiletine,chemical_mesh_d008801,1970
hsa04728,dr:D00640,Propafenone,chemical_mesh_d011405,1961
hsa04728,dr:D00702,Buspirone,chemical_mesh_d002065,1975
hsa04728,dr:D00726,Metoclopramide,chemical_mesh_d008787,1964
hsa04728,dr:D00732,chloroprocaine,chemical_mesh_c004616,1951
hsa04728,dr:D00733,Dibucaine,chemical_mesh_d003992,1931
hsa04728,dr:D00737,Etidocaine,chemical_mesh_d005041,1972
hsa04728,dr:D00738,Mepivacaine,chemical_mesh_d008619,1951
hsa04728,dr:D00739,pramoxine,chemical_mesh_c005548,1953
hsa04728,dr:D00740,Procaine,chemical_mesh_d011343,1910
hsa04728,dr:D00775,Riluzole,chemical_mesh_d019782,1985
hsa04728,dr:D00777,Amantadine,chemical_mesh_d000547,1963
hsa04728,dr:D00780,Bromocriptine,chemical_mesh_d001971,1970
hsa04728,dr:D00781,entacapone,chemical_mesh_c071192,1989
hsa04728,dr:D00784,ropinirole,chemical_mesh_c046649,1985
hsa04728,dr:D00785,Selegiline,chemical_mesh_d012642,1965
hsa04728,dr:D00790,Chlorprothixene,chemical_mesh_d002749,1959
hsa04728,dr:D00791,Fluphenazine,chemical_mesh_d005476,1959
hsa04728,dr:D00792,fluphenazine enanthate,chemical_mesh_c017610,1962
hsa04728,dr:D00793,fluphenazine depot,chemical_mesh_c011825,1968
hsa04728,dr:D00794,Loxapine,chemical_mesh_d008152,1969
hsa04728,dr:D00796,Molindone,chemical_mesh_d008972,1967
hsa04728,dr:D00797,Promazine,chemical_mesh_d011395,1955
hsa04728,dr:D00799,Trifluoperazine,chemical_mesh_d014268,1958
hsa04728,dr:D00817,Bupropion,chemical_mesh_d016642,1977
hsa04728,dr:D00826,Tranylcypromine,chemical_mesh_d014191,1959
hsa04728,dr:D01044,Flupenthixol,chemical_mesh_d005475,1964
hsa04728,dr:D01051,Spiperone,chemical_mesh_d013134,1963
hsa04728,dr:D01097,lazabemide,chemical_mesh_c059303,1988
hsa04728,dr:D01101,bromperidol,chemical_mesh_c006820,1974
hsa04728,dr:D01130,Thiethylperazine,chemical_mesh_d013847,1961
hsa04728,dr:D01152,oxethazaine,chemical_mesh_c100289,1949
hsa04728,dr:D01176,blonanserin,chemical_mesh_c079310,1993
hsa04728,dr:D01226,Sulpiride,chemical_mesh_d013469,1967
hsa04728,dr:D01259,flopropione,chemical_mesh_c014870,1964
hsa04728,dr:D01296,Methylphenidate,chemical_mesh_d008774,1954
hsa04728,dr:D01321,zotepine,chemical_mesh_c022172,1979
hsa04728,dr:D01326,Aprindine,chemical_mesh_d001073,1973
hsa04728,dr:D01348,dironyl,chemical_mesh_c006208,1974
hsa04728,dr:D01412,Perazine,chemical_mesh_d010464,1959
hsa04728,dr:D01447,thioproperazine,chemical_mesh_c084825,1959
hsa04728,dr:D01450,Bupivacaine,chemical_mesh_d002045,1966
hsa04728,dr:D01455,cifenline,chemical_mesh_c032151,1981
hsa04728,dr:D01462,Lisuride,chemical_mesh_d008090,1963
hsa04728,dr:D01468,nemonapride,chemical_mesh_c030265,1981
hsa04728,dr:D01477,Opipramol,chemical_mesh_d009888,1961
hsa04728,dr:D01482,pipamperone,chemical_mesh_c005569,1961
hsa04728,dr:D01485,periciazine,chemical_mesh_c084584,1963
hsa04728,dr:D01505,talipexole,chemical_mesh_c024763,1981
hsa04728,dr:D01522,Tiapride Hydrochloride,chemical_mesh_d063325,1962
hsa04728,dr:D01745,Domperidone,chemical_mesh_d004294,1977
hsa04728,dr:D01768,benoxinate,chemical_mesh_c005298,1954
hsa04728,dr:D01898,haloperidol decanoate,chemical_mesh_c033563,1980
hsa04728,dr:D01903,docarpamine,chemical_mesh_c052143,1986
hsa04728,dr:D01939,ziprasidone,chemical_mesh_c092292,1995
hsa04728,dr:D02004,Apomorphine,chemical_mesh_d001058,1872
hsa04728,dr:D02074,Amphetamine,chemical_mesh_d000661,1940
hsa04728,dr:D02078,Dextroamphetamine,chemical_mesh_d003913,1946
hsa04728,dr:D02088,Tocainide,chemical_mesh_d016677,1974
hsa04728,dr:D02096,fosphenytoin,chemical_mesh_c043114,1984
hsa04728,dr:D02102,Methadone,chemical_mesh_d008691,1947
hsa04728,dr:D02242,Methamphetamine,chemical_mesh_d008694,1945
hsa04728,dr:D02559,toloxatone,chemical_mesh_c010798,1975
hsa04728,dr:D02560,brofaromine,chemical_mesh_c038213,1983
hsa04728,dr:D02561,Moclobemide,chemical_mesh_d020912,1982
hsa04728,dr:D02562,rasagiline,chemical_mesh_c031967,1981
hsa04728,dr:D02563,befloxatone,chemical_mesh_c090014,1994
hsa04728,dr:D02564,Pargyline,chemical_mesh_d010293,1961
hsa04728,dr:D02571,sibutramine,chemical_mesh_c058254,1988
hsa04728,dr:D02579,Iproniazid,chemical_mesh_d007490,1953
hsa04728,dr:D02580,Isocarboxazid,chemical_mesh_d007520,1959
hsa04728,dr:D02581,cimoxatone,chemical_mesh_c026234,1980
hsa04728,dr:D02604,Acepromazine,chemical_mesh_d000075,1957
hsa04728,dr:D02625,Trifluperidol,chemical_mesh_d014272,1962
hsa04728,dr:D02627,Benperidol,chemical_mesh_d001544,1963
hsa04728,dr:D02656,fananserin,chemical_mesh_c070475,1991
hsa04728,dr:D02666,iloperidone,chemical_mesh_c081732,1995
hsa04728,dr:D02671,Mesoridazine,chemical_mesh_d008653,1966
hsa04728,dr:D02675,ocaperidone,chemical_mesh_c072259,1992
hsa04728,dr:D02676,oxiperomide,chemical_mesh_c015411,1975
hsa04728,dr:D02680,pipothiazine palmitate,chemical_mesh_c084607,1972
hsa04728,dr:D02688,tiospirone,chemical_mesh_c042709,1985
hsa04728,dr:D02696,talampanel,chemical_mesh_c085266,1993
hsa04728,dr:D02762,SC 36602,chemical_mesh_c051827,1987
hsa04728,dr:D02775,adrogolide hydrochloride,chemical_mesh_c095428,1996
hsa04728,dr:D02991,Carticaine,chemical_mesh_d002355,1974
hsa04728,dr:D03082,Benserazide,chemical_mesh_d001545,1965
hsa04728,dr:D03239,(N-propargyl-(3R) aminoindan-5-yl)-ethyl methyl carbamate,chemical_mesh_c423264,2001
hsa04728,dr:D03241,nitecapone,chemical_mesh_c057364,1988
hsa04728,dr:D03248,Clorgyline,chemical_mesh_d003010,1969
hsa04728,dr:D03409,caroxazone,chemical_mesh_c006919,1969
hsa04728,dr:D03494,ciladopa,chemical_mesh_c045964,1985
hsa04728,dr:D03534,clebopride,chemical_mesh_c014417,1977
hsa04728,dr:D03556,Clopenthixol,chemical_mesh_d003006,1962
hsa04728,dr:D03721,Dexmethylphenidate Hydrochloride,chemical_mesh_d064699,1976
hsa04728,dr:D03733,mofegiline,chemical_mesh_c058000,1988
hsa04728,dr:D03801,Diethylpropion,chemical_mesh_d004053,1959
hsa04728,dr:D03878,Dizocilpine Maleate,chemical_mesh_d016291,1982
hsa04728,dr:D03891,dopexamine,chemical_mesh_c046318,1985
hsa04728,dr:D03937,ecopipam,chemical_mesh_c058081,1988
hsa04728,dr:D03991,Encainide,chemical_mesh_d016700,1978
hsa04728,dr:D04308,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",chemical_mesh_c105319,1997
hsa04728,dr:D04488,ibopamine,chemical_mesh_c023487,1980
hsa04728,dr:D04521,indecainide,chemical_mesh_c042398,1984
hsa04728,dr:D04693,lergotrile,chemical_mesh_c031875,1974
hsa04728,dr:D04694,lergotrile mesylate,chemical_mesh_c084809,1975
hsa04728,dr:D04728,licostinel,chemical_mesh_c092062,1994
hsa04728,dr:D05010,metopimazine,chemical_mesh_c005260,1967
hsa04728,dr:D05039,minaprine,chemical_mesh_c006149,1972
hsa04728,dr:D05124,MK 458,chemical_mesh_c071191,1988
hsa04728,dr:D05454,Phenmetrazine,chemical_mesh_d010633,1953
hsa04728,dr:D05458,Phentermine,chemical_mesh_d010645,1960
hsa04728,dr:D05663,pyrovalerone,chemical_mesh_c005719,1970
hsa04728,dr:D05677,quinelorane,chemical_mesh_c047726,1986
hsa04728,dr:D05682,Quinpirole,chemical_mesh_d019257,1985
hsa04728,dr:D05768,rotigotine,chemical_mesh_c047508,1985
hsa04728,dr:D05775,rufinamide,chemical_mesh_c079703,1996
hsa04728,dr:D05804,sarizotan,chemical_mesh_c443959,2001
hsa04728,dr:D05832,sibenadet,chemical_mesh_c116267,2002
hsa04728,dr:D06203,transcainide,chemical_mesh_c052070,1987
hsa04728,dr:D06204,traxoprodil mesylate,chemical_mesh_c095106,2000
hsa04728,dr:D06517,pirmenol,chemical_mesh_c024318,1980
hsa04728,dr:D06566,bifeprunox,chemical_mesh_c509981,2003
hsa04728,dr:D06656,tezampanel,chemical_mesh_c082309,1994
hsa04728,dr:D07101,bromopride,chemical_mesh_c013855,1977
hsa04728,dr:D07102,alizapride,chemical_mesh_c033968,1982
hsa04728,dr:D07217,quinagolide,chemical_mesh_c046650,1987
hsa04728,dr:D07305,Piribedil,chemical_mesh_d010891,1969
hsa04728,dr:D07306,budipine,chemical_mesh_c026710,1980
hsa04728,dr:D07309,metylperon,chemical_mesh_c008522,1965
hsa04728,dr:D07312,levosulpiride,chemical_mesh_c078143,1979
hsa04728,dr:D07337,Nialamide,chemical_mesh_d009526,1959
hsa04728,dr:D07835,Dihydroergocryptine,chemical_mesh_d025443,1967
hsa04728,dr:D07976,flupenthixol decanoate,chemical_mesh_c007761,1971
hsa04728,dr:D08094,itopride,chemical_mesh_c102254,1991
hsa04728,dr:D08235,mosapramine,chemical_mesh_c046384,1985
hsa04728,dr:D08341,perphenazine decanoate,chemical_mesh_c047342,1985
hsa04728,dr:D08342,perphenazine enanthate,chemical_mesh_c028675,1968
hsa04728,dr:D08385,pipothiazine,chemical_mesh_c084783,1971
hsa04728,dr:D08392,pirlindole,chemical_mesh_c009830,1975
hsa04728,dr:D08458,quinidine gluconate,chemical_mesh_c016713,1949
hsa04728,dr:D08575,Tetrabenazine,chemical_mesh_d013747,1959
hsa04728,dr:D08691,clopenthixol acetate ester,chemical_mesh_c060342,1986
hsa04728,dr:D09035,YM 872,chemical_mesh_c110629,1998
hsa04728,dr:D09215,eslicarbazepine,chemical_mesh_c571001,2007
hsa04728,dr:D09366,pardoprunox,chemical_mesh_c480679,2006
hsa04728,dr:D09612,eslicarbazepine acetate,chemical_mesh_c416835,1994
hsa04728,dr:D09953,pridopidine,chemical_mesh_c483720,2004
hsa04728,dr:D10158,safinamide,chemical_mesh_c092797,1994
hsa04728,dr:D11172,"N-Methyl-3,4-methylenedioxyamphetamine",chemical_mesh_d018817,1975
hsa04742,dr:D02381,Aspartame,chemical_mesh_d001218,1970
hsa04742,dr:D08836,acetosulfame,chemical_mesh_c006362,1974
hsa04750,dr:D00234,Astemizole,chemical_mesh_d016589,1955
hsa04750,dr:D00364,Loratadine,chemical_mesh_d017336,1984
hsa04750,dr:D00419,Misoprostol,chemical_mesh_d016595,1976
hsa04750,dr:D00480,Promethazine,chemical_mesh_d011398,1948
hsa04750,dr:D00521,Terfenadine,chemical_mesh_d016593,1975
hsa04750,dr:D00662,azatadine,chemical_mesh_c006656,1972
hsa04750,dr:D00663,Brompheniramine,chemical_mesh_d001977,1958
hsa04750,dr:D00664,Cetirizine,chemical_mesh_d017332,1987
hsa04750,dr:D00665,Chlorpheniramine,chemical_mesh_d002744,1879
hsa04750,dr:D00668,dexchlorpheniramine,chemical_mesh_c018904,1959
hsa04750,dr:D00671,fexofenadine,chemical_mesh_c093230,1996
hsa04750,dr:D00814,Doxepin,chemical_mesh_d004316,1964
hsa04750,dr:D01117,mizolastine,chemical_mesh_c076170,1992
hsa04750,dr:D01172,diphenylpyraline,chemical_mesh_c009871,1951
hsa04750,dr:D01317,Meclizine,chemical_mesh_d008468,1954
hsa04750,dr:D01332,Ketotifen,chemical_mesh_d007665,1977
hsa04750,dr:D01336,carbinoxamine,chemical_mesh_c004649,1955
hsa04750,dr:D01478,ebastine,chemical_mesh_c058249,1968
hsa04750,dr:D01713,epinastine,chemical_mesh_c053090,1987
hsa04750,dr:D01782,Triprolidine,chemical_mesh_d014311,1957
hsa04750,dr:D01786,diazoline,chemical_mesh_c025079,1955
hsa04750,dr:D01891,Enprostil,chemical_mesh_d016620,1985
hsa04750,dr:D02089,buclizine,chemical_mesh_c046894,1954
hsa04750,dr:D02148,phenindamine,chemical_mesh_c005430,1947
hsa04750,dr:D02234,Cyproheptadine,chemical_mesh_d003533,1945
hsa04750,dr:D02245,trimeprazine tartrate,chemical_mesh_c031242,1958
hsa04750,dr:D02249,emedastine,chemical_mesh_c043345,1984
hsa04750,dr:D02327,doxylamine succinate,chemical_mesh_c035385,1959
hsa04750,dr:D02760,acrivastine,chemical_mesh_c043648,1985
hsa04750,dr:D02975,Arbaprostil,chemical_mesh_d001101,1974
hsa04750,dr:D03491,Tolnaftate,chemical_mesh_d014047,1950
hsa04750,dr:D03621,Cyclizine,chemical_mesh_d003501,1954
hsa04750,dr:D03693,desloratadine,chemical_mesh_c121345,1987
hsa04750,dr:D03704,dexbrompheniramine,chemical_mesh_c015121,1959
hsa04750,dr:D04979,methdilazine,chemical_mesh_c044642,1960
hsa04750,dr:D06021,tecastemizole,chemical_mesh_c106448,1991
hsa04750,dr:D06063,temelastine,chemical_mesh_c049054,1986
hsa04750,dr:D06084,tesmilifene,chemical_mesh_c043062,1985
hsa04750,dr:D06240,trimoprostil,chemical_mesh_c038879,1983
hsa04750,dr:D07125,Trimeprazine,chemical_mesh_d014291,1957
hsa04750,dr:D07402,levocetirizine,chemical_mesh_c472067,2001
hsa04750,dr:D07407,rupatadine,chemical_mesh_c103639,1994
hsa04750,dr:D07878,Doxylamine,chemical_mesh_d004319,1956
hsa04750,dr:D07889,embramine,chemical_mesh_c005715,1961
hsa04750,dr:D08041,homochlorocyclizine,chemical_mesh_c034022,1960
hsa04750,dr:D09570,bilastine,chemical_mesh_c445659,2001
hsa04750,dr:D09671,sotrastaurin,chemical_mesh_c543528,2007
hsa04750,dr:D09838,AL 3264,chemical_mesh_c080363,1989
hsa04750,dr:D10230,quifenadine,chemical_mesh_c014742,1975
hsa04810,dr:D01840,fasudil,chemical_mesh_c049347,1986
hsa04810,dr:D03722,efegatran,chemical_mesh_c064289,1990
hsa04810,dr:D03728,napsagatran,chemical_mesh_c087198,1994
hsa04910,dr:D00595,Buformin,chemical_mesh_d002026,1964
hsa04910,dr:D00944,Metformin,chemical_mesh_d008687,1958
hsa04910,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04910,dr:D08351,Phenformin,chemical_mesh_d010629,1958
hsa04911,dr:D00219,Acetohexamide,chemical_mesh_d000092,1961
hsa04911,dr:D00271,Chlorpropamide,chemical_mesh_d002747,1958
hsa04911,dr:D00294,Diazoxide,chemical_mesh_d003981,1962
hsa04911,dr:D00335,Glipizide,chemical_mesh_d005913,1971
hsa04911,dr:D00336,Glyburide,chemical_mesh_d005905,1968
hsa04911,dr:D00379,Tolazamide,chemical_mesh_d014042,1962
hsa04911,dr:D00380,Tolbutamide,chemical_mesh_d014044,1956
hsa04911,dr:D00593,glimepiride,chemical_mesh_c057619,1988
hsa04911,dr:D00594,repaglinide,chemical_mesh_c072379,1993
hsa04911,dr:D01599,Gliclazide,chemical_mesh_d005907,1972
hsa04911,dr:D01854,mitiglinide,chemical_mesh_c087255,1994
