hsa,kegg_id,drug_name,drug_concept
hsa04727,dr:D00280,Clonazepam,Chemical_MESH_D002998
hsa04727,dr:D00293,Diazepam,Chemical_MESH_D003975
hsa04727,dr:D00304,Valproic Acid,Chemical_MESH_D014635
hsa04727,dr:D00311,Estazolam,Chemical_MESH_D004949
hsa04727,dr:D00329,Flurazepam,Chemical_MESH_D005479
hsa04727,dr:D00338,halazepam,Chemical_MESH_C010175
hsa04727,dr:D00365,Lorazepam,Chemical_MESH_D008140
hsa04727,dr:D00370,Temazepam,Chemical_MESH_D013693
hsa04727,dr:D00376,Meprobamate,Chemical_MESH_D008620
hsa04727,dr:D00387,Triazolam,Chemical_MESH_D014229
hsa04727,dr:D00430,Secobarbital,Chemical_MESH_D012631
hsa04727,dr:D00457,quazepam,Chemical_MESH_C025130
hsa04727,dr:D00464,Oxazepam,Chemical_MESH_D010076
hsa04727,dr:D00470,Prazepam,Chemical_MESH_D011222
hsa04727,dr:D00499,Pentobarbital,Chemical_MESH_D010424
hsa04727,dr:D00506,Phenobarbital,Chemical_MESH_D010634
hsa04727,dr:D00530,zaleplon,Chemical_MESH_C085665
hsa04727,dr:D00531,Nitrazepam,Chemical_MESH_D009567
hsa04727,dr:D00532,Glutethimide,Chemical_MESH_D005984
hsa04727,dr:D00535,Vigabatrin,Chemical_MESH_D020888
hsa04727,dr:D00549,Propofol,Chemical_MESH_D015742
hsa04727,dr:D00550,Midazolam,Chemical_MESH_D008874
hsa04727,dr:D00555,Amobarbital,Chemical_MESH_D000654
hsa04727,dr:D00694,Clorazepate Dipotassium,Chemical_MESH_D003009
hsa04727,dr:D00697,Flumazenil,Chemical_MESH_D005442
hsa04727,dr:D00698,allylpropymal,Chemical_MESH_C006470
hsa04727,dr:D00699,secbutabarbital,Chemical_MESH_C084833
hsa04727,dr:D00700,Mephobarbital,Chemical_MESH_D008618
hsa04727,dr:D00713,Thiamylal,Chemical_MESH_D013840
hsa04727,dr:D00714,Thiopental,Chemical_MESH_D013874
hsa04727,dr:D01071,Hexobarbital,Chemical_MESH_D006591
hsa04727,dr:D01150,methyprylon,Chemical_MESH_C084583
hsa04727,dr:D01230,Flunitrazepam,Chemical_MESH_D005445
hsa04727,dr:D01245,Bromazepam,Chemical_MESH_D001960
hsa04727,dr:D01254,tofisopam,Chemical_MESH_C012582
hsa04727,dr:D01268,cloxazolam,Chemical_MESH_C005522
hsa04727,dr:D01278,oxazolam,Chemical_MESH_C000425
hsa04727,dr:D01279,flutoprazepam,Chemical_MESH_C029163
hsa04727,dr:D01286,flutazolam,Chemical_MESH_C013367
hsa04727,dr:D01292,Medazepam,Chemical_MESH_D008472
hsa04727,dr:D01293,ethyl loflazepate,Chemical_MESH_C029617
hsa04727,dr:D01316,mexazolam,Chemical_MESH_C014262
hsa04727,dr:D01328,clotiazepam,Chemical_MESH_C084599
hsa04727,dr:D01354,fludiazepam,Chemical_MESH_C006107
hsa04727,dr:D01372,zopiclone,Chemical_MESH_C515050
hsa04727,dr:D01382,metharbital,Chemical_MESH_C084822
hsa04727,dr:D01514,etizolam,Chemical_MESH_C044610
hsa04727,dr:D01564,rilmazafone,Chemical_MESH_C041075
hsa04727,dr:D01593,nimetazepam,Chemical_MESH_C002714
hsa04727,dr:D01657,lormetazepam,Chemical_MESH_C023842
hsa04727,dr:D01740,Barbital,Chemical_MESH_D001462
hsa04727,dr:D01744,brotizolam,Chemical_MESH_C020960
hsa04727,dr:D01758,haloxazolam,Chemical_MESH_C018779
hsa04727,dr:D02283,iomazenil,Chemical_MESH_C063038
hsa04727,dr:D02594,abecarnil,Chemical_MESH_C062769
hsa04727,dr:D02616,pagoclone,Chemical_MESH_C447412
hsa04727,dr:D02617,ocinaplon,Chemical_MESH_C501948
hsa04727,dr:D02618,butobarbital,Chemical_MESH_C027712
hsa04727,dr:D02640,indiplon,Chemical_MESH_C469870
hsa04727,dr:D02770,adinazolam,Chemical_MESH_C039668
hsa04727,dr:D02771,adinazolam mesylate,Chemical_MESH_C074080
hsa04727,dr:D02833,alpidem,Chemical_MESH_C052036
hsa04727,dr:D03155,bretazenil,Chemical_MESH_C054626
hsa04727,dr:D04257,fospropofol,Chemical_MESH_C472965
hsa04727,dr:D04282,gaboxadol,Chemical_MESH_C015542
hsa04727,dr:D04300,ganaxolone,Chemical_MESH_C105051
hsa04727,dr:D04650,ketazolam,Chemical_MESH_C002072
hsa04727,dr:D05346,panadiplon,Chemical_MESH_C069443
hsa04727,dr:D05378,pazinaclone,Chemical_MESH_C060382
hsa04727,dr:D05621,progabide,Chemical_MESH_C017985
hsa04727,dr:D05980,suritozole,Chemical_MESH_C065324
hsa04727,dr:D06887,talbutal,Chemical_MESH_C446080
hsa04727,dr:D07298,barbexaclone,Chemical_MESH_C011019
hsa04727,dr:D07326,triazulenone,Chemical_MESH_C020168
hsa04727,dr:D07328,cinolazepam,Chemical_MESH_C053781
hsa04727,dr:D07330,Chlormethiazole,Chemical_MESH_D002719
hsa04727,dr:D07784,chlordesmethyldiazepam,Chemical_MESH_C013434
hsa04727,dr:D08283,Nordazepam,Chemical_MESH_D003708
hsa04727,dr:D08507,sarmazenil,Chemical_MESH_C102747
hsa04727,dr:D08861,arbaclofen placarbil,Chemical_MESH_C543531
hsa04727,dr:D09539,1-(((alpha-isobutanoyloxyethoxy)carbonyl)aminomethyl)-1-cyclohexaneacetic acid,Chemical_MESH_C493250
hsa04727,dr:D11149,Pregnanolone,Chemical_MESH_D011280
hsa04727,dr:D11788,remimazolam,Chemical_MESH_C522201
hsa04728,dr:D00059,Levodopa,Chemical_MESH_D007980
hsa04728,dr:D00136,Haloperidol,Chemical_MESH_D006220
hsa04728,dr:D00152,Phloroglucinol,Chemical_MESH_D010696
hsa04728,dr:D00197,Reserpine,Chemical_MESH_D012110
hsa04728,dr:D00252,Carbamazepine,Chemical_MESH_D002220
hsa04728,dr:D00270,Chlorpromazine,Chemical_MESH_D002746
hsa04728,dr:D00283,Clozapine,Chemical_MESH_D003024
hsa04728,dr:D00303,Disopyramide,Chemical_MESH_D004206
hsa04728,dr:D00308,Droperidol,Chemical_MESH_D004329
hsa04728,dr:D00358,Lidocaine,Chemical_MESH_D008012
hsa04728,dr:D00367,Mazindol,Chemical_MESH_D008454
hsa04728,dr:D00373,Thioridazine,Chemical_MESH_D013881
hsa04728,dr:D00374,Thiothixene,Chemical_MESH_D013888
hsa04728,dr:D00375,Mephenytoin,Chemical_MESH_D008617
hsa04728,dr:D00390,Triflupromazine,Chemical_MESH_D014273
hsa04728,dr:D00403,Methotrimeprazine,Chemical_MESH_D008728
hsa04728,dr:D00426,Risperidone,Chemical_MESH_D018967
hsa04728,dr:D00477,Procainamide,Chemical_MESH_D011342
hsa04728,dr:D00479,Prochlorperazine,Chemical_MESH_D011346
hsa04728,dr:D00502,Pergolide,Chemical_MESH_D010479
hsa04728,dr:D00503,Perphenazine,Chemical_MESH_D010546
hsa04728,dr:D00505,Phenelzine,Chemical_MESH_D010624
hsa04728,dr:D00512,Phenytoin,Chemical_MESH_D010672
hsa04728,dr:D00551,Tetracaine,Chemical_MESH_D013748
hsa04728,dr:D00552,Benzocaine,Chemical_MESH_D001566
hsa04728,dr:D00553,Prilocaine,Chemical_MESH_D011318
hsa04728,dr:D00558,Carbidopa,Chemical_MESH_D002230
hsa04728,dr:D00560,Pimozide,Chemical_MESH_D010868
hsa04728,dr:D00561,sertindole,Chemical_MESH_C066304
hsa04728,dr:D00613,Fenoldopam,Chemical_MESH_D018818
hsa04728,dr:D00633,Dopamine,Chemical_MESH_D004298
hsa04728,dr:D00638,Flecainide,Chemical_MESH_D005424
hsa04728,dr:D00639,Mexiletine,Chemical_MESH_D008801
hsa04728,dr:D00640,Propafenone,Chemical_MESH_D011405
hsa04728,dr:D00643,quinidine polygalacturonate,Chemical_MESH_C047144
hsa04728,dr:D00702,Buspirone,Chemical_MESH_D002065
hsa04728,dr:D00726,Metoclopramide,Chemical_MESH_D008787
hsa04728,dr:D00732,chloroprocaine,Chemical_MESH_C004616
hsa04728,dr:D00733,Dibucaine,Chemical_MESH_D003992
hsa04728,dr:D00737,Etidocaine,Chemical_MESH_D005041
hsa04728,dr:D00738,Mepivacaine,Chemical_MESH_D008619
hsa04728,dr:D00739,pramoxine,Chemical_MESH_C005548
hsa04728,dr:D00740,Procaine,Chemical_MESH_D011343
hsa04728,dr:D00775,Riluzole,Chemical_MESH_D019782
hsa04728,dr:D00777,Amantadine,Chemical_MESH_D000547
hsa04728,dr:D00780,Bromocriptine,Chemical_MESH_D001971
hsa04728,dr:D00781,entacapone,Chemical_MESH_C071192
hsa04728,dr:D00784,ropinirole,Chemical_MESH_C046649
hsa04728,dr:D00785,Selegiline,Chemical_MESH_D012642
hsa04728,dr:D00788,acetophenazine,Chemical_MESH_C100162
hsa04728,dr:D00790,Chlorprothixene,Chemical_MESH_D002749
hsa04728,dr:D00791,Fluphenazine,Chemical_MESH_D005476
hsa04728,dr:D00792,fluphenazine enanthate,Chemical_MESH_C017610
hsa04728,dr:D00793,fluphenazine depot,Chemical_MESH_C011825
hsa04728,dr:D00794,Loxapine,Chemical_MESH_D008152
hsa04728,dr:D00796,Molindone,Chemical_MESH_D008972
hsa04728,dr:D00797,Promazine,Chemical_MESH_D011395
hsa04728,dr:D00799,Trifluoperazine,Chemical_MESH_D014268
hsa04728,dr:D00817,Bupropion,Chemical_MESH_D016642
hsa04728,dr:D00826,Tranylcypromine,Chemical_MESH_D014191
hsa04728,dr:D01044,Flupenthixol,Chemical_MESH_D005475
hsa04728,dr:D01051,Spiperone,Chemical_MESH_D013134
hsa04728,dr:D01097,lazabemide,Chemical_MESH_C059303
hsa04728,dr:D01101,bromperidol,Chemical_MESH_C006820
hsa04728,dr:D01130,Thiethylperazine,Chemical_MESH_D013847
hsa04728,dr:D01152,oxethazaine,Chemical_MESH_C100289
hsa04728,dr:D01176,blonanserin,Chemical_MESH_C079310
hsa04728,dr:D01226,Sulpiride,Chemical_MESH_D013469
hsa04728,dr:D01259,flopropione,Chemical_MESH_C014870
hsa04728,dr:D01296,Methylphenidate,Chemical_MESH_D008774
hsa04728,dr:D01321,zotepine,Chemical_MESH_C022172
hsa04728,dr:D01326,Aprindine,Chemical_MESH_D001073
hsa04728,dr:D01348,dironyl,Chemical_MESH_C006208
hsa04728,dr:D01412,Perazine,Chemical_MESH_D010464
hsa04728,dr:D01447,thioproperazine,Chemical_MESH_C084825
hsa04728,dr:D01448,trifluoperazine dimaleate,Chemical_MESH_C032476
hsa04728,dr:D01450,Bupivacaine,Chemical_MESH_D002045
hsa04728,dr:D01455,cifenline,Chemical_MESH_C032151
hsa04728,dr:D01462,Lisuride,Chemical_MESH_D008090
hsa04728,dr:D01468,nemonapride,Chemical_MESH_C030265
hsa04728,dr:D01477,Opipramol,Chemical_MESH_D009888
hsa04728,dr:D01482,pipamperone,Chemical_MESH_C005569
hsa04728,dr:D01485,periciazine,Chemical_MESH_C084584
hsa04728,dr:D01505,talipexole,Chemical_MESH_C024763
hsa04728,dr:D01522,Tiapride Hydrochloride,Chemical_MESH_D063325
hsa04728,dr:D01745,Domperidone,Chemical_MESH_D004294
hsa04728,dr:D01768,benoxinate,Chemical_MESH_C005298
hsa04728,dr:D01888,safrazine,Chemical_MESH_C013242
hsa04728,dr:D01898,haloperidol decanoate,Chemical_MESH_C033563
hsa04728,dr:D01903,docarpamine,Chemical_MESH_C052143
hsa04728,dr:D01939,ziprasidone,Chemical_MESH_C092292
hsa04728,dr:D02004,Apomorphine,Chemical_MESH_D001058
hsa04728,dr:D02074,Amphetamine,Chemical_MESH_D000661
hsa04728,dr:D02078,Dextroamphetamine,Chemical_MESH_D003913
hsa04728,dr:D02088,Tocainide,Chemical_MESH_D016677
hsa04728,dr:D02096,fosphenytoin,Chemical_MESH_C043114
hsa04728,dr:D02102,Methadone,Chemical_MESH_D008691
hsa04728,dr:D02242,Methamphetamine,Chemical_MESH_D008694
hsa04728,dr:D02248,levomepromazine maleate,Chemical_MESH_C017901
hsa04728,dr:D02559,toloxatone,Chemical_MESH_C010798
hsa04728,dr:D02560,brofaromine,Chemical_MESH_C038213
hsa04728,dr:D02561,Moclobemide,Chemical_MESH_D020912
hsa04728,dr:D02562,rasagiline,Chemical_MESH_C031967
hsa04728,dr:D02563,befloxatone,Chemical_MESH_C090014
hsa04728,dr:D02564,Pargyline,Chemical_MESH_D010293
hsa04728,dr:D02571,sibutramine,Chemical_MESH_C058254
hsa04728,dr:D02579,Iproniazid,Chemical_MESH_D007490
hsa04728,dr:D02580,Isocarboxazid,Chemical_MESH_D007520
hsa04728,dr:D02581,cimoxatone,Chemical_MESH_C026234
hsa04728,dr:D02604,Acepromazine,Chemical_MESH_D000075
hsa04728,dr:D02625,Trifluperidol,Chemical_MESH_D014272
hsa04728,dr:D02626,bromperidol decanoate,Chemical_MESH_C077144
hsa04728,dr:D02627,Benperidol,Chemical_MESH_D001544
hsa04728,dr:D02634,alentamol,Chemical_MESH_C065347
hsa04728,dr:D02656,fananserin,Chemical_MESH_C070475
hsa04728,dr:D02666,iloperidone,Chemical_MESH_C081732
hsa04728,dr:D02671,Mesoridazine,Chemical_MESH_D008653
hsa04728,dr:D02675,ocaperidone,Chemical_MESH_C072259
hsa04728,dr:D02676,oxiperomide,Chemical_MESH_C015411
hsa04728,dr:D02680,pipothiazine palmitate,Chemical_MESH_C084607
hsa04728,dr:D02688,tiospirone,Chemical_MESH_C042709
hsa04728,dr:D02696,talampanel,Chemical_MESH_C085266
hsa04728,dr:D02762,SC 36602,Chemical_MESH_C051827
hsa04728,dr:D02775,adrogolide hydrochloride,Chemical_MESH_C095428
hsa04728,dr:D02991,Carticaine,Chemical_MESH_D002355
hsa04728,dr:D03082,Benserazide,Chemical_MESH_D001545
hsa04728,dr:D03214,aplindore fumarate,Chemical_MESH_C515853
hsa04728,dr:D03239,(N-propargyl-(3R) aminoindan-5-yl)-ethyl methyl carbamate,Chemical_MESH_C423264
hsa04728,dr:D03241,nitecapone,Chemical_MESH_C057364
hsa04728,dr:D03248,Clorgyline,Chemical_MESH_D003010
hsa04728,dr:D03409,caroxazone,Chemical_MESH_C006919
hsa04728,dr:D03494,ciladopa,Chemical_MESH_C045964
hsa04728,dr:D03534,clebopride,Chemical_MESH_C014417
hsa04728,dr:D03556,Clopenthixol,Chemical_MESH_D003006
hsa04728,dr:D03721,Dexmethylphenidate Hydrochloride,Chemical_MESH_D064699
hsa04728,dr:D03733,mofegiline,Chemical_MESH_C058000
hsa04728,dr:D03801,Diethylpropion,Chemical_MESH_D004053
hsa04728,dr:D03878,Dizocilpine Maleate,Chemical_MESH_D016291
hsa04728,dr:D03891,dopexamine,Chemical_MESH_C046318
hsa04728,dr:D03937,ecopipam,Chemical_MESH_C058081
hsa04728,dr:D03991,Encainide,Chemical_MESH_D016700
hsa04728,dr:D04097,etilevodopa,Chemical_MESH_C481190
hsa04728,dr:D04131,1-(benzofurazan-5-ylcarbonyl)piperidine,Chemical_MESH_C521407
hsa04728,dr:D04308,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",Chemical_MESH_C105319
hsa04728,dr:D04488,ibopamine,Chemical_MESH_C023487
hsa04728,dr:D04521,indecainide,Chemical_MESH_C042398
hsa04728,dr:D04693,lergotrile,Chemical_MESH_C031875
hsa04728,dr:D04694,lergotrile mesylate,Chemical_MESH_C084809
hsa04728,dr:D04728,licostinel,Chemical_MESH_C092062
hsa04728,dr:D05010,metopimazine,Chemical_MESH_C005260
hsa04728,dr:D05039,minaprine,Chemical_MESH_C006149
hsa04728,dr:D05124,MK 458,Chemical_MESH_C071191
hsa04728,dr:D05454,Phenmetrazine,Chemical_MESH_D010633
hsa04728,dr:D05458,Phentermine,Chemical_MESH_D010645
hsa04728,dr:D05663,pyrovalerone,Chemical_MESH_C005719
hsa04728,dr:D05677,quinelorane,Chemical_MESH_C047726
hsa04728,dr:D05682,Quinpirole,Chemical_MESH_D019257
hsa04728,dr:D05768,rotigotine,Chemical_MESH_C047508
hsa04728,dr:D05775,rufinamide,Chemical_MESH_C079703
hsa04728,dr:D05804,sarizotan,Chemical_MESH_C443959
hsa04728,dr:D05832,sibenadet,Chemical_MESH_C116267
hsa04728,dr:D05891,sonepiprazole,Chemical_MESH_C100448
hsa04728,dr:D06203,transcainide,Chemical_MESH_C052070
hsa04728,dr:D06204,traxoprodil mesylate,Chemical_MESH_C095106
hsa04728,dr:D06517,pirmenol,Chemical_MESH_C024318
hsa04728,dr:D06566,bifeprunox,Chemical_MESH_C509981
hsa04728,dr:D06656,tezampanel,Chemical_MESH_C082309
hsa04728,dr:D07101,bromopride,Chemical_MESH_C013855
hsa04728,dr:D07102,alizapride,Chemical_MESH_C033968
hsa04728,dr:D07217,quinagolide,Chemical_MESH_C046650
hsa04728,dr:D07305,Piribedil,Chemical_MESH_D010891
hsa04728,dr:D07306,budipine,Chemical_MESH_C026710
hsa04728,dr:D07309,metylperon,Chemical_MESH_C008522
hsa04728,dr:D07312,levosulpiride,Chemical_MESH_C078143
hsa04728,dr:D07316,captodiamine,Chemical_MESH_C495502
hsa04728,dr:D07337,Nialamide,Chemical_MESH_D009526
hsa04728,dr:D07338,iproclozide,Chemical_MESH_C010474
hsa04728,dr:D07835,Dihydroergocryptine,Chemical_MESH_D025443
hsa04728,dr:D07976,flupenthixol decanoate,Chemical_MESH_C007761
hsa04728,dr:D08094,itopride,Chemical_MESH_C102254
hsa04728,dr:D08235,mosapramine,Chemical_MESH_C046384
hsa04728,dr:D08341,perphenazine decanoate,Chemical_MESH_C047342
hsa04728,dr:D08342,perphenazine enanthate,Chemical_MESH_C028675
hsa04728,dr:D08369,polyphloroglucinol phosphate,Chemical_MESH_C008978
hsa04728,dr:D08385,pipothiazine,Chemical_MESH_C084783
hsa04728,dr:D08392,pirlindole,Chemical_MESH_C009830
hsa04728,dr:D08458,quinidine gluconate,Chemical_MESH_C016713
hsa04728,dr:D08459,phenobarbital quinidine,Chemical_MESH_C033457
hsa04728,dr:D08575,Tetrabenazine,Chemical_MESH_D013747
hsa04728,dr:D08691,clopenthixol acetate ester,Chemical_MESH_C060342
hsa04728,dr:D08964,perampanel,Chemical_MESH_C551441
hsa04728,dr:D09035,YM 872,Chemical_MESH_C110629
hsa04728,dr:D09215,eslicarbazepine,Chemical_MESH_C571001
hsa04728,dr:D09366,pardoprunox,Chemical_MESH_C480679
hsa04728,dr:D09612,eslicarbazepine acetate,Chemical_MESH_C416835
hsa04728,dr:D09876,cariprazine,Chemical_MESH_C533287
hsa04728,dr:D09931,"N-((2-(4'-(2-(methylsulfonyl)amino)ethyl)(1,1'-biphenyl)-4-yl)propyl)-2-propanesulfonamide",Chemical_MESH_C512030
hsa04728,dr:D09953,pridopidine,Chemical_MESH_C483720
hsa04728,dr:D10088,"1-(3,4-dichlorophenyl)-3-azabicyclo-(3.1.0)hexane hydrochloride",Chemical_MESH_C474071
hsa04728,dr:D10108,dasolampanel etibutil,Chemical_MESH_C000593718
hsa04728,dr:D10158,safinamide,Chemical_MESH_C092797
hsa04728,dr:D10309,brexpiprazole,Chemical_MESH_C000591922
hsa04728,dr:D10698,1-(naphthalen-2-yl)-3-azabicyclo(3.1.0)hexane,Chemical_MESH_C574080
hsa04728,dr:D11172,"N-Methyl-3,4-methylenedioxyamphetamine",Chemical_MESH_D018817
hsa04742,dr:D02381,Aspartame,Chemical_MESH_D001218
hsa04742,dr:D08836,acetosulfame,Chemical_MESH_C006362
hsa04750,dr:D00234,Astemizole,Chemical_MESH_D016589
hsa04750,dr:D00364,Loratadine,Chemical_MESH_D017336
hsa04750,dr:D00419,Misoprostol,Chemical_MESH_D016595
hsa04750,dr:D00480,Promethazine,Chemical_MESH_D011398
hsa04750,dr:D00521,Terfenadine,Chemical_MESH_D016593
hsa04750,dr:D00662,azatadine,Chemical_MESH_C006656
hsa04750,dr:D00663,Brompheniramine,Chemical_MESH_D001977
hsa04750,dr:D00664,Cetirizine,Chemical_MESH_D017332
hsa04750,dr:D00665,Chlorpheniramine,Chemical_MESH_D002744
hsa04750,dr:D00668,dexchlorpheniramine,Chemical_MESH_C018904
hsa04750,dr:D00671,fexofenadine,Chemical_MESH_C093230
hsa04750,dr:D00814,Doxepin,Chemical_MESH_D004316
hsa04750,dr:D01117,mizolastine,Chemical_MESH_C076170
hsa04750,dr:D01172,diphenylpyraline,Chemical_MESH_C009871
hsa04750,dr:D01317,Meclizine,Chemical_MESH_D008468
hsa04750,dr:D01332,Ketotifen,Chemical_MESH_D007665
hsa04750,dr:D01336,carbinoxamine,Chemical_MESH_C004649
hsa04750,dr:D01478,ebastine,Chemical_MESH_C058249
hsa04750,dr:D01713,epinastine,Chemical_MESH_C053090
hsa04750,dr:D01782,Triprolidine,Chemical_MESH_D014311
hsa04750,dr:D01786,diazoline,Chemical_MESH_C025079
hsa04750,dr:D01891,Enprostil,Chemical_MESH_D016620
hsa04750,dr:D02089,buclizine,Chemical_MESH_C046894
hsa04750,dr:D02148,phenindamine,Chemical_MESH_C005430
hsa04750,dr:D02234,Cyproheptadine,Chemical_MESH_D003533
hsa04750,dr:D02245,trimeprazine tartrate,Chemical_MESH_C031242
hsa04750,dr:D02249,emedastine,Chemical_MESH_C043345
hsa04750,dr:D02327,doxylamine succinate,Chemical_MESH_C035385
hsa04750,dr:D02760,acrivastine,Chemical_MESH_C043648
hsa04750,dr:D02975,Arbaprostil,Chemical_MESH_D001101
hsa04750,dr:D03491,Tolnaftate,Chemical_MESH_D014047
hsa04750,dr:D03621,Cyclizine,Chemical_MESH_D003501
hsa04750,dr:D03693,desloratadine,Chemical_MESH_C121345
hsa04750,dr:D03704,dexbrompheniramine,Chemical_MESH_C015121
hsa04750,dr:D04494,icotidine,Chemical_MESH_C043465
hsa04750,dr:D04979,methdilazine,Chemical_MESH_C044642
hsa04750,dr:D05196,noberastine,Chemical_MESH_C069596
hsa04750,dr:D06012,tazifylline,Chemical_MESH_C048398
hsa04750,dr:D06021,tecastemizole,Chemical_MESH_C106448
hsa04750,dr:D06063,temelastine,Chemical_MESH_C049054
hsa04750,dr:D06084,tesmilifene,Chemical_MESH_C043062
hsa04750,dr:D06240,trimoprostil,Chemical_MESH_C038879
hsa04750,dr:D06552,alcaftadine,Chemical_MESH_C557708
hsa04750,dr:D07125,Trimeprazine,Chemical_MESH_D014291
hsa04750,dr:D07194,thenalidine,Chemical_MESH_C005795
hsa04750,dr:D07400,histapyrrodine,Chemical_MESH_C049920
hsa04750,dr:D07401,oxomemazine,Chemical_MESH_C119593
hsa04750,dr:D07402,levocetirizine,Chemical_MESH_C472067
hsa04750,dr:D07403,pyrrobutamine,Chemical_MESH_C013665
hsa04750,dr:D07406,pimethixene,Chemical_MESH_C004327
hsa04750,dr:D07407,rupatadine,Chemical_MESH_C103639
hsa04750,dr:D07878,Doxylamine,Chemical_MESH_D004319
hsa04750,dr:D07889,embramine,Chemical_MESH_C005715
hsa04750,dr:D08041,homochlorocyclizine,Chemical_MESH_C034022
hsa04750,dr:D08161,mebhydroline,Chemical_MESH_C005139
hsa04750,dr:D09570,bilastine,Chemical_MESH_C445659
hsa04750,dr:D09671,sotrastaurin,Chemical_MESH_C543528
hsa04750,dr:D09838,AL 3264,Chemical_MESH_C080363
hsa04750,dr:D10230,quifenadine,Chemical_MESH_C014742
hsa04750,dr:D10510,bicarphene,Chemical_MESH_C018139
hsa04750,dr:D10959,VX-745,Chemical_MESH_C464966
hsa04810,dr:D01175,carpronium,Chemical_MESH_C001817
hsa04810,dr:D01840,fasudil,Chemical_MESH_C049347
hsa04810,dr:D03497,Cilengitide,Chemical_MESH_C422910
hsa04810,dr:D03722,efegatran,Chemical_MESH_C064289
hsa04810,dr:D03728,napsagatran,Chemical_MESH_C087198
hsa04810,dr:D10463,K-115,Chemical_MESH_C584679
hsa04910,dr:D00595,Buformin,Chemical_MESH_D002026
hsa04910,dr:D00944,Metformin,Chemical_MESH_D008687
hsa04910,dr:D01238,Bucladesine,Chemical_MESH_D003994
hsa04910,dr:D04050,ertiprotafib,Chemical_MESH_C498182
hsa04910,dr:D08351,Phenformin,Chemical_MESH_D010629
hsa04911,dr:D00219,Acetohexamide,Chemical_MESH_D000092
hsa04911,dr:D00271,Chlorpropamide,Chemical_MESH_D002747
hsa04911,dr:D00294,Diazoxide,Chemical_MESH_D003981
hsa04911,dr:D00335,Glipizide,Chemical_MESH_D005913
hsa04911,dr:D00336,Glyburide,Chemical_MESH_D005905
hsa04911,dr:D00379,Tolazamide,Chemical_MESH_D014042
hsa04911,dr:D00380,Tolbutamide,Chemical_MESH_D014044
hsa04911,dr:D00593,glimepiride,Chemical_MESH_C057619
hsa04911,dr:D00594,repaglinide,Chemical_MESH_C072379
hsa04911,dr:D01599,Gliclazide,Chemical_MESH_D005907
hsa04911,dr:D01799,glyclopyramide,Chemical_MESH_C017346
hsa04911,dr:D01854,mitiglinide,Chemical_MESH_C087255
hsa04911,dr:D02425,Carbutamide,Chemical_MESH_D002271
hsa04911,dr:D02430,gliquidone,Chemical_MESH_C010969
hsa04911,dr:D02693,Devazepide,Chemical_MESH_D020109
hsa04911,dr:D02710,tarazepide,Chemical_MESH_C118031
hsa04911,dr:D04739,linogliride,Chemical_MESH_C044425
hsa04911,dr:D07117,metahexamide,Chemical_MESH_C100077
hsa04911,dr:D07118,glisoxepide,Chemical_MESH_C100171
hsa04912,dr:D00573,Goserelin,Chemical_MESH_D017273
hsa04912,dr:D00988,Gonadotropin-Releasing Hormone,Chemical_MESH_D007987
hsa04912,dr:D01685,cetrorelix,Chemical_MESH_C062876
hsa04912,dr:D01831,Buserelin,Chemical_MESH_D002064
hsa04912,dr:D02369,histrelin,Chemical_MESH_C029256
hsa04912,dr:D04302,ganirelix,Chemical_MESH_C061018
hsa04912,dr:D04823,lutrelin acetate,Chemical_MESH_C030741
hsa04912,dr:D06247,Triptorelin Pamoate,Chemical_MESH_D017329
hsa04912,dr:D07957,fertirelin,Chemical_MESH_C009936
hsa04912,dr:D08635,acetyl-2-naphthylalanyl-3-chlorophenylalanyl-1-oxohexadecyl-seryl-4-aminophenylalanyl(hydroorotyl)-4-aminophenylalanyl(carbamoyl)-leucyl-ILys-prolyl-alaninamide,Chemical_MESH_C431566
hsa04912,dr:D09335,elagolix,Chemical_MESH_C539351
hsa04912,dr:D10618,defactinib,Chemical_MESH_C584510
hsa04912,dr:D10888,relugolix,Chemical_MESH_C561634
hsa04914,dr:D00066,Progesterone,Chemical_MESH_D011374
hsa04914,dr:D00182,Norethindrone,Chemical_MESH_D009640
hsa04914,dr:D00289,Danazol,Chemical_MESH_D003613
hsa04914,dr:D00585,Mifepristone,Chemical_MESH_D015735
hsa04914,dr:D00951,Medroxyprogesterone Acetate,Chemical_MESH_D017258
hsa04914,dr:D00952,Megestrol Acetate,Chemical_MESH_D019290
hsa04914,dr:D00954,Levonorgestrel,Chemical_MESH_D016912
hsa04914,dr:D01159,Gestonorone Caproate,Chemical_MESH_D005866
hsa04914,dr:D01217,Dydrogesterone,Chemical_MESH_D004394
hsa04914,dr:D01294,Ethynodiol Diacetate,Chemical_MESH_D005040
hsa04914,dr:D01299,Chlormadinone Acetate,Chemical_MESH_D002715
hsa04914,dr:D01374,Allylestrenol,Chemical_MESH_D000500
hsa04914,dr:D01580,Lynestrenol,Chemical_MESH_D008234
hsa04914,dr:D02367,Desogestrel,Chemical_MESH_D017135
hsa04914,dr:D02996,asoprisnil,Chemical_MESH_C488516
hsa04914,dr:D03799,dienogest,Chemical_MESH_C023635
hsa04914,dr:D03917,drospirenone,Chemical_MESH_C035144
hsa04914,dr:D04104,etonogestrel,Chemical_MESH_C044815
hsa04914,dr:D04316,Gestodene,Chemical_MESH_C033273
