kegg_id,name,chebi,pubchem_sid,pubchem_cid,mesh_headings,mesh_terms,mesh_id,conv_method,mesh_label,score
dr:D11074,Ipatasertib hydrochloride,N/A,pubchem:375581021,72188570,[],[],N/A,failed,N/A,0.0
dr:D11077,Pegvaliase,N/A,pubchem:375581024,N/A,[],[],N/A,failed,N/A,0.0
dr:D11078,Vadadustat,N/A,pubchem:375581025,23634441,['vadadustat'],"['AKB-6548', 'vadadustat']",N/A,failed,N/A,0.0
dr:D11079,Satralizumab,N/A,pubchem:375581026,N/A,[],[],N/A,failed,N/A,0.0
dr:D11080,Nemolizumab,N/A,pubchem:375581027,N/A,[],[],N/A,failed,N/A,0.0
dr:D11081,Febuxostat hydrate,N/A,pubchem:375581028,56963122,[],[],N/A,failed,N/A,0.0
dr:D11082,Anifrolumab,N/A,pubchem:375581029,N/A,[],[],N/A,failed,N/A,0.0
dr:D11083,Brolucizumab,N/A,pubchem:375581030,N/A,[],[],N/A,failed,N/A,0.0
dr:D11090,Ivosidenib,chebi:145430,pubchem:376219015,71657455,['ivosidenib'],"['TIBSOVO', 'AG120', 'N-((1S)-1-(2-chlorophenyl)-2-((3,3-difluorocyclobutyl)amino)-2-oxoethyl)-1-(4-cyano-2-pyridinyl)-N-(5-fluoro-3-pyridinyl)-5-oxo-L-prolinamide', 'AG-120', 'ivosidenib']",N/A,failed,N/A,0.0
dr:D11092,Pitavastatin magnesium,N/A,pubchem:376219017,25069056,[],[],N/A,failed,N/A,0.0
dr:D11093,Avacopan,N/A,pubchem:376219018,49841217,['avacopan'],"['CCX168', 'avacopan', 'tavneos']",N/A,failed,N/A,0.0
dr:D11094,Lanadelumab,N/A,pubchem:376219019,N/A,[],[],N/A,failed,N/A,0.0
dr:D11095,Atorvastatin calcium propylene glycol solvate,N/A,pubchem:376219020,51039411,[],[],N/A,failed,N/A,0.0
dr:D11098,Telenzepine hydrochloride hydrate,N/A,pubchem:376219022,134822646,[],[],N/A,failed,N/A,0.0
dr:D11102,Tamolarizine hydrochloride,N/A,pubchem:376219026,146395,['tamolarizine'],"['NC 1100', 'NC-1100', '1-(3,4-dimethoxyphenyl)-2-(4-diphenylmethylpiperazinyl)ethanol dihydrochloride', 'tamolarizine']",C050134,exact_heading,tamolarizine,0.0
dr:D11105,Osaterone acetate,N/A,pubchem:376219029,114992,['osaterone acetate'],"['17-acetoxy-6-chloro-2-oxa-4,6 pregnadiene-3,20-dione', '2-oxachloromadinone acetate', 'osaterone acetate', 'TZP 4238', 'TZP-4238']",C069297,exact_heading,osaterone acetate,0.0
dr:D11106,Filgotinib maleate,N/A,pubchem:376219030,131801100,[],[],N/A,failed,N/A,0.0
dr:D11107,Glasdegib maleate,N/A,pubchem:376219031,122640033,['glasdegib'],"['Daurismo', 'glasdegib', 'PF-04449913', '1-(2-(1H-benzo(d)imidazol-2-yl)-1-methylpiperidin-4-yl)-3-(4-cyanophenyl)urea']",C000592580,exact_heading,glasdegib,0.0
dr:D11108,Cemiplimab,N/A,pubchem:376219032,N/A,[],[],N/A,failed,N/A,0.0
dr:D11110,Cergutuzumab,N/A,pubchem:376219034,N/A,[],[],N/A,failed,N/A,0.0
dr:D11111,Difelikefalin,N/A,pubchem:376219035,24794466,['difelikefalin'],"['4-Piperidinecarboxylic acid, 4-amino-1-((2R)-6-amino-2-(((2R)-2-(((2R)-2-(((2R)-2-amino-1-oxo-3-phenylpropyl)amino)-1-oxo-3-phenylpropyl)amino)-4-methyl-1-oxopentyl)amino)-1-oxohexyl)-', 'Korsuva', 'N-((2R)-1-(((2R)-1-(((2R)-6-Amino-1-(4-amino-4-carboxy-1-piperidinyl)-1-oxo-2-hexanyl)amino)-4-methyl-1-oxo-2-pentanyl)amino)-1-oxo-3-phenyl-2-propanyl)-D-phenylalaninamide', 'difelikefalin']",N/A,failed,N/A,0.0
dr:D11113,Levothyroxine sodium,N/A,pubchem:376219037,23666112,['Thyroxine'],"['Eltroxin', 'L Thyroxine Roche', 'L-Thyroxine', 'Levo-T', 'Tiroidine', 'Eltroxine', 'Euthyrox', 'L Thyroxin Henning', 'L Thyroxine', 'Levothyroid', 'Levothyroxine Sodium', 'Levoxyl', 'Sodium Levothyroxine', 'Synthrox', 'Thevier', 'Thyrax', 'Thyroid Hormone, T4', 'Thyroxin', 'Unithroid', 'Berlthyrox', 'Dexnon', 'L Thyrox', 'L Thyroxin beta', 'L-Thyroxin beta', 'Levothyroxin Deladande', 'Levothyroxine', 'Lévothyrox', 'Novothyral', 'Synthroid', 'Thyroxine', 'Tiroxina Leo', ""3,5,3',5'-Tetraiodothyronine"", 'Eferox', 'Eutirox', ""L-3,5,3',5'-Tetraiodothyronine"", 'L-Thyrox', 'L-Thyroxin Henning', 'L-Thyroxine Roche', 'Levo T', 'Levothroid', 'Levothyroxin Delalande', 'Levoxine', 'Novothyrox', 'O-(4-Hydroxy-3,5-diiodophenyl) 3,5-diiodo-L-tyrosine', 'O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodotyrosine', 'Oroxine', 'T4 Thyroid Hormone']",D013974,exact_heading,Thyroxine,0.0
dr:D11114,Esomeprazole magnesium dihydrate,N/A,pubchem:376219038,17747012,[],[],N/A,failed,N/A,0.0
dr:D11115,Olmutinib hydrochloride,N/A,pubchem:376219039,122173919,[],[],N/A,failed,N/A,0.0
dr:D11116,Patisiran,N/A,pubchem:376219040,N/A,[],[],N/A,failed,N/A,0.0
dr:D11117,Rovalpituzumab,N/A,pubchem:376219041,N/A,[],[],N/A,failed,N/A,0.0
dr:D11118,Cofetuzumab pelidotin,N/A,pubchem:376219042,N/A,[],[],N/A,failed,N/A,0.0
dr:D11119,Cofetuzumab,N/A,pubchem:376219043,N/A,[],[],N/A,failed,N/A,0.0
dr:D11120,Emapalumab,N/A,pubchem:376219044,N/A,[],[],N/A,failed,N/A,0.0
dr:D11121,Gimsilumab,N/A,pubchem:376219045,N/A,[],[],N/A,failed,N/A,0.0
dr:D11122,Letolizumab,N/A,pubchem:376219046,N/A,[],[],N/A,failed,N/A,0.0
dr:D11123,Mirikizumab,N/A,pubchem:376219047,N/A,[],[],N/A,failed,N/A,0.0
dr:D11125,Modotuximab,N/A,pubchem:376219049,N/A,[],[],N/A,failed,N/A,0.0
dr:D11126,Navicixizumab,N/A,pubchem:376219050,N/A,[],[],N/A,failed,N/A,0.0
dr:D11127,Tibulizumab,N/A,pubchem:376219051,N/A,[],[],N/A,failed,N/A,0.0
dr:D11128,Namodenoson,N/A,pubchem:376219052,3035850,"[""2-chloro-N(6)-(3-iodobenzyl)adenosine-5'-N-methyluronamide""]","['2-Cl-IB-MECA', 'C-IBzA-MU', 'CF102 compound', '2-chloro-N(6)-(3-iodobenzyl)-9-(5-(methylcarbamoyl)-beta-D-ribofuranosyl)adenine', ""2-chloro-N(6)-(3-iodobenzyl)adenosine-5'-N-methyluronamide"", ""2-chloro-N6-(3-iodobenzyl)adenosine-5'-N-methylcarboxamide""]",C090034,exact_heading,2-chloro-N(6)-(3-iodobenzyl)adenosine-5'-N-methyluronamide,0.0
dr:D11129,Verinurad,N/A,pubchem:376219053,54767229,['verinurad'],"['2-((3-(4-cyano-1-naphthyl)-4-pyridinyl)sulfanyl)-2-methylpropanoic acid', 'RDEA3170', 'verinurad']",N/A,failed,N/A,0.0
dr:D11130,Trilaciclib,N/A,pubchem:376219054,68029831,['trilaciclib'],"[""2'-((5-(4-Methyl-1-piperazinyl)-2-pyridinyl)amino)-7',8'-dihydro-6'H-spiro(cyclohexane-1,9'-pyrazino(1',2':1,5)pyrrolo(2,3-d)pyrimidin)-6'-one"", ""Spiro(cyclohexane-1,9'(6'H)-pyrazino(1',2':1,5)pyrrolo(2,3-d)pyrimidin)-6'-one, 7',8'-dihydro-2'-((5-(4-methyl-1-piperazinyl)-2-pyridinyl)amino)-"", 'cosela', 'trilaciclib']",N/A,failed,N/A,0.0
dr:D11131,Apabetalone,N/A,pubchem:376219055,135564749,['apabetalone'],"['RVX 000222', 'RVX-000222', 'apabetalone', 'RVX 208', '2-(4-(2-hydroxyethoxy)-3,5-dimethylphenyl)-5,7-dimethoxy-4(1H)-quinazolinone', '2-(4-(2-hydroxyethoxy)-3,5-dimethylphenyl)-5,7-dimethoxyquinazolin-4(3H)-one', 'RVX-208', 'RVX000222', 'RVX208']",N/A,failed,N/A,0.0
dr:D11136,Glesatinib,N/A,pubchem:376219060,25181472,['glesatinib'],['glesatinib'],N/A,failed,N/A,0.0
dr:D11137,Larotrectinib,N/A,pubchem:376219061,46188928,['larotrectinib'],"['ARRY-470', 'BAY-2757556', 'BAY2757556', 'LOXO-101', 'Vitrakvi', '(3S)-N-(5-(2-(2,5-difluorophenyl)pyrrolidin-1-yl)pyrazolo(1,5-a)pyrimidin-3-yl)-3-hydroxypyrrolidine-1-carboxamide', 'larotrectinib', 'ARRY470', 'N-(5-(2-(2,5-difluorophenyl)pyrrolidin-1-yl)pyrazolo(1,5-a)pyrimidin-3-yl)-3-hydroxypyrrolidine-1-carboxamide', 'LOXO101']",N/A,failed,N/A,0.0
dr:D11138,Larotrectinib sulfate,N/A,pubchem:376219062,67330085,['larotrectinib'],"['BAY-2757556', 'BAY2757556', 'LOXO-101', 'Vitrakvi', 'ARRY-470', 'ARRY470', 'LOXO101', 'N-(5-(2-(2,5-difluorophenyl)pyrrolidin-1-yl)pyrazolo(1,5-a)pyrimidin-3-yl)-3-hydroxypyrrolidine-1-carboxamide', '(3S)-N-(5-(2-(2,5-difluorophenyl)pyrrolidin-1-yl)pyrazolo(1,5-a)pyrimidin-3-yl)-3-hydroxypyrrolidine-1-carboxamide', 'larotrectinib']",N/A,failed,N/A,0.0
dr:D11139,Savolitinib,N/A,pubchem:376219063,68289010,"['1-(1-(imidazo(1,2-a)pyridin-6-yl)ethyl)-6-(1-methyl-1H-pyrazol-4-yl)-1H-(1,2,3)triazolo(4,5-b)pyrazine']","['AZD6094', 'savolitinib', '1-(1-(imidazo(1,2-a)pyridin-6-yl)ethyl)-6-(1-methyl-1H-pyrazol-4-yl)-1H-(1,2,3)triazolo(4,5-b)pyrazine', 'HMPL-504', 'volitinib']",C000593259,exact_heading,"1-(1-(imidazo(1,2-a)pyridin-6-yl)ethyl)-6-(1-methyl-1H-pyrazol-4-yl)-1H-(1,2,3)triazolo(4,5-b)pyrazine",0.0
dr:D11140,Sitravatinib,N/A,pubchem:376219064,25212148,['sitravatinib'],"['MGCD516', 'sitravatinib']",N/A,failed,N/A,0.0
dr:D11141,Tucatinib,N/A,pubchem:376219065,51039094,['tucatinib'],"['N6-(4,4-Dimethyl-4,5-dihydrooxazol-2-yl)-N4-(3-methyl-4-((1,2,4)triazolo(1,5-a)pyridin-7-yloxy)phenyl)quinazoline-4,6-diamine', 'tukysa', 'tucatinib', 'N6-(4,5-dihydro-4,4-dmethyl-2-oxazolyl)-N4-(3-methyl-4-((1,2,4)triazolo(1,5-A)pyridin-7-Yloxy)phenyl)-4,6-quinazolinediamine', 'ONT-380', 'irbinitinib']",N/A,failed,N/A,0.0
dr:D11142,Angiotensin II acetate,N/A,pubchem:376219066,172197,[],[],N/A,failed,N/A,0.0
dr:D11144,Axicabtagene ciloleucel,N/A,pubchem:376219068,N/A,[],[],N/A,failed,N/A,0.0
dr:D11148,Berzosertib,N/A,pubchem:376219072,59472121,['berzosertib'],"['VX-970', 'berzosertib', '2-PYRAZINAMINE, 3-(3-(4-((METHYLAMINO)METHYL)PHENYL)-5-ISOXAZOLYL)-5-(4-((1-METHYLETHYL)SULFONYL)PHENYL)-', '3-(3-(4-((METHYLAMINO)METHYL)PHENYL)-1,2-OXAZOL-5-YL)-5-(4-(PROPANE-2-SULFONYL)PHENYL)PYRAZIN-2-AMINE', 'VE-822']",N/A,failed,N/A,0.0
dr:D11149,Brexanolone,chebi:50169,pubchem:376219073,92786,['Pregnanolone'],"['3beta-Hydroxy-5alpha-pregnan-20-one', 'Allopregnan 3 beta ol 20 one', 'Allopregnan-3 beta-ol-20-one', 'Pregnanolone, (3alpha, 5beta, 17-alpha)-isomer', 'Pregnanolone, (3beta, 5alpha)-isomer', 'Pregnanolone, (3beta, 5alpha, 17alpha)-isomer', 'Pregnanolone, (3beta, 5beta)-isomer', 'Pregnanolone, (5alpha)-isomer', 'Sepranolone', 'alpha-Hydroxy-5 beta-pregnan-20-one, 3', 'beta-ol-20-one, Allopregnan-3', 'beta-pregnan-20-one, 3 alpha-Hydroxy-5', '3 alpha Hydroxy 5 beta pregnan 20 one', '3 alpha, 5 beta-Tetrahydroprogesterone', '3 alpha-Hydroxy-5 alpha-pregnan-20-one', 'Allopregnanolone', 'Epipregnanolone', 'Pregnan 3alpha ol 20 one', 'Pregnan-3alpha-ol-20-one', 'Pregnanolone', 'Pregnanolone, (3alpha)-isomer', 'alpha-Hydroxy-5 alpha-pregnan-20-one, 3', 'alpha-pregnan-20-one, 3 alpha-Hydroxy-5', '3 Hydroxypregnan 20 one', '3 alpha Hydroxy 5 alpha pregnan 20 one', '3 alpha, 5 beta Tetrahydroprogesterone', '3 alpha-Hydroxy-5 beta-pregnan-20-one', '3beta Hydroxy 5alpha pregnan 20 one', 'Eltanolone', 'Pregnanolone, (3alpha,5alpha)-isomer', 'Pregnanolone, (3alpha,5beta)-isomer', 'Pregnanolone, (3beta, 5alpha, 8alpha, 17beta)-isomer', '3-Hydroxypregnan-20-one', 'Pregnanolone, (3beta)-isomer', 'Pregnanolone, (3beta, 5beta, 17alpha)-isomer', 'Pregnanolone, (3beta, 5beta,14beta)-isomer']",D011280,exact_heading,Pregnanolone,0.0
dr:D11150,Cenobamate,N/A,pubchem:376219074,11962412,['Cenobamate'],"['YKP-3089', '2H-tetrazole-2-ethanol, alpha-(2-chlorophenyl)-, carbamate (ester), (alphaR)-', 'Cenobamate', 'XCOPRI', 'carbamic acid (R)-(+)-1-(2-chlorophenyl)-2-(2h-tetrazol-2-yl)ethyl ester', 'YKP3089']",N/A,failed,N/A,0.0
dr:D11151,Crenigacestat,N/A,pubchem:376219075,71236992,['crenigacestat'],"['4,4,4-Trifluoro-N-((2S)-1-(((7S)-5-(2-hydroxyethyl)-6-oxo-6,7-dihydro-5H-pyrido(3,2-a)(3)benzazepin-7-yl)amino)-1-oxo-2-propanyl)butanamide', 'LY3039478', 'Butanamide, N-((1S)-2-(((7S)-6,7-dihydro-5-(2-hydroxyethyl)-6-oxo-5H-pyrido(3,2-a)(3)benzazepin-7-yl)amino)-1-methyl-2-oxoethyl)-4,4,4-trifluoro-', 'crenigacestat']",N/A,failed,N/A,0.0
dr:D11155,Eleclazine,N/A,pubchem:376219079,71183216,['eleclazine'],"['GS-6615', 'eleclazine']",N/A,failed,N/A,0.0
dr:D11156,Funapide,N/A,pubchem:376219080,49836093,['TV-45070'],"['XEN402', 'TV-45070']",N/A,failed,N/A,0.0
dr:D11158,Leniolisib,chebi:229649,pubchem:376219082,57495353,['leniolisib'],"['CDZ173', 'leniolisib']",N/A,failed,N/A,0.0
dr:D11159,Leniolisib phosphate,chebi:229650,pubchem:376219083,90214495,[],[],N/A,failed,N/A,0.0
dr:D11160,Caplacizumab,N/A,pubchem:376219084,N/A,[],[],N/A,failed,N/A,0.0
dr:D11161,Atesidorsen,N/A,pubchem:376219085,N/A,[],[],N/A,failed,N/A,0.0
dr:D11162,Atesidorsen sodium,N/A,pubchem:376219086,N/A,[],[],N/A,failed,N/A,0.0
dr:D11163,Cobomarsen,N/A,pubchem:376219087,N/A,[],[],N/A,failed,N/A,0.0
dr:D11164,Cobomarsen sodium,N/A,pubchem:376219088,N/A,[],[],N/A,failed,N/A,0.0
dr:D11165,Prexigebersen,N/A,pubchem:376219089,N/A,[],[],N/A,failed,N/A,0.0
dr:D11169,Lumateperone,N/A,pubchem:376219093,21302490,['lumateperone'],"['ITI-722', 'ITI-007', 'lumateperone', 'lumateperone tosylate']",N/A,failed,N/A,0.0
dr:D11170,Lumateperone tosylate,N/A,pubchem:376219094,44241743,['lumateperone'],"['lumateperone', 'ITI-007', 'lumateperone tosylate', 'ITI-722']",N/A,failed,N/A,0.0
dr:D11171,Mardepodect,N/A,pubchem:376219095,11581936,['2-((4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy)methyl)quinoline'],"['2-((4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy)methyl)quinoline', 'PF-02545920', 'PF-2545920', 'PF-920', '((11)C)MP-10', '(11C)MP-10 cpd', '2-((4-(1-((11)C)methyl-4-(pyridin-4-yl)-1H-pyrazol-3-yl)phenoxy)methyl)-quinoline', 'MP-10 compound']",C545121,exact_heading,2-((4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy)methyl)quinoline,0.0
dr:D11172,Midomafetamine,N/A,pubchem:376219096,1615,"['N-Methyl-3,4-methylenedioxyamphetamine']","['N-Methyl-3,4-methylenedioxyamphetamine Hydrochloride', 'Ecstasy (Drug)', 'N-Methyl-3,4-methylenedioxyamphetamine', 'Hydrochloride, N-Methyl-3,4-methylenedioxyamphetamine', 'Methylenedioxymethamphetamine', 'N Methyl 3,4 methylenedioxyamphetamine Hydrochloride', 'MDMA', 'N Methyl 3,4 methylenedioxyamphetamine']",D018817,exact_heading,"N-Methyl-3,4-methylenedioxyamphetamine",0.0
dr:D11179,Vixotrigine,N/A,pubchem:376219103,16046068,['vixotrigine'],"['CNV1014802', 'raxatrigine', 'vixotrigine', 'BIIB074']",C000592131,exact_heading,vixotrigine,0.0
dr:D11180,Vixotrigine hydrochloride,N/A,pubchem:376219104,16046067,[],[],N/A,failed,N/A,0.0
dr:D11181,Vilaprisan,N/A,pubchem:376219105,50915138,['vilaprisan'],"['vilaprisan', 'BAY 1002670']",C586669,exact_heading,vilaprisan,0.0
dr:D11182,Tinostamustine,N/A,pubchem:376219106,46836227,['tinostamustine'],"['tinostamustine', 'EDO-S101']",N/A,failed,N/A,0.0
dr:D11183,Sapanisertib,N/A,pubchem:376219107,45375953,['sapanisertib'],"['INK128', 'MLN-0128', 'MLN0128', 'CB-228', 'sapanisertib', '2-Benzoxazolamine, 5-(4-amino-1-(1-methylethyl)-1H-pyrazolo(3,4-d)pyrimidin-3-yl)-', '3-(2-Amino-1,3-benzoxazol-5-yl)-1-isopropyl-1H-pyrazolo(3,4-d)pyrimidin-4-amine', 'TAK-228']",C572449,exact_heading,sapanisertib,0.0
dr:D11184,Ralaniten,N/A,pubchem:384585164,45107537,['EPI-002'],['EPI-002'],N/A,failed,N/A,0.0
dr:D11185,Ralaniten acetate,N/A,pubchem:384585165,86278934,['EPI-506'],['EPI-506'],N/A,failed,N/A,0.0
dr:D11186,Olumacostat glasaretil,N/A,N/A,N/A,[],[],N/A,failed,N/A,0.0
dr:D11188,Eflapegrastim,N/A,pubchem:384585167,N/A,[],[],C583329,fuzzy_name,eflapegrastim,0.9230769230769231
dr:D11190,Vosoritide,N/A,pubchem:384585169,N/A,[],[],N/A,failed,N/A,0.0
dr:D11191,Tigilanol tiglate,chebi:194146,pubchem:384585170,92135637,['EBC-46'],"['12-tigloyl-13-(2-methylbutanoyl)-6,7-epoxy-4,5,9,12,13,20-hexahydroxy-1-tigliaen-3-one', 'EBC-46']",N/A,failed,N/A,0.0
dr:D11192,Veldoreotide,N/A,pubchem:384585171,138404160,[],[],N/A,failed,N/A,0.0
dr:D11193,Somavaratan,N/A,pubchem:384585172,N/A,[],[],N/A,failed,N/A,0.0
dr:D11194,Somapacitan,N/A,pubchem:384585173,N/A,[],[],N/A,failed,N/A,0.0
dr:D11195,Rimiducid,N/A,pubchem:384585174,16135625,['AP 1903 reagent'],"[""2-piperidinecarboxylic acid, 1-((2S)-1-oxo-2-(3,4,5-trimethoxyphenyl)butyl)-, 2,2'-(1,2-ethanediylbis(imino(2-oxo-2,1-ethanediyl)oxy-3,1-phenylene((1R)-3-(3,4-dimethoxyphenyl)propylidene))) ester, (2S,2'S)-"", 'AP 1903 reagent', 'AP1903']",N/A,failed,N/A,0.0
dr:D11199,Lesinidase alfa,N/A,pubchem:405226451,N/A,[],[],N/A,failed,N/A,0.0
dr:D11200,Pegilodecakin,N/A,pubchem:384585178,N/A,[],[],N/A,failed,N/A,0.0
dr:D11203,Mirogabalin,N/A,pubchem:384585181,59509752,['mirogabalin'],"['DS-5565', 'aminomethyl)-3-ethyl-bicyclo(3.2.0)hept-3-ene-6-acetic acid', 'mirogabalin']",C000598618,exact_heading,mirogabalin,0.0
dr:D11204,Octreotide hydrochloride,N/A,pubchem:384585182,138404163,[],[],N/A,failed,N/A,0.0
dr:D11206,Prexasertib,N/A,pubchem:384585184,46700756,['prexasertib'],"['prexasertib', 'LY2606368']",N/A,failed,N/A,0.0
dr:D11208,Elafibranor,N/A,pubchem:384585186,9864881,"['2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid']","['2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid', 'GFT505', 'elafibranor']",C585906,exact_heading,"2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid",0.0
dr:D11209,Entospletinib,N/A,pubchem:384585187,59473233,"['6-(1H-indazol-6-yl)-N-(4-morpholinophenyl)imidazo(1,2-a)pyrazin-8-amine']","['GS-9973', 'GS9973', 'entospletinib', '6-(1H-indazol-6-yl)-N-(4-morpholinophenyl)imidazo(1,2-a)pyrazin-8-amine']",C000589391,exact_heading,"6-(1H-indazol-6-yl)-N-(4-morpholinophenyl)imidazo(1,2-a)pyrazin-8-amine",0.0
dr:D11210,Flortaucipir F 18,N/A,pubchem:384585188,70957463,"['7-(6-fluoropyridin-3-yl)-5H-pyrido(4,3-b)indole']","['(18F)T807 compound', 'AV-1451', 'AV1451', '(18)F-flortaucipir', '(18F)1451', '(18F)AV-1451', '(F-18)-AV-1451', '(18)AV-1451', '(18F)flortaucipir', '(F-18)T807', '7-(6-fluoropyridin-3-yl)-5H-pyrido(4,3-b)indole', 'F-18-AV-1451', 'flortaucipir', 'flortaucipir (18F)', 'T-807', 'T-807 F-18', 'T807 compound', 'flortaucipir (F 18)', 'flortaucipir (F-18)']",C000591008,exact_heading,"7-(6-fluoropyridin-3-yl)-5H-pyrido(4,3-b)indole",0.0
dr:D11214,Oliceridine,N/A,pubchem:384585192,66553195,['((3-methoxythiophen-2-yl)methyl)((2-(9-(pyridin-2-yl)-6-oxaspiro(4.5)decan-9-yl)ethyl))amine'],"['((3-methoxythiophen-2-yl)methyl)((2-(9-(pyridin-2-yl)-6-oxaspiro(4.5)decan-9-yl)ethyl))amine', 'TRV-130', 'TRV130', 'olinvyk', 'oliceridine']",C586842,exact_heading,((3-methoxythiophen-2-yl)methyl)((2-(9-(pyridin-2-yl)-6-oxaspiro(4.5)decan-9-yl)ethyl))amine,0.0
dr:D11215,Ponesimod,N/A,pubchem:384585193,11363176,['ponesimod'],"['5-(3-chloro-4-(2,3-dihydroxy-propoxy)benzylidene)-2-propylimino-3-o-tolyl-thiazolidin-4-one', 'ACT 128800', 'ACT-128800', 'ACT128800', 'ponesimod', 'ponvory']",C550169,exact_heading,ponesimod,0.0
dr:D11219,Idasanutlin,N/A,pubchem:384585197,53358942,['RG7388'],"['idasanutlin', 'RG7388']",C586849,exact_heading,RG7388,0.0
dr:D11220,Relenopride,N/A,pubchem:384585198,45275554,['carbamic acid 3-(4-((4-amino-5-chloro-2-methoxybenzoylamino)methyl)piperidin-1-yl)-1-(4-fluorophenyl)propyl ester'],"['YKP10811', 'carbamic acid 3-(4-((4-amino-5-chloro-2-methoxybenzoylamino)methyl)piperidin-1-yl)-1-(4-fluorophenyl)propyl ester']",N/A,failed,N/A,0.0
dr:D11221,Relenopride hydrochloride,N/A,pubchem:384585199,91799662,[],[],N/A,failed,N/A,0.0
dr:D11222,Selinexor,N/A,pubchem:384585200,71481097,['selinexor'],"['KPT-330', 'Xpovio', 'selinexor']",C585161,exact_heading,selinexor,0.0
dr:D11223,Verdinexor,N/A,pubchem:384585201,71492799,['verdinexor'],"[""(2Z)-3-(3-(3,5-bis(trifluoromethyl)phenyl)-1H-1,2,4-triazol-1-yl)-N'-(pyridin-2-yl)prop-2-enehydrazide"", 'KPT-335', '2-propenoic acid, 3-(3-(3,5-bis(trifluoromethyl)phenyl)-1H-1,2,4-triazol-1-yl)-, 2-(2-pyridinyl)hydrazide, (2Z)-', 'KPT335', 'verdinexor']",C000593855,exact_heading,verdinexor,0.0
dr:D11224,Sembragiline,N/A,pubchem:384585202,10246762,['sembragiline'],"['EVT 302', 'RG1577', 'RO4602522', 'sembragiline']",N/A,failed,N/A,0.0
dr:D11225,Trifarotene,N/A,pubchem:384585203,11518241,['trifarotene'],"['Aklief', 'CD5789', 'trifarotene']",N/A,failed,N/A,0.0
dr:D11229,Brontictuzumab,N/A,pubchem:384585207,N/A,[],[],N/A,failed,N/A,0.0
dr:D11230,Crotedumab,N/A,pubchem:384585208,N/A,[],[],N/A,failed,N/A,0.0
dr:D11231,Denintuzumab,N/A,pubchem:384585209,N/A,[],[],N/A,failed,N/A,0.0
dr:D11232,Denintuzumab mafodotin,N/A,pubchem:384585210,N/A,[],[],N/A,failed,N/A,0.0
dr:D11233,Dolcanatide,N/A,pubchem:384585211,N/A,[],[],N/A,failed,N/A,0.0
dr:D11234,Emactuzumab,N/A,pubchem:384585212,N/A,[],[],N/A,failed,N/A,0.0
dr:D11235,Landogrozumab,N/A,pubchem:384585213,N/A,[],[],N/A,failed,N/A,0.0
dr:D11236,Lenzilumab,N/A,pubchem:384585214,N/A,[],[],N/A,failed,N/A,0.0
dr:D11237,Lifastuzumab,N/A,pubchem:384585215,N/A,[],[],N/A,failed,N/A,0.0
dr:D11238,Lifastuzumab vedotin,N/A,pubchem:384585216,N/A,[],[],N/A,failed,N/A,0.0
dr:D11239,Lumretuzumab,N/A,pubchem:384585217,N/A,[],[],N/A,failed,N/A,0.0
dr:D11240,Sofituzumab,N/A,pubchem:384585218,N/A,[],[],N/A,failed,N/A,0.0
dr:D11241,Sofituzumab vedotin,N/A,pubchem:384585219,N/A,[],[],N/A,failed,N/A,0.0
dr:D11242,Trevogrumab,N/A,pubchem:384585220,N/A,[],[],N/A,failed,N/A,0.0
dr:D11243,Ublituximab,N/A,pubchem:384585221,N/A,[],[],N/A,failed,N/A,0.0
dr:D11244,Vanucizumab,N/A,pubchem:384585222,N/A,[],[],N/A,failed,N/A,0.0
dr:D11245,Balipodect,N/A,pubchem:384585223,46848915,['1-(2-fluoro-4-(1H-pyrazol-1-yl)phenyl)-5-methoxy-3-(1-phenyl-1H-pyrazol-5-yl)pyridazin-4(1H)-one'],"['1-(2-fluoro-4-(1H-pyrazol-1-yl)phenyl)-5-methoxy-3-(1-phenyl-1H-pyrazol-5-yl)pyridazin-4(1H)-one', 'TAK-063']",C000594749,exact_heading,1-(2-fluoro-4-(1H-pyrazol-1-yl)phenyl)-5-methoxy-3-(1-phenyl-1H-pyrazol-5-yl)pyridazin-4(1H)-one,0.0
dr:D11251,Icotinib,N/A,pubchem:384585229,22024915,['icotinib'],"['4-((3-ethynylphenyl)amino)-6,7-benzo-12-crown-4-quinazoline', 'icotinib']",C531470,exact_heading,icotinib,0.0
dr:D11253,Bermekimab,N/A,pubchem:384585231,N/A,[],[],N/A,failed,N/A,0.0
