kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D07405,tritoqualine,Chemical_MESH_C003722,['HDC'],['Gene_3067']
dr:D07406,pimethixene,Chemical_MESH_C004327,['HRH1'],['Gene_3269']
dr:D07407,rupatadine,Chemical_MESH_C103639,"['HRH1', 'PTAFR']","['Gene_3269', 'Gene_5724']"
dr:D07449,amitriptyline N-oxide,Chemical_MESH_C006566,"['SLC6A4', 'SLC6A2']","['Gene_6532', 'Gene_6530']"
dr:D07453,ST 679,Chemical_MESH_C065762,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D07456,Dihydrotestosterone,Chemical_MESH_D013196,['AR'],['Gene_367']
dr:D07457,anisindione,Chemical_MESH_C010679,['GGCX'],['Gene_2677']
dr:D07464,Paramethasone,Chemical_MESH_D010248,['NR3C1'],['Gene_2908']
dr:D07509,benidipine,Chemical_MESH_C061004,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D07536,boldenone,Chemical_MESH_C013915,['AR'],['Gene_367']
dr:D07555,Acetyldigoxins,Chemical_MESH_D000113,"['ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['Gene_476', 'Gene_477', 'Gene_478', 'Gene_480']"
dr:D07568,4-aminomethylbenzoic acid,Chemical_MESH_C015668,['PLG'],['Gene_5340']
dr:D07577,BAY 58-2667,Chemical_MESH_C480588,"['GUCY1A2', 'GUCY1A1', 'GUCY1B1']","['Gene_2977', 'Gene_2982', 'Gene_2983']"
dr:D07578,eldecalcitol,Chemical_MESH_C547512,['VDR'],['Gene_7421']
dr:D07580,acetylsalicylic acid lysinate,Chemical_MESH_C010395,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D07603,caffeine citrate,Chemical_MESH_C026189,"['ADORA1', 'ADORA2A', 'PDE1B', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE5A']","['Gene_134', 'Gene_135', 'Gene_5153', 'Gene_5138', 'Gene_5139', 'Gene_5140', 'Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144', 'Gene_8654']"
dr:D07608,carazolol,Chemical_MESH_C014382,['ADRB2'],['Gene_154']
dr:D07616,Carbimazole,Chemical_MESH_D002231,['TPO'],['Gene_7173']
dr:D07667,cevimeline,Chemical_MESH_C059240,['CHRM3'],['Gene_1131']
dr:D07700,cinitapride,Chemical_MESH_C045316,"['HTR1A', 'HTR1B', 'HTR1D', 'HTR1E', 'HTR1F', 'HTR4', 'HTR2A', 'HTR2B', 'HTR2C']","['Gene_3350', 'Gene_3351', 'Gene_3352', 'Gene_3354', 'Gene_3355', 'Gene_3360', 'Gene_3356', 'Gene_3357', 'Gene_3358']"
dr:D07741,ZD4054,Chemical_MESH_C511404,['EDNRA'],['Gene_1909']
dr:D07766,Cyproterone,Chemical_MESH_D003534,['AR'],['Gene_367']
dr:D07784,chlordesmethyldiazepam,Chemical_MESH_C013434,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D07792,Desoxycorticosterone,Chemical_MESH_D003900,['NR3C2'],['Gene_4306']
dr:D07797,Dexamethasone Isonicotinate,Chemical_MESH_D003908,['NR3C1'],['Gene_2908']
dr:D07798,dexamethasone sulfate ester,Chemical_MESH_C016356,['NR3C1'],['Gene_2908']
dr:D07800,betamethasone 21-valerate,Chemical_MESH_C085708,['NR3C1'],['Gene_2908']
dr:D07801,dexamethasone 21-phenylpropionate,Chemical_MESH_C035966,['NR3C1'],['Gene_2908']
dr:D07815,dichlorisone acetate,Chemical_MESH_C020282,['NR3C1'],['Gene_2908']
dr:D07818,diclofenac hydroxyethylpyrrolidine,Chemical_MESH_C064142,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D07833,Dihydroergocristine,Chemical_MESH_D025442,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_150', 'Gene_151', 'Gene_152']"
dr:D07835,Dihydroergocryptine,Chemical_MESH_D025443,['DRD2'],['Gene_1813']
dr:D07843,Dilazep,Chemical_MESH_D004109,['SLC29A1'],['Gene_2030']
dr:D07863,Diprenorphine,Chemical_MESH_D004174,"['OPRK1', 'OPRM1']","['Gene_4986', 'Gene_4988']"
dr:D07878,Doxylamine,Chemical_MESH_D004319,['HRH1'],['Gene_3269']
dr:D07888,eltenac,Chemical_MESH_C071200,['PTGS2'],['Gene_5743']
dr:D07889,embramine,Chemical_MESH_C005715,['HRH1'],['Gene_3269']
dr:D07904,eptazocine,Chemical_MESH_C033776,['OPRK1'],['Gene_4986']
dr:D07906,Ergotamine,Chemical_MESH_D004878,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'HTR1A', 'HTR1B', 'HTR1D']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_3350', 'Gene_3351', 'Gene_3352']"
dr:D07919,17 beta-estradiol hemisuccinate,Chemical_MESH_C016430,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D07920,estriol succinate,Chemical_MESH_C009341,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D07928,17 alpha-ethinyl-3-isopropylsulfonyloxyestradiol,Chemical_MESH_C011465,['ESR1'],['Gene_2099']
dr:D07929,Ethylmorphine,Chemical_MESH_D005036,['OPRM1'],['Gene_4988']
dr:D07932,etiproston,Chemical_MESH_C092017,['PTGFR'],['Gene_5737']
dr:D07937,Etorphine,Chemical_MESH_D005048,"['OPRM1', 'OPRK1', 'OPRD1']","['Gene_4988', 'Gene_4986', 'Gene_4985']"
dr:D07939,ethynodiol,Chemical_MESH_C014546,"['PGR', 'ESR1']","['Gene_5241', 'Gene_2099']"
dr:D07957,fertirelin,Chemical_MESH_C009936,['GNRHR'],['Gene_2798']
dr:D07966,fludarabine,Chemical_MESH_C024352,['RRM1'],['Gene_6240']
dr:D07967,Fludrocortisone,Chemical_MESH_D005438,['NR3C2'],['Gene_4306']
dr:D07968,Flurogestone Acetate,Chemical_MESH_D003425,['PGR'],['Gene_5241']
dr:D07969,fluindione,Chemical_MESH_C017673,['VKORC1'],['Gene_79001']
dr:D07976,flupenthixol decanoate,Chemical_MESH_C007761,"['DRD1', 'DRD2']","['Gene_1812', 'Gene_1813']"
dr:D07980,fluprednidene acetate,Chemical_MESH_C100064,['NR3C1'],['Gene_2908']
dr:D07992,Fosinopril,Chemical_MESH_D017328,['ACE'],['Gene_1636']
dr:D08024,vosaroxin,Chemical_MESH_C485113,"['TOP2A', 'TOP2B']","['Gene_7153', 'Gene_7155']"
dr:D08040,Histamine,Chemical_MESH_D006632,"['HRH1', 'HRH2', 'HRH3', 'HRH4']","['Gene_3269', 'Gene_3274', 'Gene_11255', 'Gene_59340']"
dr:D08041,homochlorocyclizine,Chemical_MESH_C034022,['HRH1'],['Gene_3269']
dr:D08044,Hydralazine,Chemical_MESH_D006830,['AOC3'],['Gene_8639']
dr:D08045,Hydrocodone,Chemical_MESH_D006853,['OPRM1'],['Gene_4988']
dr:D08052,17-alpha-Hydroxyprogesterone,Chemical_MESH_D019326,['PGR'],['Gene_5241']
dr:D08058,ibuprofen arginine,Chemical_MESH_C106674,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D08067,azilsartan medoxomil,Chemical_MESH_C557413,['AGTR1'],['Gene_185']
dr:D08078,indenolol,Chemical_MESH_C002989,"['ADRB1', 'ADRB2']","['Gene_153', 'Gene_154']"
dr:D08093,isoxsuprine lactate,Chemical_MESH_C034436,['ADRB2'],['Gene_154']
dr:D08094,itopride,Chemical_MESH_C102254,"['DRD2', 'ACHE']","['Gene_1813', 'Gene_43']"
dr:D08100,ketobemidone,Chemical_MESH_C012394,"['OPRM1', 'OPRK1', 'OPRD1']","['Gene_4988', 'Gene_4986', 'Gene_4985']"
dr:D08102,ketoprofen lysine,Chemical_MESH_C029946,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D08104,Ketorolac,Chemical_MESH_D020910,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D08123,Levorphanol,Chemical_MESH_D007981,['OPRM1'],['Gene_4988']
dr:D08157,mazaticol,Chemical_MESH_C003706,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D08161,mebhydroline,Chemical_MESH_C005139,['HRH1'],['Gene_3269']
dr:D08166,Medroxyprogesterone,Chemical_MESH_D008525,['PGR'],['Gene_5241']
dr:D08167,Megestrol,Chemical_MESH_D008535,['PGR'],['Gene_5241']
dr:D08170,Melatonin,Chemical_MESH_D008550,"['MTNR1A', 'MTNR1B']","['Gene_4543', 'Gene_4544']"
dr:D08193,Methenolone,Chemical_MESH_D008710,['AR'],['Gene_367']
dr:D08196,Methandriol,Chemical_MESH_D008695,['AR'],['Gene_367']
dr:D08206,N-methylephedrine,Chemical_MESH_C041707,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_150', 'Gene_151', 'Gene_152', 'Gene_153', 'Gene_154', 'Gene_155']"
dr:D08221,varespladib methyl,Chemical_MESH_C545088,['PLA2G7'],['Gene_7941']
dr:D08235,mosapramine,Chemical_MESH_C046384,"['DRD2', 'HTR2A']","['Gene_1813', 'Gene_3356']"
dr:D08247,Nalorphine,Chemical_MESH_D009269,"['OPRM1', 'OPRK1']","['Gene_4988', 'Gene_4986']"
dr:D08250,Nandrolone,Chemical_MESH_D009277,['AR'],['Gene_367']
dr:D08251,19-norandrostenololylaurate,Chemical_MESH_C105833,['AR'],['Gene_367']
dr:D08275,Niflumic Acid,Chemical_MESH_D009544,"['PTGS2', 'CLCA1', 'CLCA2', 'CLCA4']","['Gene_5743', 'Gene_1179', 'Gene_9635', 'Gene_22802']"
dr:D08277,WAY-362450,Chemical_MESH_C540004,['NR1H4'],['Gene_9971']
dr:D08279,tozasertib,Chemical_MESH_C484810,"['AURKA', 'AURKB', 'AURKC', 'ABL1', 'FLT3']","['Gene_6790', 'Gene_9212', 'Gene_6795', 'Gene_25', 'Gene_2322']"
dr:D08281,nomegestrol acetate,Chemical_MESH_C038501,['PGR'],['Gene_5241']
dr:D08282,vanillyl-N-nonylamide,Chemical_MESH_C005871,['TRPV1'],['Gene_7442']
dr:D08283,Nordazepam,Chemical_MESH_D003708,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D08285,norethindrone enanthate,Chemical_MESH_C024319,['PGR'],['Gene_5241']
dr:D08294,olprinone,Chemical_MESH_C059498,"['PDE3A', 'PDE3B']","['Gene_5139', 'Gene_5140']"
dr:D08301,Centchroman,Chemical_MESH_D002486,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D08340,Perhexiline,Chemical_MESH_D010480,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CPT1A', 'CPT1B', 'CPT1C', 'CPT2']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779', 'Gene_1374', 'Gene_1375', 'Gene_126129', 'Gene_1376']"
dr:D08341,perphenazine decanoate,Chemical_MESH_C047342,['DRD2'],['Gene_1813']
dr:D08342,perphenazine enanthate,Chemical_MESH_C028675,['DRD2'],['Gene_1813']
dr:D08351,Phenformin,Chemical_MESH_D010629,"['PRKAA1', 'PRKAA2']","['Gene_5562', 'Gene_5563']"
dr:D08354,Phenindione,Chemical_MESH_D010630,['VKORC1'],['Gene_79001']
dr:D08369,polyphloroglucinol phosphate,Chemical_MESH_C008978,['COMT'],['Gene_1312']
dr:D08374,piketoprofen,Chemical_MESH_C048832,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D08385,pipothiazine,Chemical_MESH_C084783,"['DRD2', 'DRD1', 'HTR2A', 'HTR1A']","['Gene_1813', 'Gene_1812', 'Gene_3356', 'Gene_3350']"
dr:D08392,pirlindole,Chemical_MESH_C009830,['MAOA'],['Gene_4128']
dr:D08408,pranlukast,Chemical_MESH_C047681,['CYSLTR1'],['Gene_10800']
dr:D08409,Dehydroepiandrosterone,Chemical_MESH_D003687,"['AR', 'ESR1', 'ESR2']","['Gene_367', 'Gene_2099', 'Gene_2100']"
dr:D08412,mecortolon,Chemical_MESH_C002442,['NR3C1'],['Gene_2908']
dr:D08413,prednisolone 21-3-sulfobenzoate,Chemical_MESH_C013218,['NR3C1'],['Gene_2908']
dr:D08414,prednisolone tetrahydrophthalate,Chemical_MESH_C017668,['NR3C1'],['Gene_2908']
dr:D08415,prednisolone 21-stearoylglycolate,Chemical_MESH_C003312,['NR3C1'],['Gene_2908']
dr:D08416,Nisone,Chemical_MESH_C063340,['NR3C1'],['Gene_2908']
dr:D08429,proligestone,Chemical_MESH_C017677,"['PGR', 'NR3C1']","['Gene_5241', 'Gene_2908']"
dr:D08431,Promegestone,Chemical_MESH_D011397,['PGR'],['Gene_5241']
dr:D08458,quinidine gluconate,Chemical_MESH_C016713,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D08459,phenobarbital quinidine,Chemical_MESH_C033457,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D08477,retinyl propionate,Chemical_MESH_C055385,"['RARA', 'RARB', 'RARG']","['Gene_5914', 'Gene_5915', 'Gene_5916']"
dr:D08487,romifidine,Chemical_MESH_C076257,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D08494,desacetyl-TZU-0460,Chemical_MESH_C050717,['HRH2'],['Gene_3274']
dr:D08495,roxatidine acetate,Chemical_MESH_C053742,['HRH2'],['Gene_3274']
dr:D08501,trolamine salicylate,Chemical_MESH_C032758,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D08503,toceranib phosphate,Chemical_MESH_C464577,"['KIT', 'KDR', 'PDGFRA', 'PDGFRB']","['Gene_3815', 'Gene_3791', 'Gene_5156', 'Gene_5159']"
dr:D08507,sarmazenil,Chemical_MESH_C102747,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D08509,Sermorelin,Chemical_MESH_D017337,['GHRHR'],['Gene_2692']
dr:D08554,"1 alpha,24-dihydroxyvitamin D3",Chemical_MESH_C023850,['VDR'],['Gene_7421']
dr:D08573,testosterone decanoate,Chemical_MESH_C041677,['AR'],['Gene_367']
dr:D08574,testosterone 17-phenylpropionate,Chemical_MESH_C035458,['AR'],['Gene_367']
dr:D08575,Tetrabenazine,Chemical_MESH_D013747,['SLC18A2'],['Gene_6571']
dr:D08591,tiaprost,Chemical_MESH_C039967,['PTGFR'],['Gene_5737']
dr:D08595,tiemonium methylsulfate,Chemical_MESH_C020526,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D08603,Thioguanine,Chemical_MESH_D013866,['HPRT1'],['Gene_3251']
dr:D08610,tixocortol,Chemical_MESH_C040971,['NR3C1'],['Gene_2908']
dr:D08616,3-(4-(4-(3-methyl-1-phenyl-1H-pyrazol-5-yl)piperazin-1-yl)pyrrolidin-2-ylcarbonyl)thiazolidine,Chemical_MESH_C579035,['DPP4'],['Gene_1803']
dr:D08631,carmegliptin,Chemical_MESH_C552198,['DPP4'],['Gene_1803']
dr:D08635,acetyl-2-naphthylalanyl-3-chlorophenylalanyl-1-oxohexadecyl-seryl-4-aminophenylalanyl(hydroorotyl)-4-aminophenylalanyl(carbamoyl)-leucyl-ILys-prolyl-alaninamide,Chemical_MESH_C431566,['GNRHR'],['Gene_2798']
dr:D08646,Adenosine Triphosphate,Chemical_MESH_D000255,"['ADORA1', 'ADORA2A', 'ADORA2B', 'ADORA3']","['Gene_134', 'Gene_135', 'Gene_136', 'Gene_140']"
dr:D08657,apricoxib,Chemical_MESH_C514354,['PTGS2'],['Gene_5743']
dr:D08691,clopenthixol acetate ester,Chemical_MESH_C060342,"['DRD1', 'DRD2']","['Gene_1812', 'Gene_1813']"
dr:D08836,acetosulfame,Chemical_MESH_C006362,"['TAS1R2', 'TAS1R3']","['Gene_80834', 'Gene_83756']"
dr:D08837,aclidinium bromide,Chemical_MESH_C542859,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D08838,Z 338,Chemical_MESH_C410959,['ACHE'],['Gene_43']
dr:D08845,aleglitazar,Chemical_MESH_C542437,"['PPARA', 'PPARG']","['Gene_5465', 'Gene_5468']"
dr:D08850,amibegron,Chemical_MESH_C076252,['ADRB3'],['Gene_155']
dr:D08855,anacetrapib,Chemical_MESH_C530884,['CETP'],['Gene_1071']
dr:D08856,anamorelin,Chemical_MESH_C000593861,['GHSR'],['Gene_2693']
dr:D08859,apratastat,Chemical_MESH_C484302,"['ADAM17', 'MMP13']","['Gene_6868', 'Gene_4322']"
dr:D08860,apremilast,Chemical_MESH_C505730,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144']"
dr:D08861,arbaclofen placarbil,Chemical_MESH_C543531,"['GABBR1', 'GABBR2']","['Gene_2550', 'Gene_9568']"
dr:D08864,azilsartan,Chemical_MESH_C521273,['AGTR1'],['Gene_185']
dr:D08868,2-methylene-19-nor-(20S)-1 alpha-hydroxy-bishomopregnacalciferol,Chemical_MESH_C521167,['VDR'],['Gene_7421']
dr:D08869,begacestat,Chemical_MESH_C539549,"['PSEN1', 'PSENEN', 'NCSTN', 'APH1A']","['Gene_5663', 'Gene_55851', 'Gene_23385', 'Gene_51107']"
dr:D08870,belinostat,Chemical_MESH_C487081,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC5', 'HDAC6', 'HDAC7', 'HDAC8', 'HDAC9', 'HDAC10', 'HDAC11']","['Gene_3065', 'Gene_3066', 'Gene_8841', 'Gene_9759', 'Gene_10014', 'Gene_10013', 'Gene_51564', 'Gene_55869', 'Gene_9734', 'Gene_83933', 'Gene_79885']"
dr:D08873,betrixaban,Chemical_MESH_C543086,['F10'],['Gene_2159']
dr:D08878,brivanib,Chemical_MESH_C509922,"['KDR', 'FGFR1']","['Gene_3791', 'Gene_2260']"
dr:D08879,brivaracetam,Chemical_MESH_C482793,['SV2A'],['Gene_9900']
dr:D08880,carfilzomib,Chemical_MESH_C524865,['PSMB5'],['Gene_5693']
dr:D08881,cediranib,Chemical_MESH_C500926,"['FLT1', 'KDR', 'FLT4']","['Gene_2321', 'Gene_3791', 'Gene_2324']"
dr:D08890,2-(4-(4-chlorobenzoyl)phenoxy)-2-methylpropanoic acid,Chemical_MESH_C533234,['PPARA'],['Gene_5465']
dr:D08892,clevidipine,Chemical_MESH_C118563,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D08897,dapagliflozin,Chemical_MESH_C529054,['SLC5A2'],['Gene_6524']
dr:D08900,ridaforolimus,Chemical_MESH_C515074,['MTOR'],['Gene_2475']
dr:D08903,Dexlansoprazole,Chemical_MESH_D064748,"['ATP4A', 'ATP4B']","['Gene_495', 'Gene_496']"
dr:D08907,4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one,Chemical_MESH_C500007,"['FLT3', 'PDGFRB', 'KIT', 'FGFR3', 'FLT1', 'KDR', 'FLT4']","['Gene_2322', 'Gene_5159', 'Gene_3815', 'Gene_2261', 'Gene_2321', 'Gene_3791', 'Gene_2324']"
dr:D08910,Clomiphene,Chemical_MESH_D002996,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D08913,"N-(4-chlorophenyl)-N-(2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl)-4-methoxypyrrolidiine-1,2-dicarboxamide",Chemical_MESH_C523986,['F10'],['Gene_2159']
dr:D08914,eribulin,Chemical_MESH_C490954,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['Gene_10381', 'Gene_10382', 'Gene_10383', 'Gene_203068', 'Gene_347688', 'Gene_347733', 'Gene_7280', 'Gene_81027', 'Gene_84617']"
dr:D08917,gamma-Glu-S-BzCys-PhGly diethyl ester,Chemical_MESH_C096329,['GSTP1'],['Gene_2950']
dr:D08935,ispronicline,Chemical_MESH_C490152,"['CHRNA4', 'CHRNB2']","['Gene_1137', 'Gene_1141']"
dr:D08940,MK-0524,Chemical_MESH_C518174,['PTGDR'],['Gene_5729']
dr:D08949,naveglitazar,Chemical_MESH_C517861,['PPARA'],['Gene_5465']
dr:D08950,neratinib,Chemical_MESH_C487932,"['EGFR', 'ERBB2', 'ERBB4']","['Gene_1956', 'Gene_2064', 'Gene_2066']"
dr:D08954,obatoclax,Chemical_MESH_C520962,['BCL2'],['Gene_596']
dr:D08955,odanacatib,Chemical_MESH_C527128,['CTSK'],['Gene_1513']
dr:D08958,Ospemifene,Chemical_MESH_C119141,['ESR1'],['Gene_2099']
dr:D08963,pamapimod,Chemical_MESH_C533858,['MAPK14'],['Gene_1432']
dr:D08964,perampanel,Chemical_MESH_C551441,"['GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']","['Gene_2890', 'Gene_2891', 'Gene_2892', 'Gene_2893']"
dr:D08969,pimavanserin,Chemical_MESH_C510793,"['HTR2A', 'HTR2C']","['Gene_3356', 'Gene_3358']"
dr:D08970,piragliatin,Chemical_MESH_C553963,['GCK'],['Gene_2645']
dr:D08971,plerixafor,Chemical_MESH_C088327,['CXCR4'],['Gene_7852']
dr:D08976,pomalidomide,Chemical_MESH_C467566,"['TNF', 'IL6']","['Gene_7124', 'Gene_3569']"
dr:D08978,pralnacasan,Chemical_MESH_C476331,['CASP1'],['Gene_834']
dr:D08981,CX 3543,Chemical_MESH_C545184,"['TOP2A', 'TOP2B']","['Gene_7153', 'Gene_7155']"
dr:D08984,reparixin,Chemical_MESH_C490707,"['CXCR1', 'CXCR2']","['Gene_3577', 'Gene_3579']"
dr:D08986,GSK221149A,Chemical_MESH_C522194,['OXTR'],['Gene_5021']
dr:D08988,rolapitant,Chemical_MESH_C578834,['TACR1'],['Gene_6869']
dr:D08989,rolofylline,Chemical_MESH_C073525,['ADORA1'],['Gene_134']
dr:D08996,saxagliptin,Chemical_MESH_C502994,['DPP4'],['Gene_1803']
dr:D09003,2-(2-(4-chlorophenyl)ethoxy)adenosine,Chemical_MESH_C476036,['ADORA2A'],['Gene_135']
dr:D09008,"2-((2'-amino)propionyl)aminobicyclo(3.1.0)hexane-2,6-dicarboxylic acid",Chemical_MESH_C503966,"['GRM2', 'GRM3']","['Gene_2912', 'Gene_2913']"
dr:D09009,N-(3-(4-chlorophenyl)-2-(3-cyanophenyl)-1-methylpropyl)-2-methyl-2-((5-(trifluoromethyl)pyridin-2-yl)oxy)propanamide,Chemical_MESH_C521311,['CNR1'],['Gene_1268']
dr:D09010,tarenflurbil,Chemical_MESH_C505522,"['PSEN1', 'PSENEN', 'NCSTN', 'APH1A']","['Gene_5663', 'Gene_55851', 'Gene_23385', 'Gene_51107']"
dr:D09014,terameprocol,Chemical_MESH_C076852,['SP1'],['Gene_6667']
dr:D09020,tofimilast,Chemical_MESH_C517806,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144']"
dr:D09033,voclosporin,Chemical_MESH_C484071,"['PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'PPP3R2', 'CHP1']","['Gene_5530', 'Gene_5532', 'Gene_5533', 'Gene_5534', 'Gene_5535', 'Gene_11261']"
dr:D09035,YM 872,Chemical_MESH_C110629,"['GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']","['Gene_2890', 'Gene_2891', 'Gene_2892', 'Gene_2893']"
dr:D09038,remikiren,Chemical_MESH_C065581,['REN'],['Gene_5972']
dr:D09198,YM 529,Chemical_MESH_C087958,['FDPS'],['Gene_2224']
dr:D09205,prucalopride,Chemical_MESH_C406662,['HTR4'],['Gene_3360']
dr:D09208,cetilistat,Chemical_MESH_C520092,['PNLIP'],['Gene_5406']
dr:D09215,eslicarbazepine,Chemical_MESH_C571001,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D09318,indacaterol,Chemical_MESH_C510790,['ADRB2'],['Gene_154']
dr:D09333,dutogliptin,Chemical_MESH_C552164,['DPP4'],['Gene_1803']
dr:D09335,elagolix,Chemical_MESH_C539351,['GNRHR'],['Gene_2798']
dr:D09338,entinostat,Chemical_MESH_C118739,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC5', 'HDAC6', 'HDAC7', 'HDAC8', 'HDAC9', 'HDAC10', 'HDAC11']","['Gene_3065', 'Gene_3066', 'Gene_8841', 'Gene_9759', 'Gene_10014', 'Gene_10013', 'Gene_51564', 'Gene_55869', 'Gene_9734', 'Gene_83933', 'Gene_79885']"
