kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D07268,ibuproxam,chemical_mesh_c025377,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D07269,dexketoprofen trometamol,chemical_mesh_c118296,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D07272,dimethyltubocurarine,chemical_mesh_c015836,"['CHRNA2', 'CHRNA3', 'CHRNA4', 'CHRNA5', 'CHRNA6', 'CHRNA7', 'CHRNA9', 'CHRNA10', 'CHRNB2', 'CHRNB3', 'CHRNB4']","['gene_1135', 'gene_1136', 'gene_1137', 'gene_1138', 'gene_8973', 'gene_1139', 'gene_55584', 'gene_57053', 'gene_1141', 'gene_1142', 'gene_1143']"
dr:D07273,fazadinium,chemical_mesh_c084773,"['CHRNA2', 'CHRNA3', 'CHRNA4', 'CHRNA5', 'CHRNA6', 'CHRNA7', 'CHRNA9', 'CHRNA10', 'CHRNB2', 'CHRNB3', 'CHRNB4']","['gene_1135', 'gene_1136', 'gene_1137', 'gene_1138', 'gene_8973', 'gene_1139', 'gene_55584', 'gene_57053', 'gene_1141', 'gene_1142', 'gene_1143']"
dr:D07278,tisopurine,chemical_mesh_c005832,['XDH'],['gene_7498']
dr:D07285,nicomorphine,chemical_mesh_c008549,['OPRM1'],['gene_4988']
dr:D07286,Heroin,chemical_mesh_d003932,['OPRM1'],['gene_4988']
dr:D07294,propacetamol,chemical_mesh_c063776,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D07298,barbexaclone,chemical_mesh_c011019,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D07302,bornaprine,chemical_mesh_c006088,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D07305,Piribedil,chemical_mesh_d010891,"['DRD2', 'DRD3']","['gene_1813', 'gene_1814']"
dr:D07306,budipine,chemical_mesh_c026710,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D']","['gene_2902', 'gene_2903', 'gene_2904', 'gene_2905', 'gene_2906']"
dr:D07307,cyamemazine,chemical_mesh_c028457,"['HTR2C', 'HTR2A']","['gene_3358', 'gene_3356']"
dr:D07309,metylperon,chemical_mesh_c008522,['DRD2'],['gene_1813']
dr:D07312,levosulpiride,chemical_mesh_c078143,['DRD2'],['gene_1813']
dr:D07316,captodiamine,chemical_mesh_c495502,"['HTR2C', 'SIGMAR1', 'DRD3']","['gene_3358', 'gene_10280', 'gene_1814']"
dr:D07326,triazulenone,chemical_mesh_c020168,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D07330,Chlormethiazole,chemical_mesh_d002719,['GABRA1'],['gene_2554']
dr:D07334,imipramine N-oxide,chemical_mesh_c002921,"['SLC6A4', 'SLC6A2']","['gene_6532', 'gene_6530']"
dr:D07337,Nialamide,chemical_mesh_d009526,"['MAOA', 'MAOB']","['gene_4128', 'gene_4129']"
dr:D07349,Glycerylphosphorylcholine,chemical_mesh_d005997,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D07377,bambuterol,chemical_mesh_c047766,['ADRB2'],['gene_154']
dr:D07385,pholcodine,chemical_mesh_c008872,['OPRM1'],['gene_4988']
dr:D07401,oxomemazine,chemical_mesh_c119593,['HRH1'],['gene_3269']
dr:D07402,levocetirizine,chemical_mesh_c472067,['HRH1'],['gene_3269']
dr:D07405,tritoqualine,chemical_mesh_c003722,['HDC'],['gene_3067']
dr:D07407,rupatadine,chemical_mesh_c103639,"['HRH1', 'PTAFR']","['gene_3269', 'gene_5724']"
dr:D07449,amitriptyline N-oxide,chemical_mesh_c006566,"['SLC6A4', 'SLC6A2']","['gene_6532', 'gene_6530']"
dr:D07453,ST 679,chemical_mesh_c065762,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D07456,Dihydrotestosterone,chemical_mesh_d013196,['AR'],['gene_367']
dr:D07464,Paramethasone,chemical_mesh_d010248,['NR3C1'],['gene_2908']
dr:D07509,benidipine,chemical_mesh_c061004,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D07536,boldenone,chemical_mesh_c013915,['AR'],['gene_367']
dr:D07555,Acetyldigoxins,chemical_mesh_d000113,"['ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['gene_476', 'gene_477', 'gene_478', 'gene_480']"
dr:D07568,4-aminomethylbenzoic acid,chemical_mesh_c015668,['PLG'],['gene_5340']
dr:D07577,BAY 58-2667,chemical_mesh_c480588,"['GUCY1A1', 'GUCY1B1']","['gene_2982', 'gene_2983']"
dr:D07578,eldecalcitol,chemical_mesh_c547512,['VDR'],['gene_7421']
dr:D07580,acetylsalicylic acid lysinate,chemical_mesh_c010395,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D07603,caffeine citrate,chemical_mesh_c026189,"['ADORA1', 'ADORA2A', 'PDE1B', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE5A']","['gene_134', 'gene_135', 'gene_5153', 'gene_5138', 'gene_5139', 'gene_5140', 'gene_5141', 'gene_5142', 'gene_5143', 'gene_5144', 'gene_8654']"
dr:D07608,carazolol,chemical_mesh_c014382,['ADRB2'],['gene_154']
dr:D07616,Carbimazole,chemical_mesh_d002231,['TPO'],['gene_7173']
dr:D07667,cevimeline,chemical_mesh_c059240,['CHRM3'],['gene_1131']
dr:D07700,cinitapride,chemical_mesh_c045316,"['HTR1A', 'HTR1B', 'HTR1D', 'HTR1E', 'HTR1F', 'HTR4', 'HTR2A', 'HTR2B', 'HTR2C']","['gene_3350', 'gene_3351', 'gene_3352', 'gene_3354', 'gene_3355', 'gene_3360', 'gene_3356', 'gene_3357', 'gene_3358']"
dr:D07741,ZD4054,chemical_mesh_c511404,['EDNRA'],['gene_1909']
dr:D07766,Cyproterone,chemical_mesh_d003534,['AR'],['gene_367']
dr:D07784,chlordesmethyldiazepam,chemical_mesh_c013434,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D07792,Desoxycorticosterone,chemical_mesh_d003900,['NR3C2'],['gene_4306']
dr:D07797,Dexamethasone Isonicotinate,chemical_mesh_d003908,['NR3C1'],['gene_2908']
dr:D07818,diclofenac hydroxyethylpyrrolidine,chemical_mesh_c064142,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D07833,Dihydroergocristine,chemical_mesh_d025442,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152']"
dr:D07835,Dihydroergocryptine,chemical_mesh_d025443,['DRD2'],['gene_1813']
dr:D07843,Dilazep,chemical_mesh_d004109,['SLC29A1'],['gene_2030']
dr:D07863,Diprenorphine,chemical_mesh_d004174,"['OPRK1', 'OPRM1']","['gene_4986', 'gene_4988']"
dr:D07878,Doxylamine,chemical_mesh_d004319,['HRH1'],['gene_3269']
dr:D07888,eltenac,chemical_mesh_c071200,['PTGS2'],['gene_5743']
dr:D07889,embramine,chemical_mesh_c005715,['HRH1'],['gene_3269']
dr:D07904,eptazocine,chemical_mesh_c033776,['OPRK1'],['gene_4986']
dr:D07906,Ergotamine,chemical_mesh_d004878,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'HTR1A', 'HTR1B', 'HTR1D']","['gene_148', 'gene_147', 'gene_146', 'gene_3350', 'gene_3351', 'gene_3352']"
dr:D07920,estriol succinate,chemical_mesh_c009341,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D07928,17 alpha-ethinyl-3-isopropylsulfonyloxyestradiol,chemical_mesh_c011465,['ESR1'],['gene_2099']
dr:D07929,Ethylmorphine,chemical_mesh_d005036,['OPRM1'],['gene_4988']
dr:D07937,Etorphine,chemical_mesh_d005048,"['OPRM1', 'OPRK1', 'OPRD1']","['gene_4988', 'gene_4986', 'gene_4985']"
dr:D07966,fludarabine,chemical_mesh_c024352,['RRM1'],['gene_6240']
dr:D07967,Fludrocortisone,chemical_mesh_d005438,['NR3C2'],['gene_4306']
dr:D07968,Flurogestone Acetate,chemical_mesh_d003425,['PGR'],['gene_5241']
dr:D07969,fluindione,chemical_mesh_c017673,['VKORC1'],['gene_79001']
dr:D07976,flupenthixol decanoate,chemical_mesh_c007761,"['DRD1', 'DRD2']","['gene_1812', 'gene_1813']"
dr:D07992,Fosinopril,chemical_mesh_d017328,['ACE'],['gene_1636']
dr:D08024,vosaroxin,chemical_mesh_c485113,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D08040,Histamine,chemical_mesh_d006632,"['HRH1', 'HRH2', 'HRH3', 'HRH4']","['gene_3269', 'gene_3274', 'gene_11255', 'gene_59340']"
dr:D08041,homochlorocyclizine,chemical_mesh_c034022,['HRH1'],['gene_3269']
dr:D08044,Hydralazine,chemical_mesh_d006830,['AOC3'],['gene_8639']
dr:D08045,Hydrocodone,chemical_mesh_d006853,['OPRM1'],['gene_4988']
dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326,['PGR'],['gene_5241']
dr:D08058,ibuprofen arginine,chemical_mesh_c106674,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D08067,azilsartan medoxomil,chemical_mesh_c557413,['AGTR1'],['gene_185']
dr:D08078,indenolol,chemical_mesh_c002989,"['ADRB1', 'ADRB2']","['gene_153', 'gene_154']"
dr:D08094,itopride,chemical_mesh_c102254,"['DRD2', 'ACHE']","['gene_1813', 'gene_43']"
dr:D08100,ketobemidone,chemical_mesh_c012394,"['OPRM1', 'OPRK1', 'OPRD1']","['gene_4988', 'gene_4986', 'gene_4985']"
dr:D08102,ketoprofen lysine,chemical_mesh_c029946,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D08104,Ketorolac,chemical_mesh_d020910,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D08123,Levorphanol,chemical_mesh_d007981,['OPRM1'],['gene_4988']
dr:D08161,mebhydroline,chemical_mesh_c005139,['HRH1'],['gene_3269']
dr:D08166,Medroxyprogesterone,chemical_mesh_d008525,['PGR'],['gene_5241']
dr:D08167,Megestrol,chemical_mesh_d008535,['PGR'],['gene_5241']
dr:D08170,Melatonin,chemical_mesh_d008550,"['MTNR1A', 'MTNR1B']","['gene_4543', 'gene_4544']"
dr:D08193,Methenolone,chemical_mesh_d008710,['AR'],['gene_367']
dr:D08196,Methandriol,chemical_mesh_d008695,['AR'],['gene_367']
dr:D08206,N-methylephedrine,chemical_mesh_c041707,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152', 'gene_153', 'gene_154', 'gene_155']"
dr:D08221,varespladib methyl,chemical_mesh_c545088,['PLA2G7'],['gene_7941']
dr:D08235,mosapramine,chemical_mesh_c046384,"['DRD2', 'HTR2A']","['gene_1813', 'gene_3356']"
dr:D08247,Nalorphine,chemical_mesh_d009269,"['OPRM1', 'OPRK1']","['gene_4988', 'gene_4986']"
dr:D08250,Nandrolone,chemical_mesh_d009277,['AR'],['gene_367']
dr:D08275,Niflumic Acid,chemical_mesh_d009544,"['PTGS2', 'CLCA1', 'CLCA2', 'CLCA4']","['gene_5743', 'gene_1179', 'gene_9635', 'gene_22802']"
dr:D08277,WAY-362450,chemical_mesh_c540004,['NR1H4'],['gene_9971']
dr:D08279,tozasertib,chemical_mesh_c484810,"['AURKA', 'AURKB', 'AURKC', 'ABL1', 'FLT3']","['gene_6790', 'gene_9212', 'gene_6795', 'gene_25', 'gene_2322']"
dr:D08281,nomegestrol acetate,chemical_mesh_c038501,['PGR'],['gene_5241']
dr:D08282,vanillyl-N-nonylamide,chemical_mesh_c005871,['TRPV1'],['gene_7442']
dr:D08283,Nordazepam,chemical_mesh_d003708,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D08285,norethindrone enanthate,chemical_mesh_c024319,['PGR'],['gene_5241']
dr:D08294,olprinone,chemical_mesh_c059498,"['PDE3A', 'PDE3B']","['gene_5139', 'gene_5140']"
dr:D08301,Centchroman,chemical_mesh_d002486,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D08340,Perhexiline,chemical_mesh_d010480,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CPT1A', 'CPT1B', 'CPT1C', 'CPT2']","['gene_775', 'gene_776', 'gene_778', 'gene_779', 'gene_1374', 'gene_1375', 'gene_126129', 'gene_1376']"
dr:D08341,perphenazine decanoate,chemical_mesh_c047342,['DRD2'],['gene_1813']
dr:D08342,perphenazine enanthate,chemical_mesh_c028675,['DRD2'],['gene_1813']
dr:D08351,Phenformin,chemical_mesh_d010629,"['PRKAA1', 'PRKAA2']","['gene_5562', 'gene_5563']"
dr:D08354,Phenindione,chemical_mesh_d010630,['VKORC1'],['gene_79001']
dr:D08385,pipothiazine,chemical_mesh_c084783,"['DRD2', 'DRD1', 'HTR2A', 'HTR1A']","['gene_1813', 'gene_1812', 'gene_3356', 'gene_3350']"
dr:D08392,pirlindole,chemical_mesh_c009830,['MAOA'],['gene_4128']
dr:D08408,pranlukast,chemical_mesh_c047681,['CYSLTR1'],['gene_10800']
dr:D08409,Dehydroepiandrosterone,chemical_mesh_d003687,"['AR', 'ESR1', 'ESR2']","['gene_367', 'gene_2099', 'gene_2100']"
dr:D08413,prednisolone 21-3-sulfobenzoate,chemical_mesh_c013218,['NR3C1'],['gene_2908']
dr:D08429,proligestone,chemical_mesh_c017677,"['PGR', 'NR3C1']","['gene_5241', 'gene_2908']"
dr:D08431,Promegestone,chemical_mesh_d011397,['PGR'],['gene_5241']
dr:D08458,quinidine gluconate,chemical_mesh_c016713,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D08477,retinyl propionate,chemical_mesh_c055385,"['RARA', 'RARB', 'RARG']","['gene_5914', 'gene_5915', 'gene_5916']"
dr:D08487,romifidine,chemical_mesh_c076257,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_150', 'gene_151', 'gene_152']"
dr:D08495,roxatidine acetate,chemical_mesh_c053742,['HRH2'],['gene_3274']
dr:D08501,trolamine salicylate,chemical_mesh_c032758,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D08503,toceranib phosphate,chemical_mesh_c464577,"['KIT', 'KDR', 'PDGFRA', 'PDGFRB']","['gene_3815', 'gene_3791', 'gene_5156', 'gene_5159']"
dr:D08507,sarmazenil,chemical_mesh_c102747,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D08554,"1 alpha,24-dihydroxyvitamin D3",chemical_mesh_c023850,['VDR'],['gene_7421']
dr:D08573,testosterone decanoate,chemical_mesh_c041677,['AR'],['gene_367']
dr:D08575,Tetrabenazine,chemical_mesh_d013747,['SLC18A2'],['gene_6571']
dr:D08603,Thioguanine,chemical_mesh_d013866,['HPRT1'],['gene_3251']
dr:D08610,tixocortol,chemical_mesh_c040971,['NR3C1'],['gene_2908']
dr:D08616,3-(4-(4-(3-methyl-1-phenyl-1H-pyrazol-5-yl)piperazin-1-yl)pyrrolidin-2-ylcarbonyl)thiazolidine,chemical_mesh_c579035,['DPP4'],['gene_1803']
dr:D08631,carmegliptin,chemical_mesh_c552198,['DPP4'],['gene_1803']
dr:D08635,acetyl-2-naphthylalanyl-3-chlorophenylalanyl-1-oxohexadecyl-seryl-4-aminophenylalanyl(hydroorotyl)-4-aminophenylalanyl(carbamoyl)-leucyl-ILys-prolyl-alaninamide,chemical_mesh_c431566,['GNRHR'],['gene_2798']
dr:D08646,Adenosine Triphosphate,chemical_mesh_d000255,"['ADORA1', 'ADORA2A', 'ADORA2B', 'ADORA3']","['gene_134', 'gene_135', 'gene_136', 'gene_140']"
dr:D08657,apricoxib,chemical_mesh_c514354,['PTGS2'],['gene_5743']
dr:D08691,clopenthixol acetate ester,chemical_mesh_c060342,"['DRD1', 'DRD2']","['gene_1812', 'gene_1813']"
dr:D08836,acetosulfame,chemical_mesh_c006362,"['TAS1R2', 'TAS1R3']","['gene_80834', 'gene_83756']"
dr:D08837,aclidinium bromide,chemical_mesh_c542859,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D08838,Z 338,chemical_mesh_c410959,['ACHE'],['gene_43']
dr:D08845,aleglitazar,chemical_mesh_c542437,"['PPARA', 'PPARG']","['gene_5465', 'gene_5468']"
dr:D08850,amibegron,chemical_mesh_c076252,['ADRB3'],['gene_155']
dr:D08855,anacetrapib,chemical_mesh_c530884,['CETP'],['gene_1071']
dr:D08856,anamorelin,chemical_mesh_c000593861,['GHSR'],['gene_2693']
dr:D08860,apremilast,chemical_mesh_c505730,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['gene_5141', 'gene_5142', 'gene_5143', 'gene_5144']"
dr:D08864,azilsartan,chemical_mesh_c521273,['AGTR1'],['gene_185']
dr:D08870,belinostat,chemical_mesh_c487081,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC5', 'HDAC6', 'HDAC7', 'HDAC8', 'HDAC9', 'HDAC10', 'HDAC11']","['gene_3065', 'gene_3066', 'gene_8841', 'gene_9759', 'gene_10014', 'gene_10013', 'gene_51564', 'gene_55869', 'gene_9734', 'gene_83933', 'gene_79885']"
dr:D08873,betrixaban,chemical_mesh_c543086,['F10'],['gene_2159']
dr:D08878,brivanib,chemical_mesh_c509922,"['KDR', 'FGFR1']","['gene_3791', 'gene_2260']"
dr:D08879,brivaracetam,chemical_mesh_c482793,['SV2A'],['gene_9900']
dr:D08880,carfilzomib,chemical_mesh_c524865,['PSMB5'],['gene_5693']
dr:D08881,cediranib,chemical_mesh_c500926,"['FLT1', 'KDR', 'FLT4']","['gene_2321', 'gene_3791', 'gene_2324']"
dr:D08892,clevidipine,chemical_mesh_c118563,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D08897,dapagliflozin,chemical_mesh_c529054,['SLC5A2'],['gene_6524']
dr:D08900,ridaforolimus,chemical_mesh_c515074,['MTOR'],['gene_2475']
dr:D08903,Dexlansoprazole,chemical_mesh_d064748,"['ATP4A', 'ATP4B']","['gene_495', 'gene_496']"
dr:D08907,4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one,chemical_mesh_c500007,"['FLT3', 'PDGFRB', 'KIT', 'FGFR3', 'FLT1', 'KDR', 'FLT4']","['gene_2322', 'gene_5159', 'gene_3815', 'gene_2261', 'gene_2321', 'gene_3791', 'gene_2324']"
dr:D08910,Clomiphene,chemical_mesh_d002996,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D08914,eribulin,chemical_mesh_c490954,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['gene_10381', 'gene_10382', 'gene_10383', 'gene_203068', 'gene_347688', 'gene_347733', 'gene_7280', 'gene_81027', 'gene_84617']"
dr:D08917,gamma-Glu-S-BzCys-PhGly diethyl ester,chemical_mesh_c096329,['GSTP1'],['gene_2950']
dr:D08935,ispronicline,chemical_mesh_c490152,"['CHRNA4', 'CHRNB2']","['gene_1137', 'gene_1141']"
dr:D08940,MK-0524,chemical_mesh_c518174,['PTGDR'],['gene_5729']
dr:D08950,neratinib,chemical_mesh_c487932,"['EGFR', 'ERBB2', 'ERBB4']","['gene_1956', 'gene_2064', 'gene_2066']"
dr:D08954,obatoclax,chemical_mesh_c520962,['BCL2'],['gene_596']
dr:D08955,odanacatib,chemical_mesh_c527128,['CTSK'],['gene_1513']
dr:D08958,Ospemifene,chemical_mesh_c119141,['ESR1'],['gene_2099']
dr:D08963,pamapimod,chemical_mesh_c533858,['MAPK14'],['gene_1432']
dr:D08964,perampanel,chemical_mesh_c551441,"['GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']","['gene_2890', 'gene_2891', 'gene_2892', 'gene_2893']"
dr:D08969,pimavanserin,chemical_mesh_c510793,"['HTR2A', 'HTR2C']","['gene_3356', 'gene_3358']"
dr:D08970,piragliatin,chemical_mesh_c553963,['GCK'],['gene_2645']
dr:D08971,plerixafor,chemical_mesh_c088327,['CXCR4'],['gene_7852']
dr:D08976,pomalidomide,chemical_mesh_c467566,"['TNF', 'IL6']","['gene_7124', 'gene_3569']"
dr:D08978,pralnacasan,chemical_mesh_c476331,['CASP1'],['gene_834']
dr:D08984,reparixin,chemical_mesh_c490707,"['CXCR1', 'CXCR2']","['gene_3577', 'gene_3579']"
dr:D08986,GSK221149A,chemical_mesh_c522194,['OXTR'],['gene_5021']
dr:D08988,rolapitant,chemical_mesh_c578834,['TACR1'],['gene_6869']
dr:D08989,rolofylline,chemical_mesh_c073525,['ADORA1'],['gene_134']
dr:D08996,saxagliptin,chemical_mesh_c502994,['DPP4'],['gene_1803']
dr:D09008,"2-((2'-amino)propionyl)aminobicyclo(3.1.0)hexane-2,6-dicarboxylic acid",chemical_mesh_c503966,"['GRM2', 'GRM3']","['gene_2912', 'gene_2913']"
dr:D09009,N-(3-(4-chlorophenyl)-2-(3-cyanophenyl)-1-methylpropyl)-2-methyl-2-((5-(trifluoromethyl)pyridin-2-yl)oxy)propanamide,chemical_mesh_c521311,['CNR1'],['gene_1268']
dr:D09010,tarenflurbil,chemical_mesh_c505522,"['PSEN1', 'PSENEN', 'NCSTN', 'APH1A']","['gene_5663', 'gene_55851', 'gene_23385', 'gene_51107']"
dr:D09014,terameprocol,chemical_mesh_c076852,['SP1'],['gene_6667']
dr:D09033,voclosporin,chemical_mesh_c484071,"['PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'PPP3R2', 'CHP1']","['gene_5530', 'gene_5532', 'gene_5533', 'gene_5534', 'gene_5535', 'gene_11261']"
dr:D09035,YM 872,chemical_mesh_c110629,"['GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']","['gene_2890', 'gene_2891', 'gene_2892', 'gene_2893']"
dr:D09038,remikiren,chemical_mesh_c065581,['REN'],['gene_5972']
dr:D09198,YM 529,chemical_mesh_c087958,['FDPS'],['gene_2224']
dr:D09205,prucalopride,chemical_mesh_c406662,['HTR4'],['gene_3360']
dr:D09208,cetilistat,chemical_mesh_c520092,['PNLIP'],['gene_5406']
dr:D09215,eslicarbazepine,chemical_mesh_c571001,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D09318,indacaterol,chemical_mesh_c510790,['ADRB2'],['gene_154']
dr:D09333,dutogliptin,chemical_mesh_c552164,['DPP4'],['gene_1803']
dr:D09335,elagolix,chemical_mesh_c539351,['GNRHR'],['gene_2798']
dr:D09338,entinostat,chemical_mesh_c118739,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC5', 'HDAC6', 'HDAC7', 'HDAC8', 'HDAC9', 'HDAC10', 'HDAC11']","['gene_3065', 'gene_3066', 'gene_8841', 'gene_9759', 'gene_10014', 'gene_10013', 'gene_51564', 'gene_55869', 'gene_9734', 'gene_83933', 'gene_79885']"
dr:D09340,esreboxetine,chemical_mesh_c541385,['SLC6A2'],['gene_6530']
dr:D09347,fostamatinib,chemical_mesh_c523665,['SYK'],['gene_6850']
dr:D09357,mocetinostat,chemical_mesh_c523184,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC8', 'HDAC11']","['gene_3065', 'gene_3066', 'gene_8841', 'gene_55869', 'gene_79885']"
dr:D09360,obeticholic acid,chemical_mesh_c464660,['NR1H4'],['gene_9971']
dr:D09365,Palovarotene,chemical_mesh_c546535,['RARG'],['gene_5916']
dr:D09366,pardoprunox,chemical_mesh_c480679,"['DRD2', 'DRD3', 'HTR1A']","['gene_1813', 'gene_1814', 'gene_3350']"
dr:D09367,pozanicline,chemical_mesh_c108326,"['CHRNA4', 'CHRNB2']","['gene_1137', 'gene_1141']"
dr:D09377,"N2-((2S)-2-(3,5-difluorophenyl)-2-hydroxyethanoyl)-N1-((7S)-5-methyl-6-oxo-6,7-dihydro-5H-dibenzo(b,d)azepin-7-yl)-L-alaninamide",chemical_mesh_c484278,"['PSEN1', 'PSENEN', 'NCSTN', 'APH1A']","['gene_5663', 'gene_55851', 'gene_23385', 'gene_51107']"
dr:D09385,R 115866,chemical_mesh_c406527,"['CYP26A1', 'CYP26B1', 'CYP26C1']","['gene_1592', 'gene_56603', 'gene_340665']"
