gene_name,gene_concept,kegg_ids,drug_names,drug_concepts
PDE7A,Gene_5150,"['dr:D00227', 'dr:D00371', 'dr:D00691', 'dr:D00718', 'dr:D01220', 'dr:D01238', 'dr:D01771', 'dr:D02017', 'dr:D02218', 'dr:D03075', 'dr:D04006', 'dr:D05278', 'dr:D05612', 'dr:D06132', 'dr:D07089']","['Aminophylline', 'Theophylline', 'Dyphylline', 'Flavoxate', 'Trapidil', 'Bucladesine', 'proxyphylline', 'cholinophyllin', 'Papaverine', 'bemoradan', 'enprofylline', 'phthalazinol', 'prinoxodan', 'tibenelast', 'moxaverine']","['Chemical_MESH_D000628', 'Chemical_MESH_D013806', 'Chemical_MESH_D004400', 'Chemical_MESH_D005422', 'Chemical_MESH_D014192', 'Chemical_MESH_D003994', 'Chemical_MESH_C003237', 'Chemical_MESH_C012839', 'Chemical_MESH_D010208', 'Chemical_MESH_C062457', 'Chemical_MESH_C034347', 'Chemical_MESH_C011329', 'Chemical_MESH_C059401', 'Chemical_MESH_C063779', 'Chemical_MESH_C004490']"
PDE8A,Gene_5151,"['dr:D00227', 'dr:D00371', 'dr:D00691', 'dr:D00718', 'dr:D01220', 'dr:D01238', 'dr:D01771', 'dr:D02017', 'dr:D02218', 'dr:D03075', 'dr:D04006', 'dr:D05278', 'dr:D05612', 'dr:D06132', 'dr:D07089']","['Aminophylline', 'Theophylline', 'Dyphylline', 'Flavoxate', 'Trapidil', 'Bucladesine', 'proxyphylline', 'cholinophyllin', 'Papaverine', 'bemoradan', 'enprofylline', 'phthalazinol', 'prinoxodan', 'tibenelast', 'moxaverine']","['Chemical_MESH_D000628', 'Chemical_MESH_D013806', 'Chemical_MESH_D004400', 'Chemical_MESH_D005422', 'Chemical_MESH_D014192', 'Chemical_MESH_D003994', 'Chemical_MESH_C003237', 'Chemical_MESH_C012839', 'Chemical_MESH_D010208', 'Chemical_MESH_C062457', 'Chemical_MESH_C034347', 'Chemical_MESH_C011329', 'Chemical_MESH_C059401', 'Chemical_MESH_C063779', 'Chemical_MESH_C004490']"
PDE1B,Gene_5153,"['dr:D00227', 'dr:D00371', 'dr:D00528', 'dr:D00691', 'dr:D00718', 'dr:D01220', 'dr:D01238', 'dr:D01771', 'dr:D02017', 'dr:D02218', 'dr:D03075', 'dr:D04006', 'dr:D05278', 'dr:D05612', 'dr:D06132', 'dr:D07089', 'dr:D07603']","['Aminophylline', 'Theophylline', 'Caffeine', 'Dyphylline', 'Flavoxate', 'Trapidil', 'Bucladesine', 'proxyphylline', 'cholinophyllin', 'Papaverine', 'bemoradan', 'enprofylline', 'phthalazinol', 'prinoxodan', 'tibenelast', 'moxaverine', 'caffeine citrate']","['Chemical_MESH_D000628', 'Chemical_MESH_D013806', 'Chemical_MESH_D002110', 'Chemical_MESH_D004400', 'Chemical_MESH_D005422', 'Chemical_MESH_D014192', 'Chemical_MESH_D003994', 'Chemical_MESH_C003237', 'Chemical_MESH_C012839', 'Chemical_MESH_D010208', 'Chemical_MESH_C062457', 'Chemical_MESH_C034347', 'Chemical_MESH_C011329', 'Chemical_MESH_C059401', 'Chemical_MESH_C063779', 'Chemical_MESH_C004490', 'Chemical_MESH_C026189']"
PDE8B,Gene_8622,"['dr:D00227', 'dr:D00371', 'dr:D00691', 'dr:D00718', 'dr:D01220', 'dr:D01238', 'dr:D01771', 'dr:D02017', 'dr:D02218', 'dr:D03075', 'dr:D04006', 'dr:D05278', 'dr:D05612', 'dr:D06132', 'dr:D07089']","['Aminophylline', 'Theophylline', 'Dyphylline', 'Flavoxate', 'Trapidil', 'Bucladesine', 'proxyphylline', 'cholinophyllin', 'Papaverine', 'bemoradan', 'enprofylline', 'phthalazinol', 'prinoxodan', 'tibenelast', 'moxaverine']","['Chemical_MESH_D000628', 'Chemical_MESH_D013806', 'Chemical_MESH_D004400', 'Chemical_MESH_D005422', 'Chemical_MESH_D014192', 'Chemical_MESH_D003994', 'Chemical_MESH_C003237', 'Chemical_MESH_C012839', 'Chemical_MESH_D010208', 'Chemical_MESH_C062457', 'Chemical_MESH_C034347', 'Chemical_MESH_C011329', 'Chemical_MESH_C059401', 'Chemical_MESH_C063779', 'Chemical_MESH_C004490']"
SLC6A4,Gene_6532,"['dr:D00228', 'dr:D00326', 'dr:D00367', 'dr:D00394', 'dr:D00484', 'dr:D00809', 'dr:D00811', 'dr:D00812', 'dr:D00814', 'dr:D00815', 'dr:D00816', 'dr:D00820', 'dr:D00822', 'dr:D00824', 'dr:D00825', 'dr:D01285', 'dr:D01546', 'dr:D02170', 'dr:D02242', 'dr:D02260', 'dr:D02571', 'dr:D02787', 'dr:D03491', 'dr:D03649', 'dr:D03713', 'dr:D03721', 'dr:D04148', 'dr:D04788', 'dr:D05458', 'dr:D05491', 'dr:D07334', 'dr:D07449', 'dr:D10088', 'dr:D10443', 'dr:D10698', 'dr:D11172']","['Amoxapine', 'Fluoxetine', 'Mazindol', 'Trimipramine', 'Protriptyline', 'Amitriptyline', 'Clomipramine', 'Desipramine', 'Doxepin', 'Imipramine', 'Nortriptyline', 'Trazodone', 'Citalopram', 'Fluvoxamine', 'Sertraline', 'Lofepramine', 'Dothiepin', 'indeloxazine', 'Methamphetamine', 'Paroxetine', 'sibutramine', 'alaproclate', 'Tolnaftate', 'dapoxetine', 'Dexfenfluramine', 'Dexmethylphenidate Hydrochloride', 'Fenfluramine', 'lubazodone hydrochloride', 'Phentermine', 'pirandamine', 'imipramine N-oxide', 'amitriptyline N-oxide', '1-(3,4-dichlorophenyl)-3-azabicyclo-(3.1.0)hexane hydrochloride', '6-(2-methyl-4-(2-naphthyl)-1,2,3,4-tetrahydroisoquinolin-7-yl)pyridazin-3-amine', '1-(naphthalen-2-yl)-3-azabicyclo(3.1.0)hexane', 'N-Methyl-3,4-methylenedioxyamphetamine']","['Chemical_MESH_D000657', 'Chemical_MESH_D005473', 'Chemical_MESH_D008454', 'Chemical_MESH_D014299', 'Chemical_MESH_D011530', 'Chemical_MESH_D000639', 'Chemical_MESH_D002997', 'Chemical_MESH_D003891', 'Chemical_MESH_D004316', 'Chemical_MESH_D007099', 'Chemical_MESH_D009661', 'Chemical_MESH_D014196', 'Chemical_MESH_D015283', 'Chemical_MESH_D016666', 'Chemical_MESH_D020280', 'Chemical_MESH_D008127', 'Chemical_MESH_D004308', 'Chemical_MESH_C020852', 'Chemical_MESH_D008694', 'Chemical_MESH_D017374', 'Chemical_MESH_C058254', 'Chemical_MESH_C025293', 'Chemical_MESH_D014047', 'Chemical_MESH_C080598', 'Chemical_MESH_D020372', 'Chemical_MESH_D064699', 'Chemical_MESH_D005277', 'Chemical_MESH_C105748', 'Chemical_MESH_D010645', 'Chemical_MESH_C013202', 'Chemical_MESH_C002921', 'Chemical_MESH_C006566', 'Chemical_MESH_C474071', 'Chemical_MESH_C000594001', 'Chemical_MESH_C574080', 'Chemical_MESH_D018817']"
SLC6A2,Gene_6530,"['dr:D00228', 'dr:D00367', 'dr:D00394', 'dr:D00484', 'dr:D00809', 'dr:D00811', 'dr:D00812', 'dr:D00814', 'dr:D00815', 'dr:D00816', 'dr:D00817', 'dr:D00818', 'dr:D01285', 'dr:D01296', 'dr:D01304', 'dr:D01546', 'dr:D02074', 'dr:D02078', 'dr:D02080', 'dr:D02170', 'dr:D02237', 'dr:D02242', 'dr:D02571', 'dr:D02572', 'dr:D03491', 'dr:D03721', 'dr:D03801', 'dr:D04473', 'dr:D04781', 'dr:D05173', 'dr:D05200', 'dr:D05284', 'dr:D05454', 'dr:D05458', 'dr:D05663', 'dr:D05997', 'dr:D06004', 'dr:D07334', 'dr:D07449', 'dr:D09340', 'dr:D09890', 'dr:D10088', 'dr:D10443', 'dr:D10698', 'dr:D11172']","['Amoxapine', 'Mazindol', 'Trimipramine', 'Protriptyline', 'Amitriptyline', 'Clomipramine', 'Desipramine', 'Doxepin', 'Imipramine', 'Nortriptyline', 'Bupropion', 'Maprotiline', 'Lofepramine', 'Methylphenidate', 'amezinium', 'Dothiepin', 'Amphetamine', 'Dextroamphetamine', 'phendimetrazine', 'indeloxazine', 'Guanethidine', 'Methamphetamine', 'sibutramine', 'Viloxazine', 'Tolnaftate', 'Dexmethylphenidate Hydrochloride', 'Diethylpropion', 'p-Hydroxyamphetamine', 'lortalamine', 'nisoxetine', 'Nomifensine', 'hydroxymaprotilin', 'Phenmetrazine', 'Phentermine', 'pyrovalerone', 'phthalapromine', 'tandamine', 'imipramine N-oxide', 'amitriptyline N-oxide', 'esreboxetine', 'alpha-((5-fluoro-2-methoxyphenyl)methyl)-alpha-(tetrahydro-2H-pyran-4-yl)-2-morpholinemethanol', '1-(3,4-dichlorophenyl)-3-azabicyclo-(3.1.0)hexane hydrochloride', '6-(2-methyl-4-(2-naphthyl)-1,2,3,4-tetrahydroisoquinolin-7-yl)pyridazin-3-amine', '1-(naphthalen-2-yl)-3-azabicyclo(3.1.0)hexane', 'N-Methyl-3,4-methylenedioxyamphetamine']","['Chemical_MESH_D000657', 'Chemical_MESH_D008454', 'Chemical_MESH_D014299', 'Chemical_MESH_D011530', 'Chemical_MESH_D000639', 'Chemical_MESH_D002997', 'Chemical_MESH_D003891', 'Chemical_MESH_D004316', 'Chemical_MESH_D007099', 'Chemical_MESH_D009661', 'Chemical_MESH_D016642', 'Chemical_MESH_D008376', 'Chemical_MESH_D008127', 'Chemical_MESH_D008774', 'Chemical_MESH_C027784', 'Chemical_MESH_D004308', 'Chemical_MESH_D000661', 'Chemical_MESH_D003913', 'Chemical_MESH_C100294', 'Chemical_MESH_C020852', 'Chemical_MESH_D006145', 'Chemical_MESH_D008694', 'Chemical_MESH_C058254', 'Chemical_MESH_D014745', 'Chemical_MESH_D014047', 'Chemical_MESH_D064699', 'Chemical_MESH_D004053', 'Chemical_MESH_D010136', 'Chemical_MESH_C031101', 'Chemical_MESH_C011386', 'Chemical_MESH_D009627', 'Chemical_MESH_C027299', 'Chemical_MESH_D010633', 'Chemical_MESH_D010645', 'Chemical_MESH_C005719', 'Chemical_MESH_C004302', 'Chemical_MESH_C021259', 'Chemical_MESH_C002921', 'Chemical_MESH_C006566', 'Chemical_MESH_C541385', 'Chemical_MESH_C568831', 'Chemical_MESH_C474071', 'Chemical_MESH_C000594001', 'Chemical_MESH_C574080', 'Chemical_MESH_D018817']"
HRH1,Gene_3269,"['dr:D00234', 'dr:D00270', 'dr:D00300', 'dr:D00364', 'dr:D00480', 'dr:D00520', 'dr:D00521', 'dr:D00659', 'dr:D00662', 'dr:D00663', 'dr:D00664', 'dr:D00665', 'dr:D00668', 'dr:D00671', 'dr:D00672', 'dr:D00774', 'dr:D00814', 'dr:D01117', 'dr:D01143', 'dr:D01172', 'dr:D01174', 'dr:D01295', 'dr:D01317', 'dr:D01324', 'dr:D01332', 'dr:D01336', 'dr:D01343', 'dr:D01358', 'dr:D01477', 'dr:D01478', 'dr:D01592', 'dr:D01654', 'dr:D01713', 'dr:D01717', 'dr:D01782', 'dr:D01786', 'dr:D01801', 'dr:D01902', 'dr:D02089', 'dr:D02091', 'dr:D02148', 'dr:D02234', 'dr:D02245', 'dr:D02249', 'dr:D02327', 'dr:D02760', 'dr:D02950', 'dr:D03491', 'dr:D03621', 'dr:D03693', 'dr:D03704', 'dr:D04445', 'dr:D04494', 'dr:D04979', 'dr:D05196', 'dr:D05660', 'dr:D06012', 'dr:D06021', 'dr:D06063', 'dr:D06084', 'dr:D06552', 'dr:D07125', 'dr:D07194', 'dr:D07195', 'dr:D07196', 'dr:D07197', 'dr:D07198', 'dr:D07400', 'dr:D07401', 'dr:D07402', 'dr:D07403', 'dr:D07406', 'dr:D07407', 'dr:D07878', 'dr:D07889', 'dr:D08040', 'dr:D08041', 'dr:D08161', 'dr:D09570', 'dr:D09705', 'dr:D09838', 'dr:D10230', 'dr:D10510']","['Astemizole', 'Chlorpromazine', 'Diphenhydramine', 'Loratadine', 'Promethazine', 'Dimenhydrinate', 'Terfenadine', 'azelastine', 'azatadine', 'Brompheniramine', 'Cetirizine', 'Chlorpheniramine', 'dexchlorpheniramine', 'fexofenadine', 'Hydroxyzine', 'Orphenadrine', 'Doxepin', 'mizolastine', 'isothipendyl', 'diphenylpyraline', 'Pheniramine', 'Cinnarizine', 'Meclizine', 'mequitazine', 'Ketotifen', 'carbinoxamine', 'Dimethindene', 'Mianserin', 'Opipramol', 'ebastine', 'Betahistine', 'bepotastine besilate', 'epinastine', 'levocabastine', 'Triprolidine', 'diazoline', 'thonzylamine', 'fonazine', 'buclizine', 'Tripelennamine', 'phenindamine', 'Cyproheptadine', 'trimeprazine tartrate', 'emedastine', 'doxylamine succinate', 'acrivastine', 'Antazoline', 'Tolnaftate', 'Cyclizine', 'desloratadine', 'dexbrompheniramine', 'histamine phosphate', 'icotidine', 'methdilazine', 'noberastine', 'Pyrilamine', 'tazifylline', 'tecastemizole', 'temelastine', 'tesmilifene', 'alcaftadine', 'Trimeprazine', 'thenalidine', 'chloropyramine', 'tolpropamine', 'bamipine', 'chlorphenoxamine', 'histapyrrodine', 'oxomemazine', 'levocetirizine', 'pyrrobutamine', 'pimethixene', 'rupatadine', 'Doxylamine', 'embramine', 'Histamine', 'homochlorocyclizine', 'mebhydroline', 'bilastine', 'bepotastine', 'AL 3264', 'quifenadine', 'bicarphene']","['Chemical_MESH_D016589', 'Chemical_MESH_D002746', 'Chemical_MESH_D004155', 'Chemical_MESH_D017336', 'Chemical_MESH_D011398', 'Chemical_MESH_D004111', 'Chemical_MESH_D016593', 'Chemical_MESH_C020976', 'Chemical_MESH_C006656', 'Chemical_MESH_D001977', 'Chemical_MESH_D017332', 'Chemical_MESH_D002744', 'Chemical_MESH_C018904', 'Chemical_MESH_C093230', 'Chemical_MESH_D006919', 'Chemical_MESH_D009966', 'Chemical_MESH_D004316', 'Chemical_MESH_C076170', 'Chemical_MESH_C008214', 'Chemical_MESH_C009871', 'Chemical_MESH_D010632', 'Chemical_MESH_D002936', 'Chemical_MESH_D008468', 'Chemical_MESH_C006069', 'Chemical_MESH_D007665', 'Chemical_MESH_C004649', 'Chemical_MESH_D004115', 'Chemical_MESH_D008803', 'Chemical_MESH_D009888', 'Chemical_MESH_C058249', 'Chemical_MESH_D001621', 'Chemical_MESH_C511534', 'Chemical_MESH_C053090', 'Chemical_MESH_C047340', 'Chemical_MESH_D014311', 'Chemical_MESH_C025079', 'Chemical_MESH_C100145', 'Chemical_MESH_C100113', 'Chemical_MESH_C046894', 'Chemical_MESH_D014309', 'Chemical_MESH_C005430', 'Chemical_MESH_D003533', 'Chemical_MESH_C031242', 'Chemical_MESH_C043345', 'Chemical_MESH_C035385', 'Chemical_MESH_C043648', 'Chemical_MESH_D000865', 'Chemical_MESH_D014047', 'Chemical_MESH_D003501', 'Chemical_MESH_C121345', 'Chemical_MESH_C015121', 'Chemical_MESH_C027556', 'Chemical_MESH_C043465', 'Chemical_MESH_C044642', 'Chemical_MESH_C069596', 'Chemical_MESH_D011738', 'Chemical_MESH_C048398', 'Chemical_MESH_C106448', 'Chemical_MESH_C049054', 'Chemical_MESH_C043062', 'Chemical_MESH_C557708', 'Chemical_MESH_D014291', 'Chemical_MESH_C005795', 'Chemical_MESH_C004664', 'Chemical_MESH_C005547', 'Chemical_MESH_C020867', 'Chemical_MESH_C100100', 'Chemical_MESH_C049920', 'Chemical_MESH_C119593', 'Chemical_MESH_C472067', 'Chemical_MESH_C013665', 'Chemical_MESH_C004327', 'Chemical_MESH_C103639', 'Chemical_MESH_D004319', 'Chemical_MESH_C005715', 'Chemical_MESH_D006632', 'Chemical_MESH_C034022', 'Chemical_MESH_C005139', 'Chemical_MESH_C445659', 'Chemical_MESH_C108476', 'Chemical_MESH_C080363', 'Chemical_MESH_C014742', 'Chemical_MESH_C018139']"
SLC12A1,Gene_6557,"['dr:D00247', 'dr:D00272', 'dr:D00313', 'dr:D00331', 'dr:D00461', 'dr:D00654', 'dr:D00656', 'dr:D00658', 'dr:D01323', 'dr:D01634', 'dr:D02386', 'dr:D02453', 'dr:D04111', 'dr:D05093']","['Bumetanide', 'Chlorthalidone', 'Ethacrynic Acid', 'Furosemide', 'quinethazone', 'Hydroflumethiazide', 'Methyclothiazide', 'Trichlormethiazide', 'azosemide', 'piretanide', 'Ticrynafen', 'flumethiazide', 'etozolin', 'Muzolimine']","['Chemical_MESH_D002034', 'Chemical_MESH_D002752', 'Chemical_MESH_D004976', 'Chemical_MESH_D005665', 'Chemical_MESH_C050700', 'Chemical_MESH_D006857', 'Chemical_MESH_D008736', 'Chemical_MESH_D014237', 'Chemical_MESH_C018222', 'Chemical_MESH_C015451', 'Chemical_MESH_D013989', 'Chemical_MESH_C511328', 'Chemical_MESH_C015208', 'Chemical_MESH_D009156']"
SLC12A2,Gene_6558,"['dr:D00247', 'dr:D00313', 'dr:D00331', 'dr:D01323', 'dr:D01634', 'dr:D02386', 'dr:D04111', 'dr:D05093']","['Bumetanide', 'Ethacrynic Acid', 'Furosemide', 'azosemide', 'piretanide', 'Ticrynafen', 'etozolin', 'Muzolimine']","['Chemical_MESH_D002034', 'Chemical_MESH_D004976', 'Chemical_MESH_D005665', 'Chemical_MESH_C018222', 'Chemical_MESH_C015451', 'Chemical_MESH_D013989', 'Chemical_MESH_C015208', 'Chemical_MESH_D009156']"
SLC12A4,Gene_6560,['dr:D00247'],['Bumetanide'],['Chemical_MESH_D002034']
CALCR,Gene_799,['dr:D00249'],['Calcitonin'],['Chemical_MESH_D002116']
TRPV1,Gene_7442,"['dr:D00250', 'dr:D05249', 'dr:D06388', 'dr:D08282']","['Capsaicin', 'olvanil', 'zucapsaicin', 'vanillyl-N-nonylamide']","['Chemical_MESH_D002211', 'Chemical_MESH_C054256', 'Chemical_MESH_C117479', 'Chemical_MESH_C005871']"
SCN1A,Gene_6323,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00643', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D08459', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'quinidine polygalacturonate', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'phenobarbital quinidine', 'eslicarbazepine', 'eslicarbazepine acetate']","['Chemical_MESH_D002220', 'Chemical_MESH_D004206', 'Chemical_MESH_D008012', 'Chemical_MESH_D008617', 'Chemical_MESH_D011342', 'Chemical_MESH_D010672', 'Chemical_MESH_D013748', 'Chemical_MESH_D001566', 'Chemical_MESH_D011318', 'Chemical_MESH_D000638', 'Chemical_MESH_D005424', 'Chemical_MESH_D008801', 'Chemical_MESH_D011405', 'Chemical_MESH_C047144', 'Chemical_MESH_C004616', 'Chemical_MESH_D003992', 'Chemical_MESH_D005041', 'Chemical_MESH_D008619', 'Chemical_MESH_C005548', 'Chemical_MESH_D011343', 'Chemical_MESH_C100289', 'Chemical_MESH_D001073', 'Chemical_MESH_D002045', 'Chemical_MESH_C032151', 'Chemical_MESH_C042288', 'Chemical_MESH_C005298', 'Chemical_MESH_D016677', 'Chemical_MESH_C043114', 'Chemical_MESH_C005717', 'Chemical_MESH_D010129', 'Chemical_MESH_C051827', 'Chemical_MESH_D002355', 'Chemical_MESH_D016700', 'Chemical_MESH_C042398', 'Chemical_MESH_C039524', 'Chemical_MESH_C079703', 'Chemical_MESH_C052070', 'Chemical_MESH_C024318', 'Chemical_MESH_C016713', 'Chemical_MESH_C033457', 'Chemical_MESH_C571001', 'Chemical_MESH_C416835']"
SCN2A,Gene_6326,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00643', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D08459', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'quinidine polygalacturonate', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'phenobarbital quinidine', 'eslicarbazepine', 'eslicarbazepine acetate']","['Chemical_MESH_D002220', 'Chemical_MESH_D004206', 'Chemical_MESH_D008012', 'Chemical_MESH_D008617', 'Chemical_MESH_D011342', 'Chemical_MESH_D010672', 'Chemical_MESH_D013748', 'Chemical_MESH_D001566', 'Chemical_MESH_D011318', 'Chemical_MESH_D000638', 'Chemical_MESH_D005424', 'Chemical_MESH_D008801', 'Chemical_MESH_D011405', 'Chemical_MESH_C047144', 'Chemical_MESH_C004616', 'Chemical_MESH_D003992', 'Chemical_MESH_D005041', 'Chemical_MESH_D008619', 'Chemical_MESH_C005548', 'Chemical_MESH_D011343', 'Chemical_MESH_C100289', 'Chemical_MESH_D001073', 'Chemical_MESH_D002045', 'Chemical_MESH_C032151', 'Chemical_MESH_C042288', 'Chemical_MESH_C005298', 'Chemical_MESH_D016677', 'Chemical_MESH_C043114', 'Chemical_MESH_C005717', 'Chemical_MESH_D010129', 'Chemical_MESH_C051827', 'Chemical_MESH_D002355', 'Chemical_MESH_D016700', 'Chemical_MESH_C042398', 'Chemical_MESH_C039524', 'Chemical_MESH_C079703', 'Chemical_MESH_C052070', 'Chemical_MESH_C024318', 'Chemical_MESH_C016713', 'Chemical_MESH_C033457', 'Chemical_MESH_C571001', 'Chemical_MESH_C416835']"
SCN3A,Gene_6328,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00643', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D08459', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'quinidine polygalacturonate', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'phenobarbital quinidine', 'eslicarbazepine', 'eslicarbazepine acetate']","['Chemical_MESH_D002220', 'Chemical_MESH_D004206', 'Chemical_MESH_D008012', 'Chemical_MESH_D008617', 'Chemical_MESH_D011342', 'Chemical_MESH_D010672', 'Chemical_MESH_D013748', 'Chemical_MESH_D001566', 'Chemical_MESH_D011318', 'Chemical_MESH_D000638', 'Chemical_MESH_D005424', 'Chemical_MESH_D008801', 'Chemical_MESH_D011405', 'Chemical_MESH_C047144', 'Chemical_MESH_C004616', 'Chemical_MESH_D003992', 'Chemical_MESH_D005041', 'Chemical_MESH_D008619', 'Chemical_MESH_C005548', 'Chemical_MESH_D011343', 'Chemical_MESH_C100289', 'Chemical_MESH_D001073', 'Chemical_MESH_D002045', 'Chemical_MESH_C032151', 'Chemical_MESH_C042288', 'Chemical_MESH_C005298', 'Chemical_MESH_D016677', 'Chemical_MESH_C043114', 'Chemical_MESH_C005717', 'Chemical_MESH_D010129', 'Chemical_MESH_C051827', 'Chemical_MESH_D002355', 'Chemical_MESH_D016700', 'Chemical_MESH_C042398', 'Chemical_MESH_C039524', 'Chemical_MESH_C079703', 'Chemical_MESH_C052070', 'Chemical_MESH_C024318', 'Chemical_MESH_C016713', 'Chemical_MESH_C033457', 'Chemical_MESH_C571001', 'Chemical_MESH_C416835']"
