gene_name,gene_concept,kegg_ids,drug_names,drug_concepts
RARA,gene_5914,"['dr:D00094', 'dr:D00164', 'dr:D00316', 'dr:D00348', 'dr:D01132', 'dr:D01418', 'dr:D01516', 'dr:D01621', 'dr:D02754', 'dr:D04162', 'dr:D06543', 'dr:D08477']","['Tretinoin', 'retinol palmitate', 'Etretinate', 'Isotretinoin', 'tazarotene', 'tamibarotene', 'tocoretinate', 'retinol acetate', 'Acitretin', 'Fenretinide', 'Vitamin A', 'retinyl propionate']","['chemical_mesh_d014212', 'chemical_mesh_c014794', 'chemical_mesh_d005050', 'chemical_mesh_d015474', 'chemical_mesh_c086827', 'chemical_mesh_c061133', 'chemical_mesh_c089853', 'chemical_mesh_c009166', 'chemical_mesh_d017255', 'chemical_mesh_d017313', 'chemical_mesh_d014801', 'chemical_mesh_c055385']"
RARB,gene_5915,"['dr:D00094', 'dr:D00164', 'dr:D00316', 'dr:D00348', 'dr:D01132', 'dr:D01516', 'dr:D01621', 'dr:D02754', 'dr:D04162', 'dr:D06543', 'dr:D08477']","['Tretinoin', 'retinol palmitate', 'Etretinate', 'Isotretinoin', 'tazarotene', 'tocoretinate', 'retinol acetate', 'Acitretin', 'Fenretinide', 'Vitamin A', 'retinyl propionate']","['chemical_mesh_d014212', 'chemical_mesh_c014794', 'chemical_mesh_d005050', 'chemical_mesh_d015474', 'chemical_mesh_c086827', 'chemical_mesh_c089853', 'chemical_mesh_c009166', 'chemical_mesh_d017255', 'chemical_mesh_d017313', 'chemical_mesh_d014801', 'chemical_mesh_c055385']"
RARG,gene_5916,"['dr:D00094', 'dr:D00164', 'dr:D00316', 'dr:D00348', 'dr:D01132', 'dr:D01516', 'dr:D01621', 'dr:D02754', 'dr:D04162', 'dr:D06543', 'dr:D08477', 'dr:D09365']","['Tretinoin', 'retinol palmitate', 'Etretinate', 'Isotretinoin', 'tazarotene', 'tocoretinate', 'retinol acetate', 'Acitretin', 'Fenretinide', 'Vitamin A', 'retinyl propionate', 'Palovarotene']","['chemical_mesh_d014212', 'chemical_mesh_c014794', 'chemical_mesh_d005050', 'chemical_mesh_d015474', 'chemical_mesh_c086827', 'chemical_mesh_c089853', 'chemical_mesh_c009166', 'chemical_mesh_d017255', 'chemical_mesh_d017313', 'chemical_mesh_d014801', 'chemical_mesh_c055385', 'chemical_mesh_c546535']"
PPP3CA,gene_5530,"['dr:D00107', 'dr:D00184', 'dr:D05480', 'dr:D09033']","['Tacrolimus', 'Cyclosporine', 'pimecrolimus', 'voclosporin']","['chemical_mesh_d016559', 'chemical_mesh_d016572', 'chemical_mesh_c117268', 'chemical_mesh_c484071']"
PPP3CB,gene_5532,"['dr:D00107', 'dr:D00184', 'dr:D05480', 'dr:D09033']","['Tacrolimus', 'Cyclosporine', 'pimecrolimus', 'voclosporin']","['chemical_mesh_d016559', 'chemical_mesh_d016572', 'chemical_mesh_c117268', 'chemical_mesh_c484071']"
PPP3CC,gene_5533,"['dr:D00107', 'dr:D00184', 'dr:D05480', 'dr:D09033']","['Tacrolimus', 'Cyclosporine', 'pimecrolimus', 'voclosporin']","['chemical_mesh_d016559', 'chemical_mesh_d016572', 'chemical_mesh_c117268', 'chemical_mesh_c484071']"
PPP3R1,gene_5534,"['dr:D00107', 'dr:D00184', 'dr:D05480', 'dr:D09033']","['Tacrolimus', 'Cyclosporine', 'pimecrolimus', 'voclosporin']","['chemical_mesh_d016559', 'chemical_mesh_d016572', 'chemical_mesh_c117268', 'chemical_mesh_c484071']"
PPP3R2,gene_5535,"['dr:D00107', 'dr:D00184', 'dr:D05480', 'dr:D09033']","['Tacrolimus', 'Cyclosporine', 'pimecrolimus', 'voclosporin']","['chemical_mesh_d016559', 'chemical_mesh_d016572', 'chemical_mesh_c117268', 'chemical_mesh_c484071']"
CHP1,gene_11261,"['dr:D00107', 'dr:D00184', 'dr:D05480', 'dr:D09033']","['Tacrolimus', 'Cyclosporine', 'pimecrolimus', 'voclosporin']","['chemical_mesh_d016559', 'chemical_mesh_d016572', 'chemical_mesh_c117268', 'chemical_mesh_c484071']"
PTGS1,gene_5742,"['dr:D00109', 'dr:D00118', 'dr:D00120', 'dr:D00126', 'dr:D00132', 'dr:D00141', 'dr:D00151', 'dr:D00169', 'dr:D00217', 'dr:D00330', 'dr:D00428', 'dr:D00510', 'dr:D00566', 'dr:D00810', 'dr:D00813', 'dr:D00903', 'dr:D00968', 'dr:D01090', 'dr:D01183', 'dr:D01271', 'dr:D01325', 'dr:D01344', 'dr:D01397', 'dr:D01410', 'dr:D01513', 'dr:D01545', 'dr:D01557', 'dr:D01565', 'dr:D01578', 'dr:D01581', 'dr:D01582', 'dr:D01675', 'dr:D01709', 'dr:D01718', 'dr:D01765', 'dr:D01767', 'dr:D01788', 'dr:D01811', 'dr:D01841', 'dr:D01866', 'dr:D02355', 'dr:D03163', 'dr:D03410', 'dr:D03715', 'dr:D04102', 'dr:D05143', 'dr:D05275', 'dr:D05319', 'dr:D05512', 'dr:D05598', 'dr:D06017', 'dr:D06072', 'dr:D06606', 'dr:D07141', 'dr:D07142', 'dr:D07267', 'dr:D07268', 'dr:D07269', 'dr:D07294', 'dr:D07453', 'dr:D07580', 'dr:D07818', 'dr:D08058', 'dr:D08102', 'dr:D08104', 'dr:D08501', 'dr:D09568']","['Aspirin', 'Naproxen', 'Sulindac', 'Ibuprofen', 'Ketoprofen', 'Indomethacin', 'Mefenamic Acid', 'Meclofenamic Acid', 'Acetaminophen', 'Flurbiprofen', 'salicylsalicylic acid', 'Phenylbutazone', 'Sodium Salicylate', 'choline salicylate', 'Ketorolac Tromethamine', 'Diclofenac', 'Fenoprofen', 'KB 3022', 'tolfenamic acid', 'Bufexamac', 'tiaprofenic acid', 'fenbufen', 'ampiroxicam', 'Benzydamine', 'alminoprofen', 'aceclofenac', 'glycol salicylate', 'indomethacin farnesil', 'pyranoprofen', 'Flufenamic Acid', 'acemetacin', 'biphenylylacetic acid', 'loxoprofen', 'mofezolac', 'proglumetacin', 'tenoxicam', 'amfenac', 'salicylamide', '4-biphenylylacetic acid ethyl ester', 'lornoxicam', 'Tolmetin', 'bromfenac', 'carprofen', 'dexibuprofen', 'etofenamate', 'nepafenac', 'orpanoxin', 'Oxyphenbutazone', 'piroxicam cinnamate', 'pravadoline', 'tebufelone', 'tenidap', 'solufenum', 'indobufen', 'triflusal', 'droxicam', 'ibuproxam', 'dexketoprofen trometamol', 'propacetamol', 'ST 679', 'acetylsalicylic acid lysinate', 'diclofenac hydroxyethylpyrrolidine', 'ibuprofen arginine', 'ketoprofen lysine', 'Ketorolac', 'trolamine salicylate', 'naproxen-n-butyl nitrate']","['chemical_mesh_d001241', 'chemical_mesh_d009288', 'chemical_mesh_d013467', 'chemical_mesh_d007052', 'chemical_mesh_d007660', 'chemical_mesh_d007213', 'chemical_mesh_d008528', 'chemical_mesh_d008469', 'chemical_mesh_d000082', 'chemical_mesh_d005480', 'chemical_mesh_c014182', 'chemical_mesh_d010653', 'chemical_mesh_d012980', 'chemical_mesh_c015075', 'chemical_mesh_d020911', 'chemical_mesh_d004008', 'chemical_mesh_d005279', 'chemical_mesh_c064847', 'chemical_mesh_c009500', 'chemical_mesh_d002019', 'chemical_mesh_c021270', 'chemical_mesh_c010725', 'chemical_mesh_c065946', 'chemical_mesh_d001591', 'chemical_mesh_c027953', 'chemical_mesh_c056498', 'chemical_mesh_c020904', 'chemical_mesh_c060022', 'chemical_mesh_c043940', 'chemical_mesh_d005439', 'chemical_mesh_c026784', 'chemical_mesh_c012776', 'chemical_mesh_c040656', 'chemical_mesh_c054999', 'chemical_mesh_c019541', 'chemical_mesh_c032801', 'chemical_mesh_c014285', 'chemical_mesh_c031060', 'chemical_mesh_c048480', 'chemical_mesh_c059451', 'chemical_mesh_d014046', 'chemical_mesh_c053083', 'chemical_mesh_c007005', 'chemical_mesh_c539402', 'chemical_mesh_c015207', 'chemical_mesh_c414203', 'chemical_mesh_c024876', 'chemical_mesh_d010113', 'chemical_mesh_c057291', 'chemical_mesh_c062767', 'chemical_mesh_c064268', 'chemical_mesh_c062866', 'chemical_mesh_c016106', 'chemical_mesh_c020371', 'chemical_mesh_c016167', 'chemical_mesh_c049073', 'chemical_mesh_c025377', 'chemical_mesh_c118296', 'chemical_mesh_c063776', 'chemical_mesh_c065762', 'chemical_mesh_c010395', 'chemical_mesh_c064142', 'chemical_mesh_c106674', 'chemical_mesh_c029946', 'chemical_mesh_d020910', 'chemical_mesh_c032758', 'chemical_mesh_c111751']"
PTGS2,gene_5743,"['dr:D00109', 'dr:D00118', 'dr:D00120', 'dr:D00126', 'dr:D00127', 'dr:D00130', 'dr:D00132', 'dr:D00141', 'dr:D00151', 'dr:D00169', 'dr:D00217', 'dr:D00315', 'dr:D00330', 'dr:D00428', 'dr:D00510', 'dr:D00566', 'dr:D00568', 'dr:D00810', 'dr:D00813', 'dr:D00903', 'dr:D00968', 'dr:D01049', 'dr:D01090', 'dr:D01183', 'dr:D01252', 'dr:D01271', 'dr:D01325', 'dr:D01344', 'dr:D01397', 'dr:D01410', 'dr:D01513', 'dr:D01545', 'dr:D01557', 'dr:D01565', 'dr:D01578', 'dr:D01581', 'dr:D01582', 'dr:D01675', 'dr:D01709', 'dr:D01765', 'dr:D01767', 'dr:D01788', 'dr:D01811', 'dr:D01841', 'dr:D01866', 'dr:D01974', 'dr:D02355', 'dr:D02709', 'dr:D03163', 'dr:D03410', 'dr:D03652', 'dr:D03689', 'dr:D03712', 'dr:D03714', 'dr:D03715', 'dr:D03716', 'dr:D04102', 'dr:D04863', 'dr:D05143', 'dr:D05275', 'dr:D05319', 'dr:D05512', 'dr:D05598', 'dr:D06017', 'dr:D06072', 'dr:D06606', 'dr:D07141', 'dr:D07267', 'dr:D07268', 'dr:D07269', 'dr:D07294', 'dr:D07453', 'dr:D07580', 'dr:D07818', 'dr:D07888', 'dr:D08058', 'dr:D08102', 'dr:D08104', 'dr:D08275', 'dr:D08501', 'dr:D08657', 'dr:D09568']","['Aspirin', 'Naproxen', 'Sulindac', 'Ibuprofen', 'Piroxicam', 'Diflunisal', 'Ketoprofen', 'Indomethacin', 'Mefenamic Acid', 'Meclofenamic Acid', 'Acetaminophen', 'Etodolac', 'Flurbiprofen', 'salicylsalicylic acid', 'Phenylbutazone', 'Sodium Salicylate', 'rofecoxib', 'choline salicylate', 'Ketorolac Tromethamine', 'Diclofenac', 'Fenoprofen', 'nimesulide', 'KB 3022', 'tolfenamic acid', 'alclofenac', 'Bufexamac', 'tiaprofenic acid', 'fenbufen', 'ampiroxicam', 'Benzydamine', 'alminoprofen', 'aceclofenac', 'glycol salicylate', 'indomethacin farnesil', 'pyranoprofen', 'Flufenamic Acid', 'acemetacin', 'biphenylylacetic acid', 'loxoprofen', 'proglumetacin', 'tenoxicam', 'amfenac', 'salicylamide', '4-biphenylylacetic acid ethyl ester', 'lornoxicam', '4-(4-cyclohexyl-2-methyloxazol-5-yl)-2-fluorobenzenesulfonamide', 'Tolmetin', 'valdecoxib', 'bromfenac', 'carprofen', 'darbufelone', 'deracoxib', 'firocoxib', 'lumiracoxib', 'dexibuprofen', 'parecoxib', 'etofenamate', '4-(5-(4-fluorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide', 'nepafenac', 'orpanoxin', 'Oxyphenbutazone', 'piroxicam cinnamate', 'pravadoline', 'tebufelone', 'tenidap', 'solufenum', 'indobufen', 'droxicam', 'ibuproxam', 'dexketoprofen trometamol', 'propacetamol', 'ST 679', 'acetylsalicylic acid lysinate', 'diclofenac hydroxyethylpyrrolidine', 'eltenac', 'ibuprofen arginine', 'ketoprofen lysine', 'Ketorolac', 'Niflumic Acid', 'trolamine salicylate', 'apricoxib', 'naproxen-n-butyl nitrate']","['chemical_mesh_d001241', 'chemical_mesh_d009288', 'chemical_mesh_d013467', 'chemical_mesh_d007052', 'chemical_mesh_d010894', 'chemical_mesh_d004061', 'chemical_mesh_d007660', 'chemical_mesh_d007213', 'chemical_mesh_d008528', 'chemical_mesh_d008469', 'chemical_mesh_d000082', 'chemical_mesh_d017308', 'chemical_mesh_d005480', 'chemical_mesh_c014182', 'chemical_mesh_d010653', 'chemical_mesh_d012980', 'chemical_mesh_c116926', 'chemical_mesh_c015075', 'chemical_mesh_d020911', 'chemical_mesh_d004008', 'chemical_mesh_d005279', 'chemical_mesh_c012655', 'chemical_mesh_c064847', 'chemical_mesh_c009500', 'chemical_mesh_c084615', 'chemical_mesh_d002019', 'chemical_mesh_c021270', 'chemical_mesh_c010725', 'chemical_mesh_c065946', 'chemical_mesh_d001591', 'chemical_mesh_c027953', 'chemical_mesh_c056498', 'chemical_mesh_c020904', 'chemical_mesh_c060022', 'chemical_mesh_c043940', 'chemical_mesh_d005439', 'chemical_mesh_c026784', 'chemical_mesh_c012776', 'chemical_mesh_c040656', 'chemical_mesh_c019541', 'chemical_mesh_c032801', 'chemical_mesh_c014285', 'chemical_mesh_c031060', 'chemical_mesh_c048480', 'chemical_mesh_c059451', 'chemical_mesh_c110453', 'chemical_mesh_d014046', 'chemical_mesh_c406224', 'chemical_mesh_c053083', 'chemical_mesh_c007005', 'chemical_mesh_c109268', 'chemical_mesh_c471996', 'chemical_mesh_c487384', 'chemical_mesh_c473384', 'chemical_mesh_c539402', 'chemical_mesh_c409945', 'chemical_mesh_c015207', 'chemical_mesh_c555097', 'chemical_mesh_c414203', 'chemical_mesh_c024876', 'chemical_mesh_d010113', 'chemical_mesh_c057291', 'chemical_mesh_c062767', 'chemical_mesh_c064268', 'chemical_mesh_c062866', 'chemical_mesh_c016106', 'chemical_mesh_c020371', 'chemical_mesh_c049073', 'chemical_mesh_c025377', 'chemical_mesh_c118296', 'chemical_mesh_c063776', 'chemical_mesh_c065762', 'chemical_mesh_c010395', 'chemical_mesh_c064142', 'chemical_mesh_c071200', 'chemical_mesh_c106674', 'chemical_mesh_c029946', 'chemical_mesh_d020910', 'chemical_mesh_d009544', 'chemical_mesh_c032758', 'chemical_mesh_c514354', 'chemical_mesh_c111751']"
ATP1A1,gene_476,"['dr:D00112', 'dr:D00297', 'dr:D00298', 'dr:D00631', 'dr:D00645', 'dr:D01240', 'dr:D01379', 'dr:D01972', 'dr:D06881', 'dr:D07555', 'dr:D09847']","['Ouabain', 'Digitoxin', 'Digoxin', 'Bepridil', 'Bretylium Tosylate', 'Deslanoside', 'Proscillaridin', 'lanatoside C', 'Acetyldigitoxins', 'Acetyldigoxins', 'Medigoxin']","['chemical_mesh_d010042', 'chemical_mesh_d004074', 'chemical_mesh_d004077', 'chemical_mesh_d015764', 'chemical_mesh_d001950', 'chemical_mesh_d003892', 'chemical_mesh_d011442', 'chemical_mesh_c018548', 'chemical_mesh_d000112', 'chemical_mesh_d000113', 'chemical_mesh_d008520']"
ATP1A2,gene_477,"['dr:D00112', 'dr:D00297', 'dr:D00298', 'dr:D00631', 'dr:D00645', 'dr:D01240', 'dr:D01379', 'dr:D01972', 'dr:D06881', 'dr:D07555', 'dr:D09847']","['Ouabain', 'Digitoxin', 'Digoxin', 'Bepridil', 'Bretylium Tosylate', 'Deslanoside', 'Proscillaridin', 'lanatoside C', 'Acetyldigitoxins', 'Acetyldigoxins', 'Medigoxin']","['chemical_mesh_d010042', 'chemical_mesh_d004074', 'chemical_mesh_d004077', 'chemical_mesh_d015764', 'chemical_mesh_d001950', 'chemical_mesh_d003892', 'chemical_mesh_d011442', 'chemical_mesh_c018548', 'chemical_mesh_d000112', 'chemical_mesh_d000113', 'chemical_mesh_d008520']"
ATP1A3,gene_478,"['dr:D00112', 'dr:D00297', 'dr:D00298', 'dr:D00631', 'dr:D00645', 'dr:D01240', 'dr:D01379', 'dr:D01972', 'dr:D06881', 'dr:D07555', 'dr:D09847']","['Ouabain', 'Digitoxin', 'Digoxin', 'Bepridil', 'Bretylium Tosylate', 'Deslanoside', 'Proscillaridin', 'lanatoside C', 'Acetyldigitoxins', 'Acetyldigoxins', 'Medigoxin']","['chemical_mesh_d010042', 'chemical_mesh_d004074', 'chemical_mesh_d004077', 'chemical_mesh_d015764', 'chemical_mesh_d001950', 'chemical_mesh_d003892', 'chemical_mesh_d011442', 'chemical_mesh_c018548', 'chemical_mesh_d000112', 'chemical_mesh_d000113', 'chemical_mesh_d008520']"
ATP1A4,gene_480,"['dr:D00112', 'dr:D00297', 'dr:D00298', 'dr:D00631', 'dr:D00645', 'dr:D01240', 'dr:D01379', 'dr:D01972', 'dr:D06881', 'dr:D07555', 'dr:D09847']","['Ouabain', 'Digitoxin', 'Digoxin', 'Bepridil', 'Bretylium Tosylate', 'Deslanoside', 'Proscillaridin', 'lanatoside C', 'Acetyldigitoxins', 'Acetyldigoxins', 'Medigoxin']","['chemical_mesh_d010042', 'chemical_mesh_d004074', 'chemical_mesh_d004077', 'chemical_mesh_d015764', 'chemical_mesh_d001950', 'chemical_mesh_d003892', 'chemical_mesh_d011442', 'chemical_mesh_c018548', 'chemical_mesh_d000112', 'chemical_mesh_d000113', 'chemical_mesh_d008520']"
CHRM1,gene_1128,"['dr:D00113', 'dr:D00138', 'dr:D00147', 'dr:D00232', 'dr:D00270', 'dr:D00397', 'dr:D00465', 'dr:D00481', 'dr:D00524', 'dr:D00716', 'dr:D00717', 'dr:D00720', 'dr:D00778', 'dr:D00779', 'dr:D00782', 'dr:D00787', 'dr:D00999', 'dr:D01000', 'dr:D01002', 'dr:D01004', 'dr:D01006', 'dr:D01007', 'dr:D01077', 'dr:D01118', 'dr:D01175', 'dr:D01297', 'dr:D01318', 'dr:D01377', 'dr:D01538', 'dr:D01871', 'dr:D01955', 'dr:D02064', 'dr:D02070', 'dr:D02212', 'dr:D02603', 'dr:D02750', 'dr:D03087', 'dr:D03088', 'dr:D04087', 'dr:D04868', 'dr:D04970', 'dr:D05035', 'dr:D05703', 'dr:D06273', 'dr:D06330', 'dr:D06877', 'dr:D07083', 'dr:D07084', 'dr:D07302', 'dr:D07349', 'dr:D08837', 'dr:D10180', 'dr:D10545']","['Atropine', 'Scopolamine', 'Hyoscyamine', 'octotropine methylbromide', 'Chlorpromazine', 'Tropicamide', 'oxybutynin', 'Propantheline', 'Carbachol', 'clidinium', 'Dicyclomine', 'mepenzolic acid', 'Benztropine', 'Biperiden', 'Procyclidine', 'Trihexyphenidyl', 'Acetylcholine', 'Bethanechol', 'Cyclopentolate', 'homatropine', 'oxyphencyclimine', 'propiverine', 'methylatropine', 'profenamine', 'carpronium', 'Pirenzepine', 'diphenidol', 'pyrodifenium bromide', 'valethamate', 'methixene', 'TM 723', 'pridinol', 'homatropine methylbromide', 'Ipratropium', 'diethazine', 'aceclidine', 'Dexetimide', 'benzilonium bromide', 'ethybenztropine', 'mebeverine', 'Methacholine Chloride', 'milameline', 'rapacuronium', 'imidafenacin', 'xanomeline', 'Oxyphenonium', 'octylonium', 'pipenzolate', 'bornaprine', 'Glycerylphosphorylcholine', 'aclidinium bromide', 'GSK573719', 'batefenterol']","['chemical_mesh_d001285', 'chemical_mesh_d012601', 'chemical_mesh_d064692', 'chemical_mesh_c100237', 'chemical_mesh_d002746', 'chemical_mesh_d014331', 'chemical_mesh_c005419', 'chemical_mesh_d011413', 'chemical_mesh_d002217', 'chemical_mesh_c054940', 'chemical_mesh_d004025', 'chemical_mesh_c005101', 'chemical_mesh_d001590', 'chemical_mesh_d001712', 'chemical_mesh_d011352', 'chemical_mesh_d014282', 'chemical_mesh_d000109', 'chemical_mesh_d018723', 'chemical_mesh_d003519', 'chemical_mesh_c100236', 'chemical_mesh_c100201', 'chemical_mesh_c015586', 'chemical_mesh_c006649', 'chemical_mesh_c084820', 'chemical_mesh_c001817', 'chemical_mesh_d010890', 'chemical_mesh_c004858', 'chemical_mesh_c084641', 'chemical_mesh_c004904', 'chemical_mesh_c005111', 'chemical_mesh_c020850', 'chemical_mesh_c009185', 'chemical_mesh_c056244', 'chemical_mesh_d009241', 'chemical_mesh_c100260', 'chemical_mesh_c084650', 'chemical_mesh_d003909', 'chemical_mesh_c004460', 'chemical_mesh_c027641', 'chemical_mesh_c005096', 'chemical_mesh_d016210', 'chemical_mesh_c084978', 'chemical_mesh_c082938', 'chemical_mesh_c120953', 'chemical_mesh_c075257', 'chemical_mesh_d010115', 'chemical_mesh_c013934', 'chemical_mesh_c004377', 'chemical_mesh_c006088', 'chemical_mesh_d005997', 'chemical_mesh_c542859', 'chemical_mesh_c573971', 'chemical_mesh_c588122']"
CHRM2,gene_1129,"['dr:D00113', 'dr:D00138', 'dr:D00147', 'dr:D00232', 'dr:D00270', 'dr:D00397', 'dr:D00465', 'dr:D00481', 'dr:D00524', 'dr:D00525', 'dr:D00716', 'dr:D00717', 'dr:D00720', 'dr:D00778', 'dr:D00779', 'dr:D00782', 'dr:D00787', 'dr:D00999', 'dr:D01000', 'dr:D01002', 'dr:D01004', 'dr:D01006', 'dr:D01007', 'dr:D01077', 'dr:D01118', 'dr:D01175', 'dr:D01297', 'dr:D01318', 'dr:D01377', 'dr:D01538', 'dr:D01871', 'dr:D01955', 'dr:D02064', 'dr:D02070', 'dr:D02212', 'dr:D02292', 'dr:D02603', 'dr:D03087', 'dr:D03088', 'dr:D04087', 'dr:D04868', 'dr:D04970', 'dr:D05035', 'dr:D05703', 'dr:D07083', 'dr:D07084', 'dr:D07226', 'dr:D07302', 'dr:D07349', 'dr:D08837', 'dr:D10180', 'dr:D10545']","['Atropine', 'Scopolamine', 'Hyoscyamine', 'octotropine methylbromide', 'Chlorpromazine', 'Tropicamide', 'oxybutynin', 'Propantheline', 'Carbachol', 'Pilocarpine', 'clidinium', 'Dicyclomine', 'mepenzolic acid', 'Benztropine', 'Biperiden', 'Procyclidine', 'Trihexyphenidyl', 'Acetylcholine', 'Bethanechol', 'Cyclopentolate', 'homatropine', 'oxyphencyclimine', 'propiverine', 'methylatropine', 'profenamine', 'carpronium', 'Pirenzepine', 'diphenidol', 'pyrodifenium bromide', 'valethamate', 'methixene', 'TM 723', 'pridinol', 'homatropine methylbromide', 'Ipratropium', 'Gallamine Triethiodide', 'diethazine', 'Dexetimide', 'benzilonium bromide', 'ethybenztropine', 'mebeverine', 'Methacholine Chloride', 'milameline', 'rapacuronium', 'octylonium', 'pipenzolate', 'fesoterodine', 'bornaprine', 'Glycerylphosphorylcholine', 'aclidinium bromide', 'GSK573719', 'batefenterol']","['chemical_mesh_d001285', 'chemical_mesh_d012601', 'chemical_mesh_d064692', 'chemical_mesh_c100237', 'chemical_mesh_d002746', 'chemical_mesh_d014331', 'chemical_mesh_c005419', 'chemical_mesh_d011413', 'chemical_mesh_d002217', 'chemical_mesh_d010862', 'chemical_mesh_c054940', 'chemical_mesh_d004025', 'chemical_mesh_c005101', 'chemical_mesh_d001590', 'chemical_mesh_d001712', 'chemical_mesh_d011352', 'chemical_mesh_d014282', 'chemical_mesh_d000109', 'chemical_mesh_d018723', 'chemical_mesh_d003519', 'chemical_mesh_c100236', 'chemical_mesh_c100201', 'chemical_mesh_c015586', 'chemical_mesh_c006649', 'chemical_mesh_c084820', 'chemical_mesh_c001817', 'chemical_mesh_d010890', 'chemical_mesh_c004858', 'chemical_mesh_c084641', 'chemical_mesh_c004904', 'chemical_mesh_c005111', 'chemical_mesh_c020850', 'chemical_mesh_c009185', 'chemical_mesh_c056244', 'chemical_mesh_d009241', 'chemical_mesh_d005703', 'chemical_mesh_c100260', 'chemical_mesh_d003909', 'chemical_mesh_c004460', 'chemical_mesh_c027641', 'chemical_mesh_c005096', 'chemical_mesh_d016210', 'chemical_mesh_c084978', 'chemical_mesh_c082938', 'chemical_mesh_c013934', 'chemical_mesh_c004377', 'chemical_mesh_c526675', 'chemical_mesh_c006088', 'chemical_mesh_d005997', 'chemical_mesh_c542859', 'chemical_mesh_c573971', 'chemical_mesh_c588122']"
CHRM3,gene_1131,"['dr:D00113', 'dr:D00138', 'dr:D00147', 'dr:D00193', 'dr:D00232', 'dr:D00270', 'dr:D00397', 'dr:D00465', 'dr:D00481', 'dr:D00524', 'dr:D00525', 'dr:D00540', 'dr:D00716', 'dr:D00717', 'dr:D00720', 'dr:D00778', 'dr:D00779', 'dr:D00782', 'dr:D00787', 'dr:D00999', 'dr:D01000', 'dr:D01002', 'dr:D01004', 'dr:D01005', 'dr:D01006', 'dr:D01007', 'dr:D01077', 'dr:D01118', 'dr:D01175', 'dr:D01297', 'dr:D01318', 'dr:D01377', 'dr:D01538', 'dr:D01699', 'dr:D01871', 'dr:D01875', 'dr:D01955', 'dr:D02064', 'dr:D02070', 'dr:D02212', 'dr:D02603', 'dr:D03087', 'dr:D03088', 'dr:D04087', 'dr:D04868', 'dr:D04970', 'dr:D05035', 'dr:D05703', 'dr:D06273', 'dr:D06878', 'dr:D07078', 'dr:D07083', 'dr:D07084', 'dr:D07226', 'dr:D07302', 'dr:D07349', 'dr:D07667', 'dr:D08837', 'dr:D10180', 'dr:D10545', 'dr:D10853']","['Atropine', 'Scopolamine', 'Hyoscyamine', 'dexpanthenol', 'octotropine methylbromide', 'Chlorpromazine', 'Tropicamide', 'oxybutynin', 'Propantheline', 'Carbachol', 'Pilocarpine', 'Glycopyrrolate', 'clidinium', 'Dicyclomine', 'mepenzolic acid', 'Benztropine', 'Biperiden', 'Procyclidine', 'Trihexyphenidyl', 'Acetylcholine', 'Bethanechol', 'Cyclopentolate', 'homatropine', 'isopropamide iodide', 'oxyphencyclimine', 'propiverine', 'methylatropine', 'profenamine', 'carpronium', 'Pirenzepine', 'diphenidol', 'pyrodifenium bromide', 'valethamate', 'darifenacin', 'methixene', 'thiaton', 'TM 723', 'pridinol', 'homatropine methylbromide', 'Ipratropium', 'diethazine', 'Dexetimide', 'benzilonium bromide', 'ethybenztropine', 'mebeverine', 'Methacholine Chloride', 'milameline', 'rapacuronium', 'imidafenacin', 'diphemanil methylsulfate', 'rociverine', 'octylonium', 'pipenzolate', 'fesoterodine', 'bornaprine', 'Glycerylphosphorylcholine', 'cevimeline', 'aclidinium bromide', 'GSK573719', 'batefenterol', '5-hydroxymethyl tolterodine']","['chemical_mesh_d001285', 'chemical_mesh_d012601', 'chemical_mesh_d064692', 'chemical_mesh_c007288', 'chemical_mesh_c100237', 'chemical_mesh_d002746', 'chemical_mesh_d014331', 'chemical_mesh_c005419', 'chemical_mesh_d011413', 'chemical_mesh_d002217', 'chemical_mesh_d010862', 'chemical_mesh_d006024', 'chemical_mesh_c054940', 'chemical_mesh_d004025', 'chemical_mesh_c005101', 'chemical_mesh_d001590', 'chemical_mesh_d001712', 'chemical_mesh_d011352', 'chemical_mesh_d014282', 'chemical_mesh_d000109', 'chemical_mesh_d018723', 'chemical_mesh_d003519', 'chemical_mesh_c100236', 'chemical_mesh_c084831', 'chemical_mesh_c100201', 'chemical_mesh_c015586', 'chemical_mesh_c006649', 'chemical_mesh_c084820', 'chemical_mesh_c001817', 'chemical_mesh_d010890', 'chemical_mesh_c004858', 'chemical_mesh_c084641', 'chemical_mesh_c004904', 'chemical_mesh_c101207', 'chemical_mesh_c005111', 'chemical_mesh_c030950', 'chemical_mesh_c020850', 'chemical_mesh_c009185', 'chemical_mesh_c056244', 'chemical_mesh_d009241', 'chemical_mesh_c100260', 'chemical_mesh_d003909', 'chemical_mesh_c004460', 'chemical_mesh_c027641', 'chemical_mesh_c005096', 'chemical_mesh_d016210', 'chemical_mesh_c084978', 'chemical_mesh_c082938', 'chemical_mesh_c120953', 'chemical_mesh_c028209', 'chemical_mesh_c021082', 'chemical_mesh_c013934', 'chemical_mesh_c004377', 'chemical_mesh_c526675', 'chemical_mesh_c006088', 'chemical_mesh_d005997', 'chemical_mesh_c059240', 'chemical_mesh_c542859', 'chemical_mesh_c573971', 'chemical_mesh_c588122', 'chemical_mesh_c109909']"
